Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
293.1830,0.0003,293.18309,0.00005,130,1.9e+06,C+,0.000,-,34 098.404,5s2,1S,0,5s6p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3039&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=3039&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7362&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7362&amp;type=
317.228,0.002,317.235,0.005,w,,,18 218.784,-,49 732.0,5s4d,3D,2,4d6p,3P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7603&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7603&amp;type=
317.903,0.002,317.9035,0.0014,,,,18 218.784,-,49 665.77,5s4d,3D,2,4d6p,3D°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7603&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7603&amp;type=
318.258,0.002,318.250,0.005,w,,,18 319.261,-,49 732.0,5s4d,3D,3,4d6p,3P°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7603&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7603&amp;type=
318.387,0.002,318.3868,0.0012,,,,18 159.040,-,49 558.30,5s4d,3D,1,4d6p,3D°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7603&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7603&amp;type=
318.923,0.002,318.9226,0.0014,,,,18 319.261,-,49 665.77,5s4d,3D,3,4d6p,3D°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7603&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7603&amp;type=
318.994,0.002,318.9937,0.0012,,,,18 218.784,-,49 558.30,5s4d,3D,2,4d6p,3D°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7603&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7603&amp;type=
319.900,0.002,319.8991,0.0014,,,,18 159.040,-,49 409.86,5s4d,3D,1,4d6p,3D°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7603&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7603&amp;type=
320.020,0.002,320.0198,0.0012,,,,18 319.261,-,49 558.30,5s4d,3D,3,4d6p,3D°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7603&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7603&amp;type=
320.511,0.002,320.5119,0.0014,,,,18 218.784,-,49 409.86,5s4d,3D,2,4d6p,3D°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7603&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7603&amp;type=
330.1734,0.0005,330.17324,0.00010,420h,5.9e+07,B',14 317.507,-,44 595.920,5s5p,3P°,0,4d<sup>2</sup>,3P,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=2979&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=2979&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7362&amp;comment_code=&amp;element=Sr&amp;spectr_charge=1&amp;ref=7362&amp;type=
