Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
169.794,169.7941,200,1.38e+08,C,223.157,-,59 118.03,3s23p2,3P,2,3s<sup>2</sup>3p4d,3D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5071&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5071&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
,169.8146,,4.09e+01,D+,223.157,-,59 110.892,3s23p2,3P,2,3s<sup>2</sup>3p(<sup>2</sup>P°<sub>3/2</sub>)4f,2[5/2],2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5785&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5785&amp;type=E2,
,169.8173,,1.04e+02,D+,223.157,-,59 109.959,3s23p2,3P,2,3s<sup>2</sup>3p(<sup>2</sup>P°<sub>3/2</sub>)4f,2[5/2],3,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5785&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5785&amp;type=E2,
,169.9716,,1.80e+06,E,223.157,-,59 056.508,3s23p2,3P,2,3s<sup>2</sup>3p4d,3D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5071&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5071&amp;type=,
,170.0338,,9.65e+00,D,223.157,-,59 034.988,3s23p2,3P,2,3s<sup>2</sup>3p(<sup>2</sup>P°<sub>3/2</sub>)4f,2[7/2],3,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5785&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5785&amp;type=E2,
170.042,170.0419,50,3.12e+07,D+,223.157,-,59 032.19,3s23p2,3P,2,3s<sup>2</sup>3p4d,3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5071&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5071&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
170.063,170.064,30,3.06e+07,D+,0.000,-,58 801.529,3s23p2,3P,0,3s<sup>2</sup>3p4d,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5071&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5071&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
170.286,170.2869,30,1.88e+07,D,77.115,-,58 801.529,3s23p2,3P,1,3s<sup>2</sup>3p4d,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5071&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5071&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
170.443,170.4442,50,2.61e+07,D+,223.157,-,58 893.40,3s23p2,3P,2,3s<sup>2</sup>3p4d,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5071&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5071&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
,170.7115,,1.21e+06,E,223.157,-,58 801.529,3s23p2,3P,2,3s<sup>2</sup>3p4d,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5071&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=5071&amp;type=,
174.388,,30w,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3521&amp;comment_code=&amp;element=Si&amp;spectr_charge=1&amp;ref=3521&amp;type=
