Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
416.026,416.0258+,100,1.15e+07,B,1 053.164,-,25 083.36,5d6s2,2D,5/2,5d<sup>2</sup>(<sup>3</sup>P)6p,4D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9460&amp;comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=9460&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=3475&amp;type=
,416.3303+,,6.8e+06,B+,3 010.002,-,27 022.62,5d2(3F)6s,4F,5/2,4f5d(<sup>3</sup>G°)6s,4G°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9460&amp;comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=9460&amp;type=,
,417.1124+,,3.79e+06,B+,4 121.572,-,28 089.17,5d2(3F)6s,4F,9/2,4f5d(<sup>3</sup>G°)6s,4G°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9460&amp;comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=9460&amp;type=,
417.232,417.2310+,50,6.9e+06,B+,3 494.526,-,27 455.31,5d2(3F)6s,4F,7/2,4f5d(<sup>3</sup>G°)6s,4G°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9460&amp;comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=9460&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=3475&amp;type=
417.748,417.7481+,70,1.18e+07,B+,1 053.164,-,24 984.29,5d6s2,2D,5/2,5d<sup>2</sup>(<sup>3</sup>P)6p?,°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9460&amp;comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=9460&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=3475&amp;type=
418.732,418.7310+,280,5.51e+07,B+,0.000,-,23 874.95,5d6s2,2D,3/2,5d6s(<sup>3</sup>D)6p,°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9460&amp;comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=9460&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=3475&amp;type=
,419.0423+,,1.5e+06,C,1 053.164,-,24 910.38,5d6s2,2D,5/2,4f5d(<sup>1</sup>D°)6s?,°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9460&amp;comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=9460&amp;type=,
,421.6542+,,3.2e+06,B,1 053.164,-,24 762.60,5d6s2,2D,5/2,5d<sup>2</sup>(<sup>3</sup>P)6p?,2D°?,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9460&amp;comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=9460&amp;type=,
,421.7365+,,1.91e+06,C+,0.000,-,23 704.81,5d6s2,2D,3/2,5d<sup>2</sup>(<sup>3</sup>P)6p,4D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9460&amp;comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=9460&amp;type=,
,423.8593+,,3.3e+06,C+,1 053.164,-,24 639.26,5d6s2,2D,5/2,5d<sup>2</sup>(<sup>3</sup>P)6p,4S°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9460&amp;comment_code=&amp;element=La&amp;spectr_charge=1&amp;ref=9460&amp;type=,
