Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
86.8543,86.8543+,44,,,0.0000,-,115 135.4,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)9s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
86.942,86.942+,,,,0.0000,-,115 019.,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)7d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
87.9388,87.9388+,46,,,0.0000,-,113 715.4,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)8s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
88.082,88.082+,,,,0.0000,-,113 530.,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)6d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
88.8058,88.8058+,14,,,0.0000,-,112 605.2,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)20d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
88.8134,88.8136+,1,,,0.0000,-,112 595.4,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)20d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
88.8339,88.8339+,15,,,0.0000,-,112 569.7,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)19d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
88.8428,88.8427+,2,,,0.0000,-,112 558.5,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)19d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
88.8642,88.8642+,10,,,0.0000,-,112 531.2,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)20s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
88.8672,88.8672+,15,,,0.0000,-,112 527.5,4s24p6,1S,0,4s<sup>2</sup>4p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)18d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=4676&amp;comment_code=&amp;element=Kr&amp;spectr_charge=1&amp;ref=4676&amp;type=
