Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
482.16279,482.16251,0.00007,22,1.03e+07,B+,15 326.741,-,36 060.842,4d2(3F)5s,a 2F,5/2,4d<sup>2</sup>(<sup>3</sup>P)5p,x 4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
482.2121,482.21191,0.00007,120,5.06e+07,B+,15 328.865,-,36 060.842,4d2(3P)5s,a 4P,3/2,4d<sup>2</sup>(<sup>3</sup>P)5p,x 4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
483.91470,483.91453,0.00005,60,3.05e+07,B+,15 476.533,-,36 135.567,4d2(3P)5s,a 4P,5/2,4d<sup>2</sup>(<sup>3</sup>P)5p,z 4S°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
483.9866,483.98610,0.00010,770,8.6e+07,B,11 532.096,-,32 188.075,4d2(3F)5s,a 4F,9/2,4d<sup>2</sup>(<sup>3</sup>F)5p,y 4F°,9/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
484.5668,484.56655,0.00012,550,6.8e+07,B+,11 277.928,-,31 909.164,4d2(3F)5s,a 4F,7/2,4d<sup>2</sup>(<sup>3</sup>F)5p,y 4F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
485.2682,485.26766,0.00010,410,6.3e+07,B,11 078.614,-,31 680.043,4d2(3F)5s,a 4F,5/2,4d<sup>2</sup>(<sup>3</sup>F)5p,y 4F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
485.4243,485.42447,0.00009,120,,,15 221.633,-,35 816.407,4d2(3P)5s,a 4P,1/2,4d<sup>2</sup>(<sup>3</sup>P)5p,x 4D°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
485.6714,485.67126,0.00007,50,2.01e+07,B+,15 476.533,-,36 060.842,4d2(3P)5s,a 4P,5/2,4d<sup>2</sup>(<sup>3</sup>P)5p,x 4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
485.98413,485.98428,0.00012,330,7.3e+07,B,10 937.390,-,31 508.441,4d2(3F)5s,a 4F,3/2,4d<sup>2</sup>(<sup>3</sup>F)5p,y 4F°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
,487.74805,0.00008,,1.94e+05,B,15 864.481,-,36 361.145,4d2(3F)5s,a 2F,7/2,4d<sup>2</sup>(<sup>3</sup>P)5p,x 4D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,
487.9652,487.96522,0.00008,50,,,15 328.865,-,35 816.407,4d2(3P)5s,a 4P,3/2,4d<sup>2</sup>(<sup>3</sup>P)5p,x 4D°,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
488.6291,488.62914,0.00013,50,,,15 221.633,-,35 681.338,4d2(3P)5s,a 4P,1/2,4d<sup>2</sup>(<sup>3</sup>P)5p,x 4D°,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
488.6640,488.66389,0.00005,40,2.43e+07,B+,15 994.045,-,36 452.295,4d2(1D)5s,b 2D,3/2,4d<sup>2</sup>(<sup>1</sup>D)5p,w 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
489.3436,489.34376,0.00012,95,2.22e+07,C+,11 078.614,-,31 508.441,4d2(3F)5s,a 4F,5/2,4d<sup>2</sup>(<sup>3</sup>F)5p,y 4F°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
,490.00844,0.00010,m(Y II),1.98e+07,B,11 277.928,-,31 680.043,4d2(3F)5s,a 4F,7/2,4d<sup>2</sup>(<sup>3</sup>F)5p,y 4F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=3475&amp;type=
490.6108,490.61075,0.00013,100,1.20e+07,B,11 532.096,-,31 909.164,4d2(3F)5s,a 4F,9/2,4d<sup>2</sup>(<sup>3</sup>F)5p,y 4F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
490.89897,490.89905,0.00003,45,,,16 066.064,-,36 431.165,4d5s(3D)5p,z 2D°,5/2,4d5s(<sup>3</sup>D)6s,f 2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
492.1877,492.18769,0.00008,150,,,11 359.757,-,31 671.539,5s25p,z 2P°,3/2,5s<sup>2</sup>6s,e 2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
492.63280,492.63280,0.00005,10,8.4e+06,B+,16 158.865,-,36 452.295,4d2(1D)5s,b 2D,5/2,4d<sup>2</sup>(<sup>1</sup>D)5p,w 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
493.0935,493.09343,0.00005,35,,,16 146.138,-,36 420.611,4d5s(3D)5p,z 2D°,3/2,4d5s(<sup>3</sup>D)6s,f 2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
494.85553,494.85552,0.00008,6,3.8e+06,B+,16 158.865,-,36 361.145,4d2(1D)5s,b 2D,5/2,4d<sup>2</sup>(<sup>3</sup>P)5p,x 4D°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
495.0005,495.00055,0.00008,3,1.98e+06,B+,15 864.481,-,36 060.842,4d2(3F)5s,a 2F,7/2,4d<sup>2</sup>(<sup>3</sup>P)5p,x 4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
495.06608,,,45,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
496.3489,496.34830,0.00006,1,1.43e+06,B,15 994.045,-,36 135.567,4d2(1D)5s,b 2D,3/2,4d<sup>2</sup>(<sup>3</sup>P)5p,z 4S°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
497.43036,497.43036,0.00008,120,,,18 499.315,-,38 597.024,4d2(1G)5s,a 2G,9/2,4d<sup>2</sup>(<sup>1</sup>G)5p,y 2G°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
498.19646,498.19664,0.00008,1,4.6e+05,C+,15 994.045,-,36 060.842,4d2(1D)5s,b 2D,3/2,4d<sup>2</sup>(<sup>3</sup>P)5p,x 4D°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
500.44350,500.44353,0.00006,1,8.6e+05,B,16 158.865,-,36 135.567,4d2(1D)5s,b 2D,5/2,4d<sup>2</sup>(<sup>3</sup>P)5p,z 4S°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
500.69623,500.69636,0.00006,100,,,18 512.402,-,38 479.017,4d2(1G)5s,a 2G,7/2,4d<sup>2</sup>(<sup>1</sup>G)5p,y 2G°,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
507.0187,507.01887,0.00004,75,1.3e+07,D+,19 147.983,-,38 865.618,4d5s(3D)5p,z 4P°,5/2,4d5s(<sup>3</sup>D)5d,f 4D,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
507.21943,,,75,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
508.82011,508.82021,0.00006,30,,,19 027.593,-,38 675.424,4d5s(3D)5p,z 4P°,3/2,4d5s(<sup>3</sup>D)5d,f 4D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
513.51993,513.51993,0.00011,180,,,18 499.315,-,37 967.332,4d2(1G)5s,a 2G,9/2,4d<sup>2</sup>(<sup>1</sup>G)5p,z 2H°,11/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
520.50105,520.50081,0.00004,2,8.e+05,D+,14 948.994,-,34 155.912,4d5s(3D)5p,z 4F°,3/2,5p<sup>2</sup>(<sup>3</sup>P)5s,e 4P,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
522.85291,522.85293,0.00006,8,4.2e+06,B+,18 499.315,-,37 619.829,4d2(1G)5s,a 2G,9/2,4d<sup>2</sup>(<sup>1</sup>D)5p,w 2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
523.21103,523.21105,0.00006,2,1.30e+06,B+,18 512.402,-,37 619.829,4d2(1G)5s,a 2G,7/2,4d<sup>2</sup>(<sup>1</sup>D)5p,w 2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=9421&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=9421&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
524.08000,524.08001,0.00011,181,,,18 512.402,-,37 588.148,4d2(1G)5s,a 2G,7/2,4d<sup>2</sup>(<sup>1</sup>G)5p,z 2H°,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
525.8474,525.84708,0.00004,1,2.8e+05,D+,15 245.803,-,34 257.447,4d5s(3D)5p,z 4F°,5/2,5s<sup>2</sup>(<sup>2</sup>D)5d,e 2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
,527.18155,0.00011,,1.1e+06,D+,18 512.402,-,37 475.922,4d2(1G)5s,a 2G,7/2,4d<sup>2</sup>(<sup>3</sup>P)5p,y 4P°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,
538.06294,538.06294,0.00004,75,3.20e+07,B+,15 326.741,-,33 906.761,4d2(3F)5s,a 2F,5/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
538.1244,538.12446,0.00004,2,9.7e+05,C,15 328.865,-,33 906.761,4d2(3P)5s,a 4P,3/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
538.83878,538.83875,0.00006,5,1.12e+06,C+,15 476.533,-,34 029.802,4d2(3P)5s,a 4P,5/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
539.08129,539.08120,0.00004,11,2.9e+06,C+,15 712.522,-,34 257.447,4d5s(3D)5p,z 4F°,7/2,5s<sup>2</sup>(<sup>2</sup>D)5d,e 2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
540.18770,540.18766,0.00004,2,6.e+05,D,15 245.803,-,33 752.743,4d5s(3D)5p,z 4F°,5/2,4d5s(<sup>3</sup>D)6s,e 4D,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
541.70330,541.70338,0.00004,24,,,16 066.064,-,34 521.221,4d5s(3D)5p,z 2D°,5/2,5p<sup>2</sup>(<sup>3</sup>P)5s,e 4P,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
542.43619,542.43610,0.00004,90,3.49e+07,B+,15 476.533,-,33 906.761,4d2(3P)5s,a 4P,5/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2D°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
543.82257,543.82242,0.00004,190,,,15 864.481,-,34 247.727,4d2(3F)5s,a 2F,7/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2D°,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
546.62417,546.62434,0.00004,190,1.05e+07,C,14 948.994,-,33 238.011,4d5s(3D)5p,z 4F°,3/2,4d5s(<sup>3</sup>D)6s,e 4D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
546.6467,546.6464,0.0004,710,6.4e+07,B+,11 532.096,-,29 820.374,4d2(3F)5s,a 4F,9/2,4d<sup>2</sup>(<sup>3</sup>F)5p,z 4G°,11/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
546.8470,546.84698,0.00004,100,3.78e+07,B+,15 326.741,-,33 608.312,4d2(3F)5s,a 2F,5/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
546.9104,546.91053,0.00004,1,3.6e+05,D+,15 328.865,-,33 608.312,4d2(3P)5s,a 4P,3/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
549.3148,549.31490,0.00007,60,3.6e+07,C,14 948.994,-,33 148.432,4d5s(3D)5p,z 4F°,3/2,4d5s(<sup>3</sup>D)6s,e 4D,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
549.5580,549.55813,0.00004,35,1.37e+07,C+,16 066.064,-,34 257.447,4d5s(3D)5p,z 2D°,5/2,5s<sup>2</sup>(<sup>2</sup>D)5d,e 2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
550.34639,550.34660,0.00007,300,6.39e+07,A,15 864.481,-,34 029.802,4d2(3F)5s,a 2F,7/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
551.36475,551.36470,0.00004,60,2.38e+07,B+,15 476.533,-,33 608.312,4d2(3P)5s,a 4P,5/2,4d<sup>2</sup>(<sup>3</sup>F)5p,x 2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4373&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=4373&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7610&amp;comment_code=&amp;element=Y&amp;spectr_charge=1&amp;ref=7610&amp;type=
