Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
47.6603,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
48.3941,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
48.8166,,,a,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
48.8209,,,a,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
48.8255,,,a,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
48.8312,,,a,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
48.8335,,,a,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
48.8378,,,a,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
48.8451,,,a,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
48.8574,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
48.8677,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
48.8819,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
48.9208,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
48.9433,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
49.2303,,,"a,w",,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6851&amp;comment_code=&amp;element=K&amp;spectr_charge=1&amp;ref=6851&amp;type=
