Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
,2 176.77,0.10,,7.81e+04,A,36 623.38,-,41 217.35,1s24d,2D,3/2,1s<sup>2</sup>7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 176.77,0.10,,7.81e+03,A,36 623.38,-,41 217.35,1s24d,2D,3/2,1s<sup>2</sup>7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 176.78,0.10,,7.02e+04,A,36 623.40,-,41 217.35,1s24d,2D,5/2,1s<sup>2</sup>7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 223.0,0.5,,1.79e+05,A,36 469.55,-,40 967.9,1s24p,2P°,1/2,1s<sup>2</sup>7s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 223.0,0.5,,3.58e+05,A,36 469.55,-,40 967.9,1s24p,2P°,3/2,1s<sup>2</sup>7s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
2 447.37,2 446.97,0.10,*,2.483e+06,AA,30 925.38,-,35 012.06,1s23p,2P°,1/2,1s<sup>2</sup>4s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7401&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7401&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
2 447.37,2 446.97,0.10,*,4.966e+06,AA,30 925.38,-,35 012.06,1s23p,2P°,3/2,1s<sup>2</sup>4s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7401&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7401&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
,2 497.81,0.10,,3.38e+03,B,35 012.06,-,39 015.56,1s24s,2S,1/2,1s<sup>2</sup>5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 497.81,0.10,,3.39e+03,B,35 012.06,-,39 015.56,1s24s,2S,1/2,1s<sup>2</sup>5p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 520.31,0.10,,6.99e+05,A,36 469.55,-,40 437.31,1s24p,2P°,1/2,1s<sup>2</sup>6d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 520.31,0.10,,8.37e+05,A,36 469.55,-,40 437.32,1s24p,2P°,3/2,1s<sup>2</sup>6d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 520.31,0.10,,1.40e+05,A,36 469.55,-,40 437.31,1s24p,2P°,3/2,1s<sup>2</sup>6d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 626.7,1.0,,2.38e+04,B',36 630.2,-,40 437.32,1s24f,2F°,7/2,1s<sup>2</sup>6d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,2 626.7,1.0,,1.19e+03,B',36 630.2,-,40 437.32,1s24f,2F°,5/2,1s<sup>2</sup>6d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,2 626.7,1.0,,2.50e+04,B',36 630.2,-,40 437.31,1s24f,2F°,5/2,1s<sup>2</sup>6d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,2 654.31,0.10,,1.37e+04,A,36 623.38,-,40 390.84,1s24d,2D,3/2,1s<sup>2</sup>6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 654.31,0.10,,1.37e+05,A,36 623.38,-,40 390.84,1s24d,2D,3/2,1s<sup>2</sup>6p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 654.32,0.10,,1.23e+05,A,36 623.40,-,40 390.84,1s24d,2D,5/2,1s<sup>2</sup>6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 688.71,0.10,,3.737e+06,AA,27 206.12,-,30 925.38,1s23s,2S,1/2,1s<sup>2</sup>3p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7401&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7401&amp;type=,
,2 688.71,0.10,,3.738e+06,AA,27 206.12,-,30 925.38,1s23s,2S,1/2,1s<sup>2</sup>3p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7401&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=7401&amp;type=,
,2 842.45,0.10,,6.40e+05,A,36 469.55,-,39 987.64,1s24p,2P°,3/2,1s<sup>2</sup>6s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 842.45,0.10,,3.19e+05,A,36 469.55,-,39 987.64,1s24p,2P°,1/2,1s<sup>2</sup>6s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 896.76,0.10,,4.63e+02,B,38 299.50,-,41 751.63,1s25s,2S,1/2,1s<sup>2</sup>8p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,2 896.76,0.10,,4.63e+02,B,38 299.50,-,41 751.63,1s25s,2S,1/2,1s<sup>2</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,3 628.8,1.0,,1.55e+05,A,39 015.56,-,41 771.3,1s25p,2P°,1/2,1s<sup>2</sup>8d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,3 628.8,1.0,,1.86e+05,A,39 015.56,-,41 771.3,1s25p,2P°,3/2,1s<sup>2</sup>8d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,3 628.8,1.0,,3.10e+04,A,39 015.56,-,41 771.3,1s25p,2P°,3/2,1s<sup>2</sup>8d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,3 764.07,0.10,,4.54e+04,A,39 094.93,-,41 751.63,1s25d,2D,3/2,1s<sup>2</sup>8p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,3 764.07,0.10,,4.54e+03,A,39 094.93,-,41 751.63,1s25d,2D,3/2,1s<sup>2</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,3 764.08,0.10,,4.08e+04,A,39 094.94,-,41 751.63,1s25d,2D,5/2,1s<sup>2</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,3 808.96,0.10,,1.36e+06,A,36 469.55,-,39 094.94,1s24p,2P°,3/2,1s<sup>2</sup>5d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,3 808.97,0.10,,1.14e+06,A,36 469.55,-,39 094.93,1s24p,2P°,1/2,1s<sup>2</sup>5d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,3 808.97,0.10,,2.27e+05,A,36 469.55,-,39 094.93,1s24p,2P°,3/2,1s<sup>2</sup>5d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,3 888.7,1.0,,7.72e+04,A,39 015.56,-,41 587.1,1s25p,2P°,1/2,1s<sup>2</sup>8s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,3 888.7,1.0,,1.55e+05,A,39 015.56,-,41 587.1,1s25p,2P°,3/2,1s<sup>2</sup>8s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,4 030.4,1.0,,2.41e+06,B',36 623.38,-,39 104.5,1s24d,2D,3/2,1s<sup>2</sup>5f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,4 030.5,1.0,,2.58e+06,B',36 623.40,-,39 104.5,1s24d,2D,5/2,1s<sup>2</sup>5f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,4 030.5,1.0,,1.72e+05,B',36 623.40,-,39 104.5,1s24d,2D,5/2,1s<sup>2</sup>5f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
4 048.6,,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=1&amp;ref=7397&amp;type=
,4 057.2,1.0,,4.98e+04,B',36 630.2,-,39 094.94,1s24f,2F°,7/2,1s<sup>2</sup>5d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,4 057.2,1.0,,2.49e+03,B',36 630.2,-,39 094.94,1s24f,2F°,5/2,1s<sup>2</sup>5d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,4 057.2,1.0,,5.23e+04,B',36 630.2,-,39 094.93,1s24f,2F°,5/2,1s<sup>2</sup>5d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,4 180.29,0.10,,2.76e+05,A,36 623.38,-,39 015.56,1s24d,2D,3/2,1s<sup>2</sup>5p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,4 180.29,0.10,,2.77e+04,A,36 623.38,-,39 015.56,1s24d,2D,3/2,1s<sup>2</sup>5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,4 180.32,0.10,,2.49e+05,A,36 623.40,-,39 015.56,1s24d,2D,5/2,1s<sup>2</sup>5p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,4 482.4,1.0,,2.72e+05,A,39 015.56,-,41 246.5,1s25p,2P°,3/2,1s<sup>2</sup>7d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,4 482.4,1.0,,4.53e+04,A,39 015.56,-,41 246.5,1s25p,2P°,3/2,1s<sup>2</sup>7d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,4 482.4,1.0,,2.27e+05,A,39 015.56,-,41 246.5,1s25p,2P°,1/2,1s<sup>2</sup>7d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,4 711.6,1.0,,7.46e+04,A,39 094.93,-,41 217.35,1s25d,2D,3/2,1s<sup>2</sup>7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,4 711.6,1.0,,6.73e+04,A,39 094.94,-,41 217.35,1s25d,2D,5/2,1s<sup>2</sup>7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,4 711.6,1.0,,7.46e+03,A,39 094.93,-,41 217.35,1s25d,2D,3/2,1s<sup>2</sup>7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,4 781.62,0.10,,3.33e+03,A,38 299.50,-,40 390.84,1s25s,2S,1/2,1s<sup>2</sup>6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,4 781.62,0.10,,3.33e+03,A,38 299.50,-,40 390.84,1s25s,2S,1/2,1s<sup>2</sup>6p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,5 122,3,,1.30e+05,A,39 015.56,-,40 967.9,1s25p,2P°,1/2,1s<sup>2</sup>7s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,5 122,3,,2.59e+05,A,39 015.56,-,40 967.9,1s25p,2P°,3/2,1s<sup>2</sup>7s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,5 464.63,0.10,,7.51e+05,A,36 469.55,-,38 299.50,1s24p,2P°,1/2,1s<sup>2</sup>5s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,5 464.63,0.10,,1.50e+06,A,36 469.55,-,38 299.50,1s24p,2P°,3/2,1s<sup>2</sup>5s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,6 861.1,1.0,,7.760e+05,AA,35 012.06,-,36 469.55,1s24s,2S,1/2,1s<sup>2</sup>4p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6620&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=6620&amp;type=,
,6 861.1,1.0,,7.760e+05,AA,35 012.06,-,36 469.55,1s24s,2S,1/2,1s<sup>2</sup>4p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=6620&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=6620&amp;type=,
,7 033.5,1.0,,3.99e+05,A,39 015.56,-,40 437.32,1s25p,2P°,3/2,1s<sup>2</sup>6d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,7 033.6,1.0,,6.64e+04,A,39 015.56,-,40 437.31,1s25p,2P°,3/2,1s<sup>2</sup>6d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,7 033.6,1.0,,3.32e+05,A,39 015.56,-,40 437.31,1s25p,2P°,1/2,1s<sup>2</sup>6d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,7 244,5,,8.97e+04,A,40 390.84,-,41 771.3,1s26p,2P°,1/2,1s<sup>2</sup>8d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,7 244,5,,1.07e+05,A,40 390.84,-,41 771.3,1s26p,2P°,3/2,1s<sup>2</sup>8d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,7 244,5,,1.80e+04,A,40 390.84,-,41 771.3,1s26p,2P°,3/2,1s<sup>2</sup>8d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,7 502.9,1.0,,2.00e+03,B',39 104.5,-,40 437.32,1s25f,2F°,5/2,1s<sup>2</sup>6d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,7 502.9,1.0,,4.19e+04,B',39 104.5,-,40 437.31,1s25f,2F°,5/2,1s<sup>2</sup>6d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,7 502.9,1.0,,3.99e+04,B',39 104.5,-,40 437.32,1s25f,2F°,7/2,1s<sup>2</sup>6d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=1115&amp;comment_code=CA&amp;element=Li&amp;spectr_charge=1&amp;ref=1115&amp;type=,
,7 608.5,1.0,,4.16e+04,A,40 437.31,-,41 751.63,1s26d,2D,3/2,1s<sup>2</sup>8p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,7 608.5,1.0,,4.16e+03,A,40 437.31,-,41 751.63,1s26d,2D,3/2,1s<sup>2</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,7 608.6,1.0,,3.75e+04,A,40 437.32,-,41 751.63,1s26d,2D,5/2,1s<sup>2</sup>8p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,7 716.6,1.0,,1.37e+04,A,39 094.93,-,40 390.84,1s25d,2D,3/2,1s<sup>2</sup>6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,7 716.6,1.0,,1.37e+05,A,39 094.93,-,40 390.84,1s25d,2D,3/2,1s<sup>2</sup>6p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,7 716.6,1.0,,1.23e+05,A,39 094.94,-,40 390.84,1s25d,2D,5/2,1s<sup>2</sup>6p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,8 132.0,0.9,,2.17e+03,A,39 987.64,-,41 217.35,1s26s,2S,1/2,1s<sup>2</sup>7p,2P°,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,8 132.0,0.9,,2.17e+03,A,39 987.64,-,41 217.35,1s26s,2S,1/2,1s<sup>2</sup>7p,2P°,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,8 359,7,,6.04e+04,A,40 390.84,-,41 587.1,1s26p,2P°,1/2,1s<sup>2</sup>8s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,8 359,7,,1.21e+05,A,40 390.84,-,41 587.1,1s26p,2P°,3/2,1s<sup>2</sup>8s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,10 287.2,1.0,,2.83e+05,A,39 015.56,-,39 987.64,1s25p,2P°,1/2,1s<sup>2</sup>6s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
,10 287.2,1.0,,5.66e+05,A,39 015.56,-,39 987.64,1s25p,2P°,3/2,1s<sup>2</sup>6s,2S,1/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5118&amp;comment_code=LS&amp;element=Li&amp;spectr_charge=1&amp;ref=5118&amp;type=,
