Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
57.79740,0.00006,57.79746,0.00005,a,,,0.0000,-,173 017.98,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)11d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.80710,0.00006,57.80715,0.00003,a,,,0.0000,-,172 988.99,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)8d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.81262,0.00006,57.812729,0.000013,a,,,0.0000,-,172 972.289,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)12s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.85123,0.00006,57.851287,0.000021,a,,,0.0000,-,172 857.00,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>1/2</sub>)9s,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.86049,0.00006,57.86056,0.00003,a,,,0.0000,-,172 829.30,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)10d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.86175,0.00006,57.86182,0.00005,a,,,0.0000,-,172 825.54,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)10d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.88220,0.00006,57.882228,0.000021,a,,,0.0000,-,172 764.60,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)11s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.94712,0.00006,57.947221,0.000022,a,,,0.0000,-,172 570.83,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)9d,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.94880,0.00006,57.948866,0.000022,a,,,0.0000,-,172 565.93,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)9d,2[1/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
57.97704,0.00006,57.977119,0.000013,a,,,0.0000,-,172 481.8376,2s22p6,1S,0,2s<sup>2</sup>2p<sup>5</sup>(<sup>2</sup>P°<sub>3/2</sub>)10s,2[3/2]°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10092&amp;comment_code=&amp;element=Ne&amp;spectr_charge=1&amp;ref=10092&amp;type=
