Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
552.0034,0.0010,552.0034+,23,9.7e+05,B,25 455.636,-,43 566.437,4d6,c 5D,4,,3.4°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
552.0640,0.0010,552.0640+,26,2.38e+06,B,27 726.714,-,45 835.526,4d45s2,b 3G,5,4d<sup>5</sup>(<sup>2</sup>G)5p,x 3G°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
552.6519,0.0010,552.6520+,40,1.96e+06,B+,24 096.294,-,42 185.838,4d45s2,a 3H,4,4d<sup>5</sup>(<sup>4</sup>G)5p,z 3H°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
552.6962,0.0010,552.6962+,40,1.57e+06,B,22 875.942,-,40 964.040,4d45s2,a 3P,2,4d<sup>4</sup>5s(<sup>4</sup>D)5p,z 3D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
553.3031,0.0010,553.3030+,5200,3.72e+07,A+,10 768.332,-,28 836.592,4d5(6S)5s,a 5S,2,4d<sup>5</sup>(<sup>6</sup>S)5p,z 5P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
553.9402,0.0010,553.9403+,40,2.95e+05,B+,16 692.905,-,34 740.380,4d5(4G)5s,a 5G,3,4d<sup>4</sup>5s(<sup>6</sup>D)5p,z 5F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
554.3113,0.0010,554.3114+,50,1.78e+06,B+,20 947.940,-,38 983.332,4d5(4G)5s,a 3G,3,4d<sup>5</sup>(<sup>4</sup>G)5p,z 5G°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
554.4482,0.0010,554.4482+,40,4.4e+06,B,27 383.838,-,45 414.779,4d45s2,b 3G,3,4d<sup>5</sup>(<sup>2</sup>G)5p,x 3G°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
555.6280,0.0010,555.6279+,55,7.9e+05,B+,16 747.720,-,34 740.380,4d5(4G)5s,a 5G,4,4d<sup>4</sup>5s(<sup>6</sup>D)5p,z 5F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
555.6719,0.0010,555.6718+,26,1.89e+06,B+,24 096.294,-,42 087.533,4d45s2,a 3H,4,4d<sup>5</sup>(<sup>4</sup>G)5p,y 3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
556.4042,0.0010,556.4042+,20,5.22e+05,B+,21 153.884,-,39 121.439,4d5(4G)5s,a 3G,4,4d<sup>5</sup>(<sup>4</sup>G)5p,z 5G°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
556.8604,0.0010,556.8603+,40,2.51e+06,B+,22 875.942,-,40 828.781,4d45s2,a 3P,2,4d<sup>5</sup>(<sup>4</sup>P)5p,x 5D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
556.9473,0.0010,556.9471+,26,2.30e+06,B+,23 534.407,-,41 484.450,4d45s2,a 3F,2,4d<sup>5</sup>(<sup>4</sup>G)5p,y 3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
557.0444,0.0010,557.0443+,2500,3.30e+07,A,10 768.332,-,28 715.242,4d5(6S)5s,a 5S,2,4d<sup>5</sup>(<sup>6</sup>S)5p,z 5P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
557.5178,0.0010,557.5178+,35,2.07e+06,B+,19 969.847,-,37 901.516,4d5(4D)5s,b 5D,0,4d<sup>4</sup>5s(<sup>4</sup>D)5p,y 5D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
559.158,0.010,559.1587+,20,,,23 516.476,-,41 395.523,4d45s2,a 3F,4,4d<sup>5</sup>(<sup>4</sup>G)5p,y 5F°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=3475&amp;type=
560.2749,0.0010,560.2750+,40,1.95e+06,B,25 455.636,-,43 299.059,4d6,c 5D,4,4d<sup>5</sup>(<sup>4</sup>D)5p,x 5F°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
560.8615,0.0010,560.8616+,23,2.02e+06,B,26 635.820,-,44 460.583,4d45s2,a 1G,4,4d<sup>4</sup>5s(<sup>4</sup>H)5p,y 3G°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
560.9229,0.0010,560.9229+,23,1.78e+06,C+,25 707.071,-,43 529.884,4d6,c 5D,3,4d<sup>5</sup>(<sup>4</sup>D)5p,x 5F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
561.0931,0.0010,561.0931+,100,4.7e+06,B+,24 465.771,-,42 283.180,4d45s2,a 3H,5,4d<sup>5</sup>(<sup>4</sup>G)5p,z 3H°,5,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
561.3071,0.0010,561.3071+,23,6.5e+05,B+,20 157.802,-,37 968.418,4d5(4D)5s,b 5D,4,4d<sup>4</sup>5s(<sup>6</sup>D)5p,z 5D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
561.8446,0.0010,561.8445+,20,2.69e+05,B+,16 641.081,-,34 434.660,4d5(4G)5s,a 5G,2,4d<sup>4</sup>5s(<sup>6</sup>D)5p,z 5F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
561.9372,0.0010,561.9372+,23,2.58e+06,B,27 765.594,-,45 556.237,4d5(2F)5s,b 3F,4,4d<sup>5</sup>(<sup>2</sup>G)5p,x 3G°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
563.2463,0.0010,563.2463+,330,3.40e+06,A,10 965.947,-,28 715.242,4d45s2,a 5D,0,4d<sup>5</sup>(<sup>6</sup>S)5p,z 5P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
563.4856,0.0010,563.4857+,50,9.6e+05,B+,16 692.905,-,34 434.660,4d5(4G)5s,a 5G,3,4d<sup>4</sup>5s(<sup>6</sup>D)5p,z 5F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
565.0127,0.0010,565.0127+,230,1.50e+06,A,11 142.784,-,28 836.592,4d45s2,a 5D,1,4d<sup>5</sup>(<sup>6</sup>S)5p,z 5P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
567.3619,0.0010,567.3618+,23,1.69e+06,B+,20 280.968,-,37 901.516,4d5(4D)5s,b 5D,2,4d<sup>4</sup>5s(<sup>4</sup>D)5p,y 5D°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
567.4469,0.0010,567.4467+,55,1.68e+06,B+,20 350.507,-,37 968.418,4d5(4D)5s,b 5D,3,4d<sup>4</sup>5s(<sup>6</sup>D)5p,z 5D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
567.7895,0.0010,567.7896+,40,1.37e+06,B+,16 641.081,-,34 248.354,4d5(4G)5s,a 5G,2,4d<sup>4</sup>5s(<sup>6</sup>D)5p,z 5F°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
568.2901,0.0010,568.2900+,35,1.13e+06,B+,20 930.425,-,38 522.192,4d5(4D)5s,a 3D,1,4d<sup>4</sup>5s(<sup>4</sup>D)5p,y 5D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
568.9146,0.0010,568.9145+,460,6.84e+06,A,11 142.784,-,28 715.242,4d45s2,a 5D,1,4d<sup>5</sup>(<sup>6</sup>S)5p,z 5P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
569.9284,0.0010,569.9284+,23,7.6e+05,B+,21 618.630,-,39 159.828,4d5(4D)5s,a 3D,3,4d<sup>4</sup>5s(<sup>4</sup>D)5p,y 5D°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
570.5708,0.0010,570.5708+,80,4.05e+06,B+,24 823.482,-,42 344.929,4d45s2,a 3H,6,4d<sup>5</sup>(<sup>4</sup>G)5p,z 3H°,6,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
571.1785,0.0010,571.1784+,23,5.61e+05,B+,21 618.630,-,39 121.439,4d5(4D)5s,a 3D,3,4d<sup>5</sup>(<sup>4</sup>G)5p,z 5G°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
572.2738,0.0010,572.2738+,210,9.2e+05,A,11 454.362,-,28 923.668,4d45s2,a 5D,2,4d<sup>5</sup>(<sup>6</sup>S)5p,z 5P°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
572.8756,0.0010,572.8755+,23,1.22e+06,C+,25 794.608,-,43 245.567,4d6,c 5D,2,4d<sup>5</sup>(<sup>4</sup>D)5p,x 5F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
572.9445,0.0010,572.9444+,7,2.33e+05,B+,20 130.313,-,37 579.174,4d5(4D)5s,b 5D,1,4d<sup>4</sup>5s(<sup>6</sup>D)5p,z 5D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
572.9572,0.0010,572.9573+,16,1.41e+06,B,30 113.151,-,47 561.619,4d5(2H)5s,b 3H,6,,18.1°,7,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
575.1408,0.0010,575.1407+,620,3.90e+06,A,11 454.362,-,28 836.592,4d45s2,a 5D,2,4d<sup>5</sup>(<sup>6</sup>S)5p,z 5P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
577.4533,0.0010,577.4536+,23,,,11 858.498,-,29 171.107,4d45s2,a 5D,3,4d<sup>4</sup>5s(<sup>6</sup>D)5p,z 7F°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
577.9344,0.0010,577.9344+,40,8.9e+05,B+,20 280.968,-,37 579.174,4d5(4D)5s,b 5D,2,4d<sup>4</sup>5s(<sup>6</sup>D)5p,z 5D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
578.333,0.010,578.3368+,23h,,,25 455.636,-,42 741.804,4d6,c 5D,4,4d<sup>5</sup>(<sup>4</sup>D)5p,w 5D°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=3475&amp;type=
579.1839,0.0010,579.1841+,520,5.96e+06,A,11 454.362,-,28 715.242,4d45s2,a 5D,2,4d<sup>5</sup>(<sup>6</sup>S)5p,z 5P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
579.577,0.010,579.5628+,"23h,i",,,30 159.582,-,47 409.183,4d5(4F)5s,c 3F,3,,17.1°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=3475&amp;type=
580.0439,0.0010,580.0438+,26,6.2e+06,B+,20 130.313,-,37 365.610,4d5(4D)5s,b 5D,1,4d<sup>4</sup>5s(<sup>4</sup>D)5p,y 5D°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
580.2671,0.0010,580.2671+,35,9.5e+05,B+,20 350.507,-,37 579.174,4d5(4D)5s,b 5D,3,4d<sup>4</sup>5s(<sup>6</sup>D)5p,z 5D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
582.5195,0.0010,582.5195+,23,3.9e+06,B,27 362.456,-,44 524.504,4d5(2D)5s,b 3D,1,4d<sup>5</sup>(<sup>4</sup>D)5p,y 3D°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
583.5579,0.0010,583.5581+,23,,,11 142.784,-,28 274.290,4d45s2,a 5D,1,4d<sup>4</sup>5s(<sup>6</sup>D)5p,z 7F°,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
583.9961,0.0010,583.9960+,20,1.04e+06,B,27 341.925,-,44 460.583,4d45s2,b 3G,4,4d<sup>4</sup>5s(<sup>4</sup>H)5p,y 3G°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=5293&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=5293&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=10250&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=10250&amp;type=
584.886,0.010,584.903+,20h,,,28 715.242,-,45 807.37?,4d5(6S)5p,z 5P°,1,4d<sup>5</sup>(<sup>6</sup>S)5d,e 5D,0,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3475&amp;comment_code=&amp;element=Mo&amp;spectr_charge=1&amp;ref=3475&amp;type=
