obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
,2159.1,,1.82e+05,E,57328.789,61960.26,3s2.3p.5p,3P,1,3s2.3p.5d,3P*,0,,T6066LS,,
,2170.4,,4.47e+04,E,57328.789,61936.13,3s2.3p.5p,3P,1,3s2.3p.5d,3P*,1,,T6066LS,,
2206.873,,12,,,,,,,,,,,,,L4745,
,2215.7,,4.21e+04,D,57328.789,61841.94,3s2.3p.5p,3P,1,3s2.3p.5d,3P*,2,,T6066LS,,
,2238.2,,6.81e+04,D,57468.239,61936.13,3s2.3p.5p,3P,2,3s2.3p.5d,3P*,1,,T6066LS,,
,2254.4,,1.17e+06,C,53362.24,57798.072,3s2.3p.3d,1F*,3,3s2.3p.5p,1D,2,,T6066,,
,2263.3,,1.67e+05,D,57541.918,61960.26,3s2.3p.5p,3S,1,3s2.3p.5d,3P*,0,,T6066LS,,
,2267.2,,7.23e+05,C,53387.334,57798.072,3s2.3p.3d,1P*,1,3s2.3p.5p,1D,2,,T6066,,
,2275.7,,1.65e+05,D,57541.918,61936.13,3s2.3p.5p,3S,1,3s2.3p.5d,3P*,1,,T6066LS,,
,2286.4,,1.15e+05,D+,57468.239,61841.94,3s2.3p.5p,3P,2,3s2.3p.5d,3P*,2,,T6066LS,,
,2294.083,,9.57e+04,C,49028.294,53387.334,3s2.3p.4p,3P,0,3s2.3p.3d,1P*,1,,T8363c22,,
,2294.2,,1.96e+05,D,57798.072,62156.816,3s2.3p.5p,1D,2,3s2.3p.6d,1D*,2,,T6066,,
,2296.4,,4.72e+05,D+,58311.659,62666.25,3s2.3p.5p,1S,0,3s2.3p.6d,1P*,1,,T6066,,
,2311.2,,2.21e+04,D+,49060.601,53387.334,3s2.3p.4p,3P,1,3s2.3p.3d,1P*,1,,T8363c22,,
,2325.6,,1.54e+05,D+,57541.918,61841.94,3s2.3p.5p,3S,1,3s2.3p.5d,3P*,2,,T6066LS,,
,2372.0,,6.99e+04,E,57295.881,61511.77,3s2.3p.5p,3P,0,3s2.3p.5d,3D*,1,,T6066LS,,
,2381.7,,5.46e+02,E,49188.617,53387.334,3s2.3p.4p,3P,2,3s2.3p.3d,1P*,1,,T8363c22,,
,2390.6,,5.12e+04,E,57328.789,61511.77,3s2.3p.5p,3P,1,3s2.3p.5d,3D*,1,,T6066LS,,
,2396.00,,6.06e+04,C+,49188.617,53362.24,3s2.3p.4p,3P,2,3s2.3p.3d,1F*,3,,T8363c22,,
,2427.7,,8.83e+04,D,57328.789,61447.86,3s2.3p.5p,3P,1,3s2.3p.5d,3D*,2,,T6066LS,,
,2435.1,,1.17e+05,D+,57468.239,61574.814,3s2.3p.5p,3P,2,3s2.3p.5d,3D*,3,,T6066LS,,
,2458.094,,7.01e+04,C+,50189.389,54257.582,3s2.3p.4p,1D,2,3s2.3p.3d,3D*,3,,T8363c22,,
,2473.09,,3.09e+03,E,57468.239,61511.77,3s2.3p.5p,3P,2,3s2.3p.5d,3D*,1,,T6066LS,,
,2481.0,,7.40e+05,C+,57583.657,61614.37,3s2.3p.4d,3F*,4,3s2.3p.(2P*<3/2>).5f,2[9/2],5,,T6066LS',,
,2490.2,,3.89e+02,E,50189.389,54205.090,3s2.3p.4p,1D,2,3s2.3p.3d,3D*,2,,T8363c22,,
,2502.6,,7.96e+03,D,50189.389,54185.264,3s2.3p.4p,1D,2,3s2.3p.3d,3D*,1,,T8363c22,,
,2507.7,,4.92e+03,D,49399.670,53387.334,3s2.3p.4p,3S,1,3s2.3p.3d,1P*,1,,T8363c22,,
,2512.8,,2.65e+04,D,57468.239,61447.86,3s2.3p.5p,3P,2,3s2.3p.5d,3D*,2,,T6066LS,,
,2529.2,,5.34e+04,D,59032.19,62985.96,3s2.3p.4d,3D*,2,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,2544.9,,1.58e+05,D+,59056.508,62985.96,3s2.3p.4d,3D*,1,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,2556.0,,6.26e+03,C,45276.188,49188.617,3s.3p3,3D*,1,3s2.3p.4p,3P,2,,T8363c22,,
,2567.4,,8.66e+04,C,45293.629,49188.617,3s.3p3,3D*,2,3s2.3p.4p,3P,2,,T8363c22,,
,2586.1,,4.27e+05,C+,45321.848,49188.617,3s.3p3,3D*,3,3s2.3p.4p,3P,2,,T8363c22,,
,2642.4,,1.24e+05,C,45276.188,49060.601,3s.3p3,3D*,1,3s2.3p.4p,3P,1,,T8363c22,,
,2654.7,,3.42e+05,C+,45293.629,49060.601,3s.3p3,3D*,2,3s2.3p.4p,3P,1,,T8363c22,,
,2665.2,,4.92e+05,C,45276.188,49028.294,3s.3p3,3D*,1,3s2.3p.4p,3P,0,,T8363c22,,
,2711.5,,2.44e+06,B,57017.496,60705.464,3s2.3p.5p,3D,2,3s2.3p.5d,3F*,3,,T6066LS,,
,2726.9,,2.27e+06,B,56978.256,60645.441,3s2.3p.5p,3D,1,3s2.3p.5d,3F*,2,,T6066LS,,
,2739.036,,2.66e+06,B,57198.027,60848.946,3s2.3p.5p,3D,3,3s2.3p.5d,3F*,4,,T6066LS,,
,2756.4,,4.07e+05,C,57017.496,60645.441,3s2.3p.5p,3D,2,3s2.3p.5d,3F*,2,,T6066LS,,
,2758.5,,5.70e+05,C+,57798.072,61423.23,3s2.3p.5p,1D,2,3s2.3p.5d,1F*,3,,T6066,,
,2840.6,,3.27e+06,B,56780.427,60300.860,3s2.3p.5p,1P,1,3s2.3p.5d,1D*,2,,T6066,,
,2851.085,,2.63e+05,C,57198.027,60705.464,3s2.3p.5p,3D,3,3s2.3p.5d,3F*,3,,T6066LS,,
,2900.7,,9.87e+03,E,57198.027,60645.441,3s2.3p.5p,3D,3,3s2.3p.5d,3F*,2,,T6066LS,,
,2906.4,,1.96e+06,C,54871.031,58311.659,3s2.3p.5s,1P*,1,3s2.3p.5p,1S,0,,T6066,,
,2916.0,,2.87e+05,D+,60704.53,64133.93,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,3s2.3p.8d,3F*,4,,T6066LS',,
,3001.0,,7.83e+02,E,57372.297,60704.53,3s2.3p.4d,3F*,2,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,3033.2,,4.57e+05,C,54245.020,57541.918,3s2.3p.5s,3P*,0,3s2.3p.5p,3S,1,,T6066LS,,
,3046.018,,1.22e+04,E,54185.264,57468.239,3s2.3p.3d,3D*,1,3s2.3p.5p,3P,2,,T6066LS,,
,3064.5,,1.79e+05,C,54205.090,57468.239,3s2.3p.3d,3D*,2,3s2.3p.5p,3P,2,,T6066LS,,
,3068.4,,1.45e+05,D+,51612.012,54871.031,3s2.3p.4p,1S,0,3s2.3p.5s,1P*,1,,T6066,,
,3073.2,,2.59e+04,D,57450.580,60704.53,3s2.3p.4d,3F*,3,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,3085.9,,2.70e+04,E,60704.53,63945.10,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,3s2.3p.8d,3F*,3,,T6066LS',,
,3097.8,,1.29e+06,C+,54313.818,57541.918,3s2.3p.5s,3P*,1,3s2.3p.5p,3S,1,,T6066LS,,
,3114.6,,9.55e+05,C+,54257.582,57468.239,3s2.3p.3d,3D*,3,3s2.3p.5p,3P,2,,T6066LS,,
,3127.008,,1.52e+05,C+,50189.389,53387.334,3s2.3p.4p,1D,2,3s2.3p.3d,1P*,1,,T8363c22,,
,3151.7,,2.25e+06,B,50189.389,53362.24,3s2.3p.4p,1D,2,3s2.3p.3d,1F*,3,,T8363c22,,
,3168.7,,9.86e+02,E,60704.53,63860.44,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,3s2.3p.8d,3F*,2,,T6066LS',,
,3170.2,,9.80e+05,C+,54313.818,57468.239,3s2.3p.5s,3P*,1,3s2.3p.5p,3P,2,,T6066LS,,
,3181.1,,2.67e+05,C,54185.264,57328.789,3s2.3p.3d,3D*,1,3s2.3p.5p,3P,1,,T6066LS,,
,3201.3,,7.85e+05,C+,54205.090,57328.789,3s2.3p.3d,3D*,2,3s2.3p.5p,3P,1,,T6066LS,,
,3204.2,,2.64e+05,C,57583.657,60704.53,3s2.3p.4d,3F*,4,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,3214.8,,1.03e+06,C,54185.264,57295.881,3s2.3p.3d,3D*,1,3s2.3p.5p,3P,0,,T6066LS,,
,3242.8,,1.22e+06,C+,54245.020,57328.789,3s2.3p.5s,3P*,0,3s2.3p.5p,3P,1,,T6066LS,,
,3258.8,,9.11e+03,E,59917.336,62985.96,3s2.3p.nd,a 3P*,2,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,3263.4,,1.10e+05,D,56978.256,60042.50,3s2.3p.5p,3D,1,3s2.3p.nd,a 3P*,0,,T6066LS,,
,3297.9,,2.67e+04,D,56978.256,60010.458,3s2.3p.5p,3D,1,3s2.3p.nd,a 3P*,1,,T6066LS,,
,3316.8,,8.55e+05,C+,54313.818,57328.789,3s2.3p.5s,3P*,1,3s2.3p.5p,3P,1,,T6066LS,,
,3318.2,,1.75e+06,B,54528.220,57541.918,3s2.3p.5s,3P*,2,3s2.3p.5p,3S,1,,T6066LS,,
,3340.00,,7.49e+05,C+,58311.659,61305.67,3s2.3p.5p,1S,0,3s2.3p.5d,1P*,1,,T6066,,
,3341.2,,7.71e+04,D+,57017.496,60010.458,3s2.3p.5p,3D,2,3s2.3p.nd,a 3P*,1,,T6066LS,,
,3341.2,,2.68e+04,D+,54205.090,57198.027,3s2.3p.3d,3D*,2,3s2.3p.5p,3D,3,,T6066LS,,
,3353.4,,3.31e+06,C+,54313.818,57295.881,3s2.3p.5s,3P*,1,3s2.3p.5p,3P,0,,T6066LS,,
,3360.8,,1.25e+05,D+,60010.458,62985.96,3s2.3p.nd,a 3P*,1,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,3366.3,,5.81e+03,C,45293.629,48264.292,3s.3p3,3D*,2,3s2.3p.4p,3D,3,,T8363c22,,
,3397.4,,1.61e+05,C,60042.50,62985.96,3s2.3p.nd,a 3P*,0,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,3398.5,,4.62e+04,C,45321.848,48264.292,3s.3p3,3D*,3,3s2.3p.4p,3D,3,,T8363c22,,
,3400.8,,2.02e+05,C,54257.582,57198.027,3s2.3p.3d,3D*,3,3s2.3p.5p,3D,3,,T6066LS,,
,3401.3,,2.38e+06,B,54528.220,57468.239,3s2.3p.5s,3P*,2,3s2.3p.5p,3P,2,,T6066LS,,
,3402.4,,9.75e+02,E,56978.256,59917.336,3s2.3p.5p,3D,1,3s2.3p.nd,a 3P*,2,,T6066LS,,
,3409.5,,1.08e+05,D+,60848.946,63781.97,3s2.3p.5d,3F*,4,3s2.3p.(2P*<3/2>).7f,2[9/2],5,,T6066LS',,
,3416.4,,2.61e+06,B,54871.031,57798.072,3s2.3p.5s,1P*,1,3s2.3p.5p,1D,2,,T6066,,
,3448.5,,1.40e+04,D,57017.496,59917.336,3s2.3p.5p,3D,2,3s2.3p.nd,a 3P*,2,,T6066LS,,
,3501.1,,2.67e+06,C,56780.427,59636.667,3s2.3p.5p,1P,1,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",1,,T6066LS',,
,3523.8,,1.35e+05,C+,47351.554,50189.389,3s2.3p.3d,1D*,2,3s2.3p.4p,1D,2,,T8363c22,,
,3530.8,,3.06e+04,D+,54185.264,57017.496,3s2.3p.3d,3D*,1,3s2.3p.5p,3D,2,,T6066LS,,
,3538.4,,6.38e+03,C,45276.188,48102.323,3s.3p3,3D*,1,3s2.3p.4p,3D,2,,T8363c22,,
,3555.7,,1.39e+05,C,54205.090,57017.496,3s2.3p.3d,3D*,2,3s2.3p.5p,3D,2,,T6066LS,,
,3558.7,,4.38e+05,C,60704.53,63514.533,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,3s2.3p.7d,3F*,4,,T6066LS',,
,3560.4,,2.79e+04,C,45293.629,48102.323,3s.3p3,3D*,2,3s2.3p.4p,3D,2,,T8363c22,,
,3570.7,,1.14e+06,C+,54528.220,57328.789,3s2.3p.5s,3P*,2,3s2.3p.5p,3P,1,,T6066LS,,
,3580.4,,1.47e+05,C,54185.264,56978.256,3s2.3p.3d,3D*,1,3s2.3p.5p,3D,1,,T6066LS,,
,3596.5,,1.16e+04,C,45321.848,48102.323,3s.3p3,3D*,3,3s2.3p.4p,3D,2,,T8363c22,,
,3606.0,,4.78e+04,D+,54205.090,56978.256,3s2.3p.3d,3D*,2,3s2.3p.5p,3D,1,,T6066LS,,
,3623.3,,2.94e+04,D+,54257.582,57017.496,3s2.3p.3d,3D*,3,3s2.3p.5p,3D,2,,T6066LS,,
,3644.5,,2.77e+04,C,45276.188,48020.074,3s.3p3,3D*,1,3s2.3p.4p,3D,1,,T8363c22,,
,3658.7,,1.52e+06,B,54245.020,56978.256,3s2.3p.5s,3P*,0,3s2.3p.5p,3D,1,,T6066LS,,
,3667.8,,1.46e+04,C,45293.629,48020.074,3s.3p3,3D*,2,3s2.3p.4p,3D,1,,T8363c22,,
,3677.4,,6.48e+04,D+,57198.027,59917.336,3s2.3p.5p,3D,3,3s2.3p.nd,a 3P*,2,,T6066LS,,
,3683.8,,5.55e+05,C+,57295.881,60010.458,3s2.3p.5p,3P,0,3s2.3p.nd,a 3P*,1,,T6066LS,,
,3685.0,,1.67e+06,C+,57328.789,60042.50,3s2.3p.5p,3P,1,3s2.3p.nd,a 3P*,0,,T6066LS,,
,3698.7,,1.98e+06,B,54313.818,57017.496,3s2.3p.5s,3P*,1,3s2.3p.5p,3D,2,,T6066LS,,
,3729.021,,4.01e+05,C,57328.789,60010.458,3s2.3p.5p,3P,1,3s2.3p.nd,a 3P*,1,,T6066LS,,
,3745.6,,2.55e+06,B+,54528.220,57198.027,3s2.3p.5s,3P*,2,3s2.3p.5p,3D,3,,T6066LS,,
,3753.1,,1.06e+06,C+,54313.818,56978.256,3s2.3p.5s,3P*,1,3s2.3p.5p,3D,1,,T6066LS,,
,3793.4,,4.02e+04,E,60704.53,63340.70,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,3s2.3p.7d,3F*,3,,T6066LS',,
,3823.1,,1.10e+05,C,59032.19,61647.875,3s2.3p.4d,3D*,2,3s2.3p.(2P*<3/2>).5f,2[3/2],2,,T6066LS',,
,3859.0,,3.19e+05,C,59056.508,61647.875,3s2.3p.4d,3D*,1,3s2.3p.(2P*<3/2>).5f,2[3/2],2,,T6066LS',,
,3863.2,,3.62e+05,C+,57328.789,59917.336,3s2.3p.5p,3P,1,3s2.3p.nd,a 3P*,2,,T6066LS,,
,3872.4,,1.14e+04,C,48020.074,50602.44,3s2.3p.4p,3D,1,3s2.3p.3d,3P*,0,,T8363c22,,
,3886.1,,2.77e+04,C+,51612.012,54185.264,3s2.3p.4p,1S,0,3s2.3p.3d,3D*,1,,T8363c22,,
,3895.9,,3.79e+03,D+,47284.061,49850.830,3s2.3p.4p,1P,1,3s2.3p.3d,3F*,2,,T8363c22,,
,3927.2,,4.61e+03,C,48020.074,50566.397,3s2.3p.4p,3D,1,3s2.3p.3d,3P*,1,,T8363c22,,
,3933.6,,5.70e+05,C+,57468.239,60010.458,3s2.3p.5p,3P,2,3s2.3p.nd,a 3P*,1,,T6066LS,,
,3955.5,,2.79e+04,E,56978.256,59506.359,3s2.3p.5p,3D,1,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",2,,T6066LS',,
,3968.9,,4.34e+04,D,61614.37,64133.93,3s2.3p.(2P*<3/2>).5f,2[9/2],5,3s2.3p.8d,3F*,4,,T6066LS',,
,3995.5,,8.77e+05,B,57798.072,60300.860,3s2.3p.5p,1D,2,3s2.3p.5d,1D*,2,,T6066,,
,3999.07,,1.73e+06,C+,57541.918,60042.50,3s2.3p.5p,3S,1,3s2.3p.nd,a 3P*,0,,T6066LS,,
,3999.4,,1.35e+03,E,60704.53,63204.89,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,3s2.3p.7d,3F*,2,,T6066LS',,
,4000.7,,5.95e+04,D,56690.903,59190.46,3s2.3p.4d,3P*,2,3s2.3p.(2P*<3/2>).4f,2[3/2],1,,T6066LS',,
,4015.7,,8.81e+05,C+,56700.25,59190.46,3s2.3p.4d,3P*,1,3s2.3p.(2P*<3/2>).4f,2[3/2],1,,T6066LS',,
,4017.2,,5.17e+05,C+,54528.220,57017.496,3s2.3p.5s,3P*,2,3s2.3p.5p,3D,2,,T6066LS,,
,4017.9,,3.97e+05,D,57017.496,59506.359,3s2.3p.5p,3D,2,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",2,,T6066LS',,
,4032.6,,5.84e+02,C,48020.074,50499.838,3s2.3p.4p,3D,1,3s2.3p.3d,3P*,2,,T8363c22,,
,4051.0,,1.66e+06,B,57541.918,60010.458,3s2.3p.5p,3S,1,3s2.3p.nd,a 3P*,1,,T6066LS,,
,4058.3,,7.00e+03,C,48102.323,50566.397,3s2.3p.4p,3D,2,3s2.3p.3d,3P*,1,,T8363c22,,
,4069.9,,1.13e+06,C+,56733.38,59190.46,3s2.3p.4d,3P*,0,3s2.3p.(2P*<3/2>).4f,2[3/2],1,,T6066LS',,
,4081.6,,5.47e+04,D+,54528.220,56978.256,3s2.3p.5s,3P*,2,3s2.3p.5p,3D,1,,T6066LS,,
,4083.1,,9.16e+05,B,57468.239,59917.336,3s2.3p.5p,3P,2,3s2.3p.nd,a 3P*,2,,T6066LS,,
,4171.0,,4.45e+03,C+,48102.323,50499.838,3s2.3p.4p,3D,2,3s2.3p.3d,3P*,2,,T8363c22,,
,4209.8,,1.48e+06,B,57541.918,59917.336,3s2.3p.5p,3S,1,3s2.3p.nd,a 3P*,2,,T6066LS,,
,4332.1,,1.78e+06,C,57198.027,59506.359,3s2.3p.5p,3D,3,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",2,,T6066LS',,
,4356.7,,5.20e+05,D,56978.256,59273.575,3s2.3p.5p,3D,1,3s2.3p.(2P*<1/2>).6s<1/2>,"(1/2,1/2)*",1,,T6066LS',,
,4432.5,,1.48e+06,C,57017.496,59273.575,3s2.3p.5p,3D,2,3s2.3p.(2P*<1/2>).6s<1/2>,"(1/2,1/2)*",1,,T6066LS',,
,4458.6,,1.94e+06,D+,56978.256,59221.11,3s2.3p.5p,3D,1,3s2.3p.(2P*<1/2>).6s<1/2>,"(1/2,1/2)*",0,,T6066LS',,
,4473.2,,8.58e+03,C+,48264.292,50499.838,3s2.3p.4p,3D,3,3s2.3p.3d,3P*,2,,T8363c22,,
,4592.3,,3.61e+05,D+,57328.789,59506.359,3s2.3p.5p,3P,1,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",2,,T6066LS',,
,4722.2,,6.29e+04,C+,60848.946,62966.61,3s2.3p.5d,3F*,4,3s2.3p.(2P*<3/2>).6f,2[9/2],5,,T6066LS',,
,4760.7,,6.68e+04,C,57017.496,59118.03,3s2.3p.5p,3D,2,3s2.3p.4d,3D*,3,,T6066LS,,
,4811.7,,4.35e+05,C+,56978.256,59056.508,3s2.3p.5p,3D,1,3s2.3p.4d,3D*,1,,T6066LS,,
,4868.7,,8.42e+04,C,56978.256,59032.19,3s2.3p.5p,3D,1,3s2.3p.4d,3D*,2,,T6066LS,,
,4904.3,,1.37e+05,C,57017.496,59056.508,3s2.3p.5p,3D,2,3s2.3p.4d,3D*,1,,T6066LS,,
,4906.5,,8.84e+05,C,57468.239,59506.359,3s2.3p.5p,3P,2,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",2,,T6066LS',,
,4947.8,,2.52e+05,C+,56780.427,58801.529,3s2.3p.5p,1P,1,3s2.3p.4d,1P*,1,,T6066,,
,4963.5,,3.68e+05,B,57017.496,59032.19,3s2.3p.5p,3D,2,3s2.3p.4d,3D*,2,,T6066LS,,
,5056.4,,3.59e+05,D+,57295.881,59273.575,3s2.3p.5p,3P,0,3s2.3p.(2P*<1/2>).6s<1/2>,"(1/2,1/2)*",1,,T6066LS',,
,5090.5,,3.52e+05,D+,57541.918,59506.359,3s2.3p.5p,3S,1,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",2,,T6066LS',,
,5124.1,,7.66e+03,E,61841.94,63793.52,3s2.3p.5d,3P*,2,3s2.3p.(2P*<3/2>).7f,2[3/2],1,,T6066LS',,
,5142.0,,2.57e+05,D,57328.789,59273.575,3s2.3p.5p,3P,1,3s2.3p.(2P*<1/2>).6s<1/2>,"(1/2,1/2)*",1,,T6066LS',,
,5208.3,,4.08e+05,B,57198.027,59118.03,3s2.3p.5p,3D,3,3s2.3p.4d,3D*,3,,T6066LS,,
,5237.3,,1.32e+06,B,54871.031,56780.427,3s2.3p.5s,1P*,1,3s2.3p.5p,1P,1,,T6066,,
,5262.7,,7.74e+04,D+,61614.37,63514.533,3s2.3p.(2P*<3/2>).5f,2[9/2],5,3s2.3p.7d,3F*,4,,T6066LS',,
,5284.5,,9.46e+05,D+,57328.789,59221.11,3s2.3p.5p,3P,1,3s2.3p.(2P*<1/2>).6s<1/2>,"(1/2,1/2)*",0,,T6066LS',,
,5383.9,,9.94e+04,D,61936.13,63793.52,3s2.3p.5d,3P*,1,3s2.3p.(2P*<3/2>).7f,2[3/2],1,,T6066LS',,
,5438.9,,1.32e+06,C,57798.072,59636.667,3s2.3p.5p,1D,2,3s2.3p.(2P*<3/2>).6s<1/2>,"(3/2,1/2)*",1,,T6066LS',,
,5443.5,,2.16e+02,D,47351.554,49188.617,3s2.3p.3d,1D*,2,3s2.3p.4p,3P,2,,T8363c22,,
,5452.1,,6.22e+04,C,57198.027,59032.19,3s2.3p.5p,3D,3,3s2.3p.4d,3D*,2,,T6066LS,,
,5454.8,,1.27e+05,D+,61960.26,63793.52,3s2.3p.5d,3P*,0,3s2.3p.(2P*<3/2>).7f,2[3/2],1,,T6066LS',,
,5460.1,,2.11e+05,B,48102.323,49933.775,3s2.3p.4p,3D,2,3s2.3p.3d,3F*,3,,T8363c22,,
,5462.2,,1.98e+05,B,48020.074,49850.830,3s2.3p.4p,3D,1,3s2.3p.3d,3F*,2,,T8363c22,,
,5465.8,,6.86e+05,B+,60704.53,62534.08,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,3s2.3p.6d,3F*,4,,T6066LS',,
,5539.1,,3.42e+05,D+,57468.239,59273.575,3s2.3p.5p,3P,2,3s2.3p.(2P*<1/2>).6s<1/2>,"(1/2,1/2)*",1,,T6066LS',,
,5585.0,,2.21e+05,B,48264.292,50054.80,3s2.3p.4p,3D,3,3s2.3p.3d,3F*,4,,T8363c22,,
,5631.9,,4.06e+02,E,60645.441,62421.03,3s2.3p.5d,3F*,2,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,5632.8,,2.48e+05,B,51612.012,53387.334,3s2.3p.4p,1S,0,3s2.3p.3d,1P*,1,,T8363c22,,
,5679.8,,6.45e+05,B,57295.881,59056.508,3s2.3p.5p,3P,0,3s2.3p.4d,3D*,1,,T6066LS,,
,5719.2,,3.13e+04,C+,48102.323,49850.830,3s2.3p.4p,3D,2,3s2.3p.3d,3F*,2,,T8363c22,,
,5774.8,,2.42e+05,D+,57541.918,59273.575,3s2.3p.5p,3S,1,3s2.3p.(2P*<1/2>).6s<1/2>,"(1/2,1/2)*",1,,T6066LS',,
,5778.5,,4.59e+04,C,59917.336,61647.875,3s2.3p.nd,a 3P*,2,3s2.3p.(2P*<3/2>).5f,2[3/2],2,,T6066LS',,
,5788.0,,4.58e+05,B,57328.789,59056.508,3s2.3p.5p,3P,1,3s2.3p.4d,3D*,1,,T6066LS,,
,5829.0,,1.30e+04,E,60705.464,62421.03,3s2.3p.5d,3F*,3,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,5838.1,,1.75e+05,C,62421.03,64133.93,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,3s2.3p.8d,3F*,4,,T6066LS',,
,5851.2,,8.75e+01,E,47351.554,49060.601,3s2.3p.3d,1D*,2,3s2.3p.4p,3P,1,,T8363c22,,
,5870.6,,7.88e+05,B+,57328.789,59032.19,3s2.3p.5p,3P,1,3s2.3p.4d,3D*,2,,T6066LS,,
,5955.2,,2.20e+05,E,57541.918,59221.11,3s2.3p.5p,3S,1,3s2.3p.(2P*<1/2>).6s<1/2>,"(1/2,1/2)*",0,,T6066LS',,
,5979.6,,1.52e+04,C,59032.19,60704.53,3s2.3p.4d,3D*,2,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,5979.8,,5.84e+04,C+,60704.53,62376.820,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,3s2.3p.6d,3F*,3,,T6066LS',,
,5989.9,,1.94e+04,C+,48264.292,49933.775,3s2.3p.4p,3D,3,3s2.3p.3d,3F*,3,,T8363c22,,
,6061.4,,9.54e+05,B+,57468.239,59118.03,3s2.3p.5p,3P,2,3s2.3p.4d,3D*,3,,T6066LS,,
,6077.5,,2.19e+03,E,60704.53,62349.93,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,3s2.3p.6d,3F*,2,,T6066LS',,
,6107.2,,5.85e+05,B,60010.458,61647.875,3s2.3p.nd,a 3P*,1,3s2.3p.(2P*<3/2>).5f,2[3/2],2,,T6066LS',,
,6231.1,,7.33e+05,B,60042.50,61647.36,3s2.3p.nd,a 3P*,0,3s2.3p.(2P*<3/2>).5f,2[3/2],1,,T6066LS',,
,6296.2,,2.37e+04,D+,57468.239,59056.508,3s2.3p.5p,3P,2,3s2.3p.4d,3D*,1,,T6066LS,,
,6303.03,,6.62e+02,C,48264.292,49850.830,3s2.3p.4p,3D,3,3s2.3p.3d,3F*,2,,T8363c22,,
,6303.2,,1.04e+05,C+,59118.03,60704.53,3s2.3p.4d,3D*,3,3s2.3p.(2P*<3/2>).6p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,6314.1,,2.74e+04,D,62966.61,64550.37?,3s2.3p.(2P*<3/2>).6f,2[9/2],5,3s2.3p.9d,3F*,4,,T6066LS',,
,6361.0,,1.15e+05,C,60848.946,62421.03,3s2.3p.5d,3F*,4,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,,T6066LS',,
,6394.1,,2.04e+05,B,57468.239,59032.19,3s2.3p.5p,3P,2,3s2.3p.4d,3D*,2,,T6066LS,,
,6485.8,,1.87e+04,C+,49060.601,50602.44,3s2.3p.4p,3P,1,3s2.3p.3d,3P*,0,,T8363c22,,
,6501.5,,1.42e+04,C+,49028.294,50566.397,3s2.3p.4p,3P,0,3s2.3p.3d,3P*,1,,T8363c22,,
,6501.5,,3.55e+04,C,61447.86,62985.96,3s2.3p.5d,3D*,2,3s2.3p.(2P*<3/2>).6f,2[3/2],1,,T6066LS',,
,6561.4,,1.37e+04,D,62421.03,63945.10,3s2.3p.(2P*<3/2>).7p<3/2>,"(3/2,3/2)",3,3s2.3p.8d,3F*,3,,T6066LS',,
,6641.01,,1.01e+03,C,49060.601,50566.397,3s2.3p.4p,3P,1,3s2.3p.3d,3P*,1,,T8363c22,,
