Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
165.321,165.3224,0.0010,1,3.1761e+07,AAA,[494 265.70],-,[554 753.58],1s2p,3P°,0,1s3s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
,166.8217,0.0010,,1.5010e+03,AAA,[501 807.72],-,[561 751.95],1s2p,1P°,1,1s3p,1P°,1,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7378&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=7378&amp;type=E2,
168.166,168.1661,0.0010,,1.0069e+09,AAA,[501 807.72],-,[561 272.75],1s2p,1P°,1,1s3d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
,168.2523,0.0010,,3.401e+05,AA,[501 807.72],-,[561 242.28],1s2p,1P°,1,1s3d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
175.533,175.5332,0.0010,,2.0499e+08,AAA,[501 807.72],-,[558 777.01],1s2p,1P°,1,1s3s,1S,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
200.9,,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1614&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=1614&amp;type=
206.8,,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1614&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=1614&amp;type=
213.1,,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1614&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=1614&amp;type=
216.4,,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1614&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=1614&amp;type=
218.3,,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1614&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=1614&amp;type=
221.4,,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1614&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=1614&amp;type=
222.2,,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1614&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=1614&amp;type=
223.7,,,,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1614&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=1614&amp;type=
224.921,224.921,0.010,w*,,,[561 242.28],-,[605 688.54],1s3d,3D,2,1s10f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
224.921,224.921,0.010,w*,,,[561 242.28],-,[605 688.54],1s3d,3D,2,1s10f,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
224.921,224.924,0.010,w*,,,[561 242.90],-,[605 688.54],1s3d,3D,3,1s10f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
224.921,224.924,0.010,w*,,,[561 242.90],-,[605 688.54],1s3d,3D,3,1s10f,3F°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
224.921,224.924,0.010,w*,,,[561 242.90],-,[605 688.54],1s3d,3D,3,1s10f,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
224.921,224.927,0.010,w*,,,[561 243.43],-,[605 688.54],1s3d,3D,1,1s10f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
228.682,228.6795,0.0010,*,,,[559 499.5],-,[603 215.34],1s3p,3P°,1,1s8d,3D,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
228.682,228.6815,0.0010,*,,,[559 499.5],-,[603 214.95],1s3p,3P°,1,1s8d,3D,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
228.682,228.6815,0.0010,*,,,[559 500.55],-,[603 216.00],1s3p,3P°,2,1s8d,3D,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
228.682,228.6850,0.0010,*,,,[559 500.55],-,[603 215.34],1s3p,3P°,2,1s8d,3D,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
228.682,228.6870,0.0010,*,,,[559 500.55],-,[603 214.95],1s3p,3P°,2,1s8d,3D,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
228.682,228.6917,0.0010,*,,,[559 501.45],-,[603 214.95],1s3p,3P°,0,1s8d,3D,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
230.257,230.2568,0.0010,*,,,[561 242.28],-,[604 658.68],1s3d,3D,2,1s9f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
230.257,230.2568,0.0010,*,,,[561 242.28],-,[604 658.68],1s3d,3D,2,1s9f,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
230.257,230.2601,0.0010,*,,,[561 242.90],-,[604 658.68],1s3d,3D,3,1s9f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
230.257,230.2601,0.0010,*,,,[561 242.90],-,[604 658.68],1s3d,3D,3,1s9f,3F°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
230.257,230.2601,0.0010,*,,,[561 242.90],-,[604 658.68],1s3d,3D,3,1s9f,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
230.257,230.2629,0.0010,*,,,[561 243.43],-,[604 658.68],1s3d,3D,1,1s9f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
230.333,230.3300,0.0010,*,,,[559 499.5],-,[602 902.11],1s3p,3P°,1,1s8s,3S,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
230.333,230.3356,0.0010,*,,,[559 500.55],-,[602 902.11],1s3p,3P°,2,1s8s,3S,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
230.333,230.3403,0.0010,*,,,[559 501.45],-,[602 902.11],1s3p,3P°,0,1s8s,3S,1,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
232.984,232.9801,0.0010,*,1.1758e+07,AAA,[554 753.58],-,[597 662.53],1s3s,3S,1,1s6p,3P°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
232.984,232.9838,0.0010,*,1.1758e+07,AAA,[554 753.58],-,[597 661.86],1s3s,3S,1,1s6p,3P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
232.984,232.9858,0.0010,*,1.1758e+07,AAA,[554 753.58],-,[597 661.48],1s3s,3S,1,1s6p,3P°,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
233.688,,,3,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
233.691,,,5,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
233.700,,,2,,,,,,,,,,,,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
,235.82,0.10,,7.9551e+06,AAA,[558 777.01],-,[601 169],1s3s,1S,0,1s7p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
238.154,238.154,0.010,*,,,[561 242.28],-,[603 219.16],1s3d,3D,2,1s8f,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
238.154,238.154,0.010,*,,,[561 242.28],-,[603 219.16],1s3d,3D,2,1s8f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
238.154,238.157,0.010,*,,,[561 242.90],-,[603 219.16],1s3d,3D,3,1s8f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
238.154,238.157,0.010,*,,,[561 242.90],-,[603 219.16],1s3d,3D,3,1s8f,3F°,4,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
238.154,238.157,0.010,*,,,[561 242.90],-,[603 219.16],1s3d,3D,3,1s8f,3F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
238.154,238.160,0.010,*,,,[561 243.43],-,[603 219.16],1s3d,3D,1,1s8f,3F°,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
238.320,238.3200,0.0010,,,,[561 272.75],-,[603 220.34],1s3d,1D,2,1s8f,1F°,3,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
240.233,240.2302,0.0010,*,1.4799e+07,AAA,[559 499.5],-,[601 113.58],1s3p,3P°,1,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
240.233,240.2324,0.0010,*,8.2222e+06,AAA,[559 499.5],-,[601 113.19],1s3p,3P°,1,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
240.233,240.2324,0.0010,*,1.9734e+07,AAA,[559 500.55],-,[601 114.24],1s3p,3P°,2,1s7d,3D,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
240.233,240.2362,0.0010,*,4.9328e+06,AAA,[559 500.55],-,[601 113.58],1s3p,3P°,2,1s7d,3D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
240.233,240.2385,0.0010,*,5.4817e+05,AAA,[559 500.55],-,[601 113.19],1s3p,3P°,2,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
240.233,240.2437,0.0010,*,1.0963e+07,AAA,[559 501.45],-,[601 113.19],1s3p,3P°,0,1s7d,3D,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
241.084,241.0842,0.0010,,,,[561 751.95],-,[603 218.63],1s3p,1P°,1,1s8d,1D,2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
242.981,242.9778,0.0010,*,3.5140e+06,AAA,[559 499.5],-,[600 643.03],1s3p,3P°,1,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
242.981,242.9840,0.0010,*,5.8567e+06,AAA,[559 500.55],-,[600 643.03],1s3p,3P°,2,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
242.981,242.9894,0.0010,*,1.1713e+06,AAA,[559 501.45],-,[600 643.03],1s3p,3P°,0,1s7s,3S,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
,250.6907,0.0010,,3.513e+05,AA,[561 242.90],-,[601 120.68],1s3d,3D,3,1s7f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
250.694,250.6868,0.0010,*,2.559e+06,AA,[561 242.28],-,[601 120.68],1s3d,3D,2,1s7f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
250.694,250.694,0.010,*,3.0283e+06,AAA,[561 242.28],-,[601 119.54],1s3d,3D,2,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
250.694,250.694,0.010,*,1.4753e+07,AAA,[561 242.28],-,[601 119.54],1s3d,3D,2,1s7f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
250.694,250.698,0.010,*,1.8126e+06,AAA,[561 242.90],-,[601 119.54],1s3d,3D,3,1s7f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
250.694,250.698,0.010,*,1.9476e+07,AAA,[561 242.90],-,[601 119.54],1s3d,3D,3,1s7f,3F°,4,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
250.694,250.701,0.010,*,1.6359e+07,AAA,[561 243.43],-,[601 119.54],1s3d,3D,1,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
,250.698,0.010,,8.6554e+04,AAA,[561 242.90],-,[601 119.54],1s3d,3D,3,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
250.878,250.8785,0.0010,*,1.6484e+07,AAA,[561 272.75],-,[601 120.68],1s3d,1D,2,1s7f,1F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
250.878,250.886,0.010,*,2.893e+06,AA,[561 272.75],-,[601 119.54],1s3d,1D,2,1s7f,3F°,3,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
,250.886,0.010,,1.089e+03,AA,[561 272.75],-,[601 119.54],1s3d,1D,2,1s7f,3F°,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
,250.57,0.10,,6.2235e+05,AAA,[561 272.75],-,[601 169],1s3d,1D,2,1s7p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,
253.949,253.9487,0.0010,,1.7886e+07,AAA,[561 751.95],-,[601 118.15],1s3p,1P°,1,1s7d,1D,2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=3501&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=3501&amp;type=
255.17,255.17,0.10,24,8.4872e+06,AAA,[561 751.95],-,[600 929.7],1s3p,1P°,1,1s7s,1S,0,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=7397&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=7397&amp;type=
,255.6474,0.0010,,5.317e+01,AA,[558 777.01],-,[597 881.65],1s3s,1S,0,1s6d,1D,2,E2,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=7378&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=7378&amp;type=E2,
255.9,255.29,0.10,,1.2342e+07,AAA,[558 777.01],-,[597 936.4],1s3s,1S,0,1s6p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=8636&amp;comment_code=c73&amp;element=Li&amp;spectr_charge=2&amp;ref=8636&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=1614&amp;comment_code=&amp;element=Li&amp;spectr_charge=2&amp;ref=1614&amp;type=
