Observed  Wavelength  Vac (nm),Ritz  Wavelength  Vac (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
357.628,357.6275+,,4.1e+05,C,46 154.847,-,74 108.92,6d,2D,5/2,9f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6094&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=6094&amp;type=
359.657,359.6569+,*,,,48 483.332,-,76 279.68u,4f,2F°,7/2,10g,2G,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6094&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=6094&amp;type=
359.657,359.6569+,*,,,48 483.332,-,76 279.68u,4f,2F°,7/2,10g,2G,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6094&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=6094&amp;type=
373.575,373.5747+,*,,,48 483.332,-,75 244.13u,4f,2F°,7/2,9g,2G,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6094&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=6094&amp;type=
373.575,373.5747+,*,,,48 483.332,-,75 244.13u,4f,2F°,7/2,9g,2G,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6094&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=6094&amp;type=
381.669,381.6687+,,2.3e+05,E,45 949.472,-,72 142.77,6d,2D,3/2,8f,2F°,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6094&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=6094&amp;type=
384.280,384.2796+,,2.2e+05,E,46 154.847,-,72 170.19,6d,2D,5/2,8f,2F°,7/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=4515&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=4515&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6094&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=6094&amp;type=
385.476,385.4755+,,,,50 011.340,-,75 945.97,7p,2P°,3/2,12d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6094&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=6094&amp;type=
389.17790,389.17790+,500,2.17e+08,B,20 261.561,-,45 949.472,6p,2P°,1/2,6d,2D,3/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=9224&amp;type=
391.473,391.4739+,,,,48 258.617,-,73 795.87u,4f,2F°,5/2,8g,2G,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6094&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=6094&amp;type=
393.967,393.9666+,,,,49 389.822,-,74 765.50,7p,2P°,1/2,11d,2D,3/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6094&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=6094&amp;type=
394.951,394.9494+,*,,,48 483.332,-,73 795.87u,4f,2F°,7/2,8g,2G,7/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6094&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=6094&amp;type=
394.951,394.9494+,*,,,48 483.332,-,73 795.87u,4f,2F°,7/2,8g,2G,9/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6094&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=6094&amp;type=
403.626,403.6256+,,,,50 011.340,-,74 779.78,7p,2P°,3/2,11d,2D,5/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6094&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=6094&amp;type=
408.377,408.3766+,,,,50 011.340,-,74 491.63,7p,2P°,3/2,12s,2S,1/2,,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=6094&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=6094&amp;type=
413.06491,413.06491+,910,2.18e+08,B,21 952.404,-,46 154.847,6p,2P°,3/2,6d,2D,5/2,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=3225&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=3225&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=9224&amp;comment_code=&amp;element=Ba&amp;spectr_charge=2&amp;ref=9224&amp;type=
