Observed  Wavelength  Vac (nm),Unc.  (nm),Ritz  Wavelength  Vac (nm),Unc.  (nm),Rel.  Int. (?),Aki (s−1),Acc.,Ei  (cm−1),,Ek  (cm−1),"Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Lower Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J","Upper Level  Conf., Term, J",Type,TPRef.,LineRef.
54.429,0.004,54.4299,0.0004,137a*,,,37 357.80,-,221 080.3,1s22s2p,3P°,2,1s<sup>2</sup>2p4p,3P,"0,1,2",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
54.9180,0.0020,54.9135,0.0021,122a*,,,37 335.54,-,219 440,1s22s2p,3P°,0,1s<sup>2</sup>2p4p,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
54.9180,0.0020,54.9154,0.0021,122a*,,,37 341.65,-,219 440,1s22s2p,3P°,1,1s<sup>2</sup>2p4p,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
54.9180,0.0020,54.9203,0.0021,122a*,,,37 357.80,-,219 440,1s22s2p,3P°,2,1s<sup>2</sup>2p4p,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
55.0155,0.0010,55.0159,0.0009,1,1.77e+08,B,0.00,-,181 765.7,1s22s2,1S,0,1s<sup>2</sup>2s5p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
58.6198,0.0010,58.61963,0.00003,2,3.32e+08,B,0.00,-,170 591.33,1s22s2,1S,0,1s<sup>2</sup>2s4p,1P°,1,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=tp&amp;db_id=&amp;comment_code=u27&amp;element=B&amp;spectr_charge=2&amp;ref=&amp;type=,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
62.10,0.05,62.09,0.05,53a*,,,37 335.54,-,198 380,1s22s2p,3P°,0,1s<sup>2</sup>2s10d,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
62.10,0.05,62.10,0.05,53a*,,,37 341.65,-,198 380,1s22s2p,3P°,1,1s<sup>2</sup>2s10d,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
62.10,0.05,62.10,0.05,53a*,,,37 357.80,-,198 380,1s22s2p,3P°,2,1s<sup>2</sup>2s10d,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
62.50,0.05,62.49,0.05,55a*,,,37 335.54,-,197 350,1s22s2p,3P°,0,1s<sup>2</sup>2s9d,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
62.50,0.05,62.50,0.05,55a*,,,37 341.65,-,197 350,1s22s2p,3P°,1,1s<sup>2</sup>2s9d,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
62.50,0.05,62.50,0.05,55a*,,,37 357.80,-,197 350,1s22s2p,3P°,2,1s<sup>2</sup>2s9d,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
63.10,0.05,63.09,0.05,97a*,,,37 335.54,-,195 830,1s22s2p,3P°,0,1s<sup>2</sup>2s8d,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
63.10,0.05,63.10,0.05,97a*,,,37 341.65,-,195 830,1s22s2p,3P°,1,1s<sup>2</sup>2s8d,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
63.10,0.05,63.10,0.05,97a*,,,37 357.80,-,195 830,1s22s2p,3P°,2,1s<sup>2</sup>2s8d,3D,"1,2,3",,,https://physics.nist.gov/cgi-bin/ASBib1/get_ASBib_ref.cgi?db=el&amp;db_id=12120&amp;comment_code=&amp;element=B&amp;spectr_charge=2&amp;ref=12120&amp;type=
