obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
,320.2035,31230.14,,2.2e+07,E,35165.05,66395.19,3d6.(3F2).4s,a 4F,3/2,3d5.(4F).4s.4p.(3P*),*,5/2,4,6,,T1117,,
,320.3127,31219.49,,4.5e+06,E,35114.98,66334.47,3d6.(3F2).4s,a 4F,5/2,3d5.(a 2G).4s.4p.(3P*),u 4H*,7/2,6,8,,T1117,,
,320.4060,31210.40,,3.7e+06,E,34938.70,66149.10,3d6.(3F2).4s,a 4F,9/2,3d6.(3G).4p,*,7/2,10,8,,T1117,,
,320.7832,31173.70,,1.0e+06,E,17052.29,48225.99,3d6.(5D).4s,a 6D,9/2,3d5.(4G).4s.4p.(3P*),y 6F*,7/2,10,8,,T1117,,
321.381,321.3810,31115.7,220,1.6e+07,E,17052.29,48168.01,3d6.(5D).4s,a 6D,9/2,3d5.(4G).4s.4p.(3P*),y 6F*,9/2,10,10,,T1117,L3475,
321.788,321.7874,31076.4,65,2.45e+05,C+,0.00,31076.42,3d5.4s2,a 6S,5/2,3d5.(6S).4s.4p.(3P*),z 4P*,3/2,6,4,,T4649,L3475,
,322.5687,31001.15,,3.78e+05,C+,0.00,31001.15,3d5.4s2,a 6S,5/2,3d5.(6S).4s.4p.(3P*),z 4P*,5/2,6,6,,T4649,,
,322.6961,30988.91,,4.9e+06,E,17282.00,48270.91,3d6.(5D).4s,a 6D,7/2,3d5.(4G).4s.4p.(3P*),y 6F*,5/2,8,6,,T1117,,
,322.7966,30979.26,,1.0e+07,E,35041.37,66020.63,3d6.(3F2).4s,a 4F,7/2,3d6.(3G).4p,v 2F*,5/2,8,6,,T1117,,
322.902,322.9021,30969.1,1000,6.4e+07,D,17052.29,48021.43,3d6.(5D).4s,a 6D,9/2,3d5.(4G).4s.4p.(3P*),y 6F*,11/2,10,12,,T1117,L3475,
,323.1163,30948.61,,1.9e+07,E,34938.70,65887.31,3d6.(3F2).4s,a 4F,9/2,3d6.(3H).4p,v 4G*,11/2,10,12,,T1117,,
323.165,323.1645,30943.9,300,3.5e+07,E,17282.00,48225.99,3d6.(5D).4s,a 6D,7/2,3d5.(4G).4s.4p.(3P*),y 6F*,7/2,8,8,,T1117,L3475,
323.771,,30886.0,850,,,,,,,,,,,1,1,,,L3475,
,323.9648,30867.55,,1.2e+07,E,35041.37,65908.92,3d6.(3F2).4s,a 4F,7/2,3d6.(3H).4p,v 4G*,9/2,8,10,,T1117,,
,324.1332,30851.51,,6.4e+06,E,17052.29,47903.80,3d6.(5D).4s,a 6D,9/2,3d5.(4P).4s.4p.(3P*),y 6D*,9/2,10,10,,T1117,,
,324.1548,30849.46,,9.8e+06,E,17451.52,48300.98,3d6.(5D).4s,a 6D,5/2,3d5.(4G).4s.4p.(3P*),y 6F*,3/2,6,4,,T1117,,
,324.1815,30846.92,,2.2e+07,E,35114.98,65961.90,3d6.(3F2).4s,a 4F,5/2,3d5.(4P).4s.4p.(1P*),*,3/2,6,4,,T1117,,
324.472,324.4711,30819.3,330,5.3e+07,E,17451.52,48270.91,3d6.(5D).4s,a 6D,5/2,3d5.(4G).4s.4p.(3P*),y 6F*,5/2,6,6,,T1117,L3475,
324.946,,30774.4,650,,,,,,,,,,,1,1,,,L3475,
,325.0832,30761.36,,8.1e+06,E,35114.98,65876.34,3d6.(3F2).4s,a 4F,5/2,3d6.(3H).4p,*,7/2,6,8,,T1117,,
325.208,325.2071,30749.6,100,2.3e+07,E,17568.48,48318.12,3d6.(5D).4s,a 6D,3/2,3d5.(4G).4s.4p.(3P*),y 6F*,1/2,4,2,,T1117,L3475,
325.389,325.3884,30732.5,310,1.8e+07,E,17568.48,48300.98,3d6.(5D).4s,a 6D,3/2,3d5.(4G).4s.4p.(3P*),y 6F*,3/2,4,4,,T1117,L3475,
