obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
850.31,0.06,850.2445,0.0005,11760.4,190*,,,56842.538,68603.861,5p3.(2D*).6s,3D*,3,5p3.(2D*).6p,1D,2,7,5,,,"L3315,L3682",
850.31,0.06,850.30,0.04,11760.4,190*,,,55667.758,67428.3,5p3.(4S*).6p,3P,2,5p3.(4S*).7d,5D*,3,5,7,,,L3315,
852.37,0.06,852.2463,0.0005,11732.0,390,,,54199.122,65932.819,5p3.(4S*).6p,5P,2,5p3.(4S*).8s,5S*,2,5,5,,,"L3315,L3682",
863.46,0.06,,,11581.4,250,,,,,,,,,,,1,1,,,L3315,
870.3480,0.0004,870.3482,0.0005,11489.657,620,,,57114.206,68603.861,5p3.(2D*).6s,1D*,2,5p3.(2D*).6p,1D,2,5,5,,,L3682,
876.0588,0.0004,876.0589,0.0005,11414.759,5100,,,44253.000,55667.758,5p3.(4S*).6s,5S*,2,5p3.(4S*).6p,3P,2,5,5,,,L3682,
883.3946,0.0004,883.3946,0.0006,11319.970,450,,,54683.886,66003.855,5p3.(2D*).6s,3D*,1,5p3.(2D*).6p,3P,0,3,1,,,L3682,
885.3583,0.0004,885.3582,0.0006,11294.862,690,,,55677.722,66972.585,5p3.(4S*).5d,5D*,3,5p3.(2D*).6p,3F,4,7,9,,,L3682,
900.6840,0.0004,900.6841,0.0006,11102.673,1400,,,44253.000,55355.672,5p3.(4S*).6s,5S*,2,5p3.(4S*).6p,3P,1,5,3,,,L3682,
904.5871,0.0004,904.5872,0.0006,11054.767,490,,,54683.886,65738.652,5p3.(2D*).6s,3D*,1,5p3.(2D*).6p,1P,1,3,3,,,L3682,
919.9322,0.0004,919.9321,0.0006,10870.366,280,,,55677.722,66548.089,5p3.(4S*).5d,5D*,3,5p3.(2D*).6p,3D,3,7,7,,,L3682,
920.9306,0.0004,920.9306,0.0006,10858.582,330,,,54880.070,65738.652,5p3.(2D*).6s,3D*,2,5p3.(2D*).6p,1P,1,5,3,,,L3682,
921.0164,0.0004,921.0165,0.0006,10857.570,410,,,56842.538,67700.107,5p3.(2D*).6s,3D*,3,5p3.(4S*).8p,3P,2,7,5,,,L3682,
947.1602,0.0004,947.1601,0.0004,10557.877,12,,,0.000,10557.877,5p4,3P,2,5p4,1D,2,5,5,M1+E2,,L3682,
972.5408,0.0005,972.5408,0.0007,10282.345,36000,,,44253.000,54535.345,5p3.(4S*).6s,5S*,2,5p3.(4S*).6p,5P,3,5,7,,,L3682,
978.8221,0.0005,978.8221,0.0007,10216.361,1800,,,54683.886,64900.247,5p3.(2D*).6s,3D*,1,5p3.(2D*).6p,3D,2,3,5,,,L3682,
984.5003,0.0005,984.5003,0.0007,10157.437,1100,,,56842.538,66999.975,5p3.(2D*).6s,3D*,3,5p3.(2D*).6p,3P,2,7,5,,,L3682,
987.1623,0.0005,987.1623,0.0007,10130.046,5300,,,56842.538,66972.585,5p3.(2D*).6s,3D*,3,5p3.(2D*).6p,3F,4,7,9,,,L3682,
990.5324,0.0005,990.5322,0.0007,10095.581,1100,,,56842.538,66938.121,5p3.(2D*).6s,3D*,3,5p3.(2D*).6p,1F,3,7,7,,,L3682,
995.9027,0.0005,995.9028,0.0007,10041.142,5600,,,54880.070,64921.211,5p3.(2D*).6s,3D*,2,5p3.(2D*).6p,3F,3,5,7,,,L3682,
996.2665,0.0005,996.2664,0.0007,10037.475,310,,,55677.722,65715.198,5p3.(4S*).5d,5D*,3,5p3.(4S*).4f,3F,4,7,9,,,L3682,
997.9863,0.0005,997.9864,0.0007,10020.177,2600,,,54880.070,64900.247,5p3.(2D*).6s,3D*,2,5p3.(2D*).6p,3D,2,5,5,,,L3682,
998.2041,0.0005,998.2041,0.0007,10017.991,1100,,,55677.722,65695.713,5p3.(4S*).5d,5D*,3,5p3.(4S*).4f,5F,4,7,9,,,L3682,
998.8584,0.0005,998.8586,0.0007,10011.429,420,,,58592.434,68603.861,5p3.(4S*).5d,3D*,2,5p3.(2D*).6p,1D,2,5,5,,,L3682,
1005.4169,0.0005,1005.4170,0.0007,9946.122,25000,,,44253.000,54199.122,5p3.(4S*).6s,5S*,2,5p3.(4S*).6p,5P,2,5,5,,,L3682,
1009.3777,0.0005,1009.3777,0.0007,9907.094,17000,,,44253.000,54160.094,5p3.(4S*).6s,5S*,2,5p3.(4S*).6p,5P,1,5,3,,,L3682,
1010.2341,0.0005,1010.2341,0.0007,9898.696,680,,,54160.094,64058.790,5p3.(4S*).6p,5P,1,5p3.(4S*).6d,5D*,2,3,5,,,L3682,
1010.8821,0.0005,1010.8821,0.0007,9892.350,2000,,,55816.219,65708.569,5p3.(4S*).5d,5D*,4,5p3.(4S*).4f,5F,5,9,11,,,L3682,
1012.0849,0.0005,1012.0850,0.0007,9880.594,2500,,,54683.886,64564.479,5p3.(2D*).6s,3D*,1,5p3.(2D*).6p,3F,2,3,5,,,L3682,
1015.3838,0.0005,1015.3840,0.0007,9848.492,1800,,,54199.122,64047.613,5p3.(4S*).6p,5P,2,5p3.(4S*).6d,5D*,3,5,7,,,L3682,
1030.3384,0.0005,1030.3382,0.0008,9705.549,2400,,,56842.538,66548.089,5p3.(2D*).6s,3D*,3,5p3.(2D*).6p,3D,3,7,7,,,L3682,
