obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
761.16627,0.00011,761.16594,0.00006,13137.7339,530,,,14499.2568,27636.9966,5p6.5d,2D,3/2,5p6.9p,2P*,1/2,4,2,,,L5791,
764.24369,0.00011,764.24344,0.00007,13084.8317,720,,,14596.84232,27681.6782,5p6.5d,2D,5/2,5p6.9p,2P*,3/2,6,4,,,L5791,
794.60671,0.00005,794.60669946,0.00000006,12584.843,,,,11732.3071041,24317.149400,5p6.6p,2P*,3/2,5p6.8s,2S,1/2,4,2,,,L3506,
801.79308,0.00005,801.79305,0.00020,12472.0458,,,,14499.2568,26971.3030,5p6.5d,2D,3/2,5p6.5f,2F*,5/2,4,6,,,L793,
808.11582,0.00010,808.11603,0.00020,12374.4639,,,,14596.84232,26971.3030,5p6.5d,2D,5/2,5p6.5f,2F*,5/2,6,6,,,L793,
808.12579,0.00005,808.12579,0.00020,12374.3112,,,,14596.84232,26971.1535,5p6.5d,2D,5/2,5p6.5f,2F*,7/2,6,8,,,L793,
852.34727586,0.00000002,852.347275883,0.000000015,11732.3071041,,3.279e+07,AAA,0.0000,11732.3071041,5p6.6s,2S,1/2,5p6.6p,2P*,3/2,2,4,,T6469,L15527c91,
876.38182,0.00008,876.38173,0.00008,11410.552,,,,11178.26815870,22588.8210,5p6.6p,2P*,1/2,5p6.6d,2D,3/2,2,4,,,L4744c91,
885.56330,0.00021,885.5630,0.0024,11292.247,680,,,14499.2568,25791.508,5p6.5d,2D,3/2,5p6.8p,2P*,3/2,4,4,,,L5791,
892.0948,0.0003,892.09419,0.00008,11209.572,3600,,,14499.2568,25708.83548,5p6.5d,2D,3/2,5p6.8p,2P*,1/2,4,2,,,L5791,
893.2829,0.0004,893.2826,0.0024,11194.662,5200,,,14596.84232,25791.508,5p6.5d,2D,5/2,5p6.8p,2P*,3/2,6,4,,,L5791,
894.592959997,0.000000006,894.592960021,0.000000006,11178.26815870,,2.863e+07,AAA,0.0000,11178.26815870,5p6.6s,2S,1/2,5p6.6p,2P*,1/2,2,2,,T6469,L12151c91,
917.48351,0.00008,917.48345,0.00008,10899.378,,,,11732.3071041,22631.6863,5p6.6p,2P*,3/2,5p6.6d,2D,5/2,4,6,,,L4744,
921.10609,0.00008,921.10599,0.00008,10856.513,,,,11732.3071041,22588.8210,5p6.6p,2P*,3/2,5p6.6d,2D,3/2,4,4,,,L4744,
978.65138,0.00017,978.6509,0.0003,10218.1432,130,,,18535.5286,28753.6769,5p6.7s,2S,1/2,5p6.10p,2P*,3/2,2,4,,,L5791,
981.2311,0.0003,981.2307,0.0003,10191.279,34,,,18535.5286,28726.8123,5p6.7s,2S,1/2,5p6.10p,2P*,1/2,2,2,,,L5791,
1002.71033,0.00010,1002.71032,0.00022,9972.9700,190000,,,14499.2568,24472.2269,5p6.5d,2D,3/2,5p6.4f,2F*,5/2,4,6,,,L793,
1012.61885,0.00010,1012.61879,0.00021,9875.3841,48000,,,14596.84232,24472.2269,5p6.5d,2D,5/2,5p6.4f,2F*,5/2,6,6,,,L793,
1012.63767,0.00010,1012.63739,0.00021,9875.2005,260000,,,14596.84232,24472.0455,5p6.5d,2D,5/2,5p6.4f,2F*,7/2,6,8,,,L793,
1093.3568,0.0003,1093.3563,0.0004,9146.1451,1200,,,18535.5286,27681.6782,5p6.7s,2S,1/2,5p6.9p,2P*,3/2,2,4,,,L5791,
1098.7242,0.0003,1098.7239,0.0004,9101.464,290,,,18535.5286,27636.9966,5p6.7s,2S,1/2,5p6.9p,2P*,1/2,2,2,,,L5791,
1180.4869,0.0008,1180.489,0.004,8471.080,30,,,21946.397,30417.46075,5p6.7p,2P*,3/2,5p6.13d,2D,5/2,4,6,,,L5791,
1186.0339,0.0013,1186.036,0.003,8431.462,53,,,21765.348,30196.7963,5p6.7p,2P*,1/2,5p6.12d,2D,3/2,2,4,,,L5791,
1209.1255,0.0003,1209.125,0.003,8270.4399,11,,,21765.348,30035.78836,5p6.7p,2P*,1/2,5p6.13s,2S,1/2,2,2,,,L5791,
1211.72349,0.00023,1211.724,0.004,8252.7079,61,,,21946.397,30199.09821,5p6.7p,2P*,3/2,5p6.12d,2D,5/2,4,6,,,L5791,
1229.8617,0.0003,1229.862,0.003,8130.9956,110,,,21765.348,29896.3399,5p6.7p,2P*,1/2,5p6.11d,2D,3/2,2,4,,,L5791,
1236.1883,0.0010,1236.187,0.004,8089.382,29,,,21946.397,30035.78836,5p6.7p,2P*,3/2,5p6.13s,2S,1/2,4,2,,,L5791,
1257.36230,0.00025,1257.364,0.004,7953.1572,180,,,21946.397,29899.54646,5p6.7p,2P*,3/2,5p6.11d,2D,5/2,4,6,,,L5791,
1257.8693,0.0008,1257.871,0.004,7949.952,26,,,21946.397,29896.3399,5p6.7p,2P*,3/2,5p6.11d,2D,3/2,4,4,,,L5791,
1265.2702,0.0003,1265.269,0.003,7903.4496,34,,,21765.348,29668.80336,5p6.7p,2P*,1/2,5p6.12s,2S,1/2,2,2,,,L5791,
1294.9335,0.0003,1294.933,0.004,7722.4045,57,,,21946.397,29668.80336,5p6.7p,2P*,3/2,5p6.12s,2S,1/2,4,2,,,L5791,
1298.2050,0.0004,1298.206,0.003,7702.9440,350,,,21765.348,29468.2878,5p6.7p,2P*,1/2,5p6.10d,2D,3/2,2,4,,,L5791,
1328.6302,0.0003,1328.631,0.005,7526.5490,850,,,21946.397,29472.93995,5p6.7p,2P*,3/2,5p6.10d,2D,5/2,4,6,,,L5791,
1329.4524,0.0003,1329.453,0.005,7521.8941,70,,,21946.397,29468.2878,5p6.7p,2P*,3/2,5p6.10d,2D,3/2,4,4,,,L5791,
1341.6532,0.0008,1341.65282,0.00018,7453.491,45,,,22588.8210,30042.31405,5p6.6d,2D,3/2,5p6.9f,2F*,5/2,4,6,,,L5791,
1342.7984,0.0003,1342.797,0.005,7447.1340,29000,,,14499.2568,21946.397,5p6.5d,2D,3/2,5p6.7p,2P*,3/2,4,4,,,L5791,
1349.4205,0.0007,1349.42043,0.00022,7410.588,79,,,22631.6863,30042.27515,5p6.6d,2D,5/2,5p6.9f,2F*,7/2,6,8,,,L5791,
1357.5189,0.0003,1357.519,0.004,7366.3802,114,,,21765.348,29131.73004,5p6.7p,2P*,1/2,5p6.11s,2S,1/2,2,2,,,L5791,
1359.2009,0.0003,1359.2016,0.0006,7357.2644,380000,,,11178.26815870,18535.5286,5p6.6p,2P*,1/2,5p6.7s,2S,1/2,2,2,,,L5791,
1360.6275,0.0003,1360.627,0.005,7349.5497,84000,,,14596.84232,21946.397,5p6.5d,2D,5/2,5p6.7p,2P*,3/2,6,4,,,L5791,
1376.2570,0.0003,1376.256,0.004,7266.0848,57000,,,14499.2568,21765.348,5p6.5d,2D,3/2,5p6.7p,2P*,1/2,4,2,,,L5791,
1378.1739,0.0003,1378.174,0.006,7255.9785,8500,,,18535.5286,25791.508,5p6.7s,2S,1/2,5p6.8p,2P*,3/2,2,4,,,L5791,
1391.72399,0.00025,1391.724,0.005,7185.3329,150,,,21946.397,29131.73004,5p6.7p,2P*,3/2,5p6.11s,2S,1/2,4,2,,,L5791,
1394.05767,0.00022,1394.0572,0.0006,7173.3044,3200,,,18535.5286,25708.83548,5p6.7s,2S,1/2,5p6.8p,2P*,1/2,2,2,,,L5791,
1410.4532,0.0003,1410.45279,0.00020,7089.9197,110,,,22588.8210,29678.74280,5p6.6d,2D,3/2,5p6.8f,2F*,5/2,4,6,,,L5791,
1415.7616,0.0003,1415.762,0.004,7063.3359,1300,,,21765.348,28828.6820,5p6.7p,2P*,1/2,5p6.9d,2D,3/2,2,4,,,L5791,
1419.0434,0.0004,1419.04288,0.00023,7047.0005,180,,,22631.6863,29678.68970,5p6.6d,2D,5/2,5p6.8f,2F*,7/2,6,8,,,L5791,
1451.5050,0.0003,1451.506,0.005,6889.4007,2500,,,21946.397,28835.79192,5p6.7p,2P*,3/2,5p6.9d,2D,5/2,4,6,,,L5791,
1453.0053,0.0004,1453.006,0.005,6882.2876,400,,,21946.397,28828.6820,5p6.7p,2P*,3/2,5p6.9d,2D,3/2,4,4,,,L5791,
1467.4373,0.0004,1467.43711,0.00022,6814.6013,33,,,22588.8210,29403.42310,5p6.6d,2D,3/2,5p6.11p,2P*,1/2,4,2,,,L5791,
