obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
190.712,0.005,190.708,0.009,52435.1,2*,,,21978.925,74415,1s2.2s.2p,3P*,1,1s2.2s.12d,3D,2,3,5,,,L7412,
190.712,0.005,190.708,0.007,52435.1,2*,,,21978.31,74414.6,1s2.2s.2p,3P*,0,1s2.2s.12d,3D,1,1,3,,,L7412,
190.712,0.005,190.710,0.007,52435.1,2*,,,21978.925,74414.6,1s2.2s.2p,3P*,1,1s2.2s.12d,3D,1,3,3,,,L7412,
190.712,0.005,190.713,0.011,52435.1,2*,,,21981.26,74416,1s2.2s.2p,3P*,2,1s2.2s.12d,3D,3,5,7,,,L7412,
190.712,0.005,190.717,0.009,52435.1,2*,,,21981.26,74415,1s2.2s.2p,3P*,2,1s2.2s.12d,3D,2,5,5,,,L7412,
190.712,0.005,190.718,0.007,52435.1,2*,,,21981.26,74414.6,1s2.2s.2p,3P*,2,1s2.2s.12d,3D,1,5,3,,,L7412,
190.95,0.06,190.95,0.11,52370,*,,,931800+x,984170+x,1s.(2S).2s.2p2.(4P),5P,3,1s.(2S).2p3.(4S*),5S*,2,7,5,,,L5311c4,
190.95,0.06,190.95,0.11,52370,*,,,931800+x,984170+x,1s.(2S).2s.2p2.(4P),5P,2,1s.(2S).2p3.(4S*),5S*,2,5,5,,,L5311c4,
190.95,0.06,190.95,0.11,52370,*,,,931800+x,984170+x,1s.(2S).2s.2p2.(4P),5P,1,1s.(2S).2p3.(4S*),5S*,2,3,5,,,L5311c4,
191.249,0.005,191.244,0.007,52287.9,3*,,,21978.31,74267.4,1s2.2s.2p,3P*,0,1s2.2s.11d,3D,1,1,3,,,L7412,
191.249,0.005,191.245,0.009,52287.9,3*,,,21978.925,74268,1s2.2s.2p,3P*,1,1s2.2s.11d,3D,2,3,5,,,L7412,
191.249,0.005,191.247,0.007,52287.9,3*,,,21978.925,74267.4,1s2.2s.2p,3P*,1,1s2.2s.11d,3D,1,3,3,,,L7412,
191.249,0.005,191.249,0.011,52287.9,3*,,,21981.26,74269,1s2.2s.2p,3P*,2,1s2.2s.11d,3D,3,5,7,,,L7412,
191.249,0.005,191.253,0.009,52287.9,3*,,,21981.26,74268,1s2.2s.2p,3P*,2,1s2.2s.11d,3D,2,5,5,,,L7412,
191.249,0.005,191.255,0.007,52287.9,3*,,,21981.26,74267.4,1s2.2s.2p,3P*,2,1s2.2s.11d,3D,1,5,3,,,L7412,
191.976,0.005,191.971,0.009,52089.8,5*,,,21978.925,74070,1s2.2s.2p,3P*,1,1s2.2s.10d,3D,2,3,5,,,L7412,
191.976,0.005,191.972,0.007,52089.8,5*,,,21978.31,74069.3,1s2.2s.2p,3P*,0,1s2.2s.10d,3D,1,1,3,,,L7412,
191.976,0.005,191.974,0.007,52089.8,5*,,,21978.925,74069.3,1s2.2s.2p,3P*,1,1s2.2s.10d,3D,1,3,3,,,L7412,
191.976,0.005,191.976,0.011,52089.8,5*,,,21981.26,74071,1s2.2s.2p,3P*,2,1s2.2s.10d,3D,3,5,7,,,L7412,
191.976,0.005,191.980,0.009,52089.8,5*,,,21981.26,74070,1s2.2s.2p,3P*,2,1s2.2s.10d,3D,2,5,5,,,L7412,
191.976,0.005,191.983,0.007,52089.8,5*,,,21981.26,74069.3,1s2.2s.2p,3P*,2,1s2.2s.10d,3D,1,5,3,,,L7412,
192.967,0.005,192.965,0.009,51822.3,7*,5.12e+06,B,21978.925,73801.8,1s2.2s.2p,3P*,1,1s2.2s.9d,3D,2,3,5,,u28,L7412,
192.967,0.005,192.966,0.011,51822.3,7*,3.79e+06,B,21978.31,73801,1s2.2s.2p,3P*,0,1s2.2s.9d,3D,1,1,3,,u28,L7412,
192.967,0.005,192.967,0.007,51822.3,7*,6.81e+06,B,21981.26,73803.6,1s2.2s.2p,3P*,2,1s2.2s.9d,3D,3,5,7,,u28,L7412,
192.967,0.005,192.968,0.011,51822.3,7*,2.85e+06,B,21978.925,73801,1s2.2s.2p,3P*,1,1s2.2s.9d,3D,1,3,3,,u28,L7412,
192.967,0.005,192.974,0.009,51822.3,7*,1.71e+06,B,21981.26,73801.8,1s2.2s.2p,3P*,2,1s2.2s.9d,3D,2,5,5,,u28,L7412,
