obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
532.6076,0.0005,532.608+,18775.548,120,4.0e+05,B+,15271.002,34046.54,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",15/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",15/2,16,16,,T6708,L2006,
532.7985,0.0005,532.7988+,18768.823,5,9.5e+04,B,17454.818,36223.628,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.5d.6s.6p,*,13/2,14,14,,T6708,L2006,
532.9330,0.0005,532.9333+,18764.085,10,2.47e+05,B,17613.659,36377.733,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,L2006,
533.4705,0.0005,533.4703+,18745.177,5,2.1e+05,C,19753.830,38499.016,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
534.0385,0.0005,534.0384+,18725.242,120,,,16957.006,35682.251,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,4f12.5d.6s.6p,*,7/2,8,8,,,"L2006,L3475",
534.0516,0.0005,534.052+,18724.782,250,1.91e+06,B+,17454.818,36179.60,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.(3H<6>).5d.6s.6p.(4D*<5/2>),"(6,5/2)*",15/2,14,16,,T6708,"L2006,L3475",
536.0272,0.0005,536.0269+,18655.769,13,2.36e+05,B,18990.406,37646.186,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,L2006,
,,538.6657+,18564.390,,2.6e+06,D+,23309.979,41874.369,4f12.(3F<4>).5d<5/2>.6s2,"(4,5/2)",11/2,4f12.5d.6s.6p,*,11/2,12,12,,T6708,,
538.8234,0.0005,538.823+,18558.957,26,3.29e+05,B+,18693.074,37252.03,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",15/2,4f12.(3H<6>).5d.6s.6p.(4D*<7/2>),*,17/2,16,18,,T6708,L2006,
539.1959,0.0005,539.1960+,18546.136,40,4.0e+05,B,19466.663,38012.795,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.5d.6s.6p,*,13/2,14,14,,T6708,L2006,
540.2101,0.0005,540.210+,18511.315,26,3.6e+05,B,18853.823,37365.13,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,L2006,
540.3733,0.0005,,18505.726,270,,,,,,,,,,,1,1,,,"L2006,L3475",
,,541.3947+,18470.814,,1.9e+05,D+,21737.685,40208.499,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",9/2,4f12.(3F<3>).6s2.6p<3/2>,"(3,3/2)*",9/2,10,10,,T6708,,
541.5232,0.0005,541.523+,18466.430,260,1.78e+06,B+,18693.074,37159.51,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",15/2,4f12.5d.6s.6p,*,15/2,16,16,,T6708,L2006,
542.3168,0.0005,542.3172+,18439.406,8,1.5e+05,C,18837.385,37276.778,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
542.8013,0.0005,542.8011+,18422.946,26,3.4e+05,C+,18853.823,37276.778,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,11/2,12,12,,T6708,L2006,
543.7156,0.0005,543.716+,18391.969,53,6.2e+05,B,19466.663,37858.62,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.(3H<6>).5d.6s.6p.(4D*<7/2>),"(6,7/2)*",15/2,14,16,,T6708,L2006,
544.2263,0.0005,544.226+,18374.709,16,1.38e+05,C+,18990.406,37365.13,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,L2006,
546.5663,0.0005,546.567+,18296.041,140,,,22559.502,40855.53,4f13.(2F*<7/2>).5d.6s.(3D),3[11/2]*,11/2,,,13/2,12,14,,,"L2006,L3475",
547.4600,0.0005,547.4602+,18266.175,58,1.2e+06,C,23309.979,41576.146,4f12.(3F<4>).5d<5/2>.6s2,"(4,5/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
549.2891,0.0005,549.2893+,18205.350,23,6.2e+04,B,15587.811,33793.154,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",11/2,12,12,,T6708,L2006,
549.7143,0.0005,549.7144+,18191.268,78,5.5e+05,B+,19466.663,37657.928,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.5d.6s.6p,*,11/2,14,12,,T6708,L2006,
552.7095,0.0005,552.7100+,18092.688,29,1.1e+06,D+,23781.698,41874.369,4f12.(3F<4>).5d<5/2>.6s2,"(4,5/2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
552.9879,0.0005,552.9884+,18083.580,240*,,,22419.764,40503.326,4f13.(2F*<7/2>).5d.6s.(3D),3[11/2]*,9/2,,,11/2,10,12,,,"L2006,L3475",
552.9879,0.0005,,18083.580,240*,,,24611.303,,4f13.(2F*<7/2>).5d.6s.(3D),3[7/2]*,5/2,,,,6,1,,,"L2006,L3475",
555.0983,0.0005,555.0982+,18014.827,26,2.7e+05,C,19753.830,37768.662,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
556.7551,0.0005,556.7546+,17961.220,270,1.38e+06,B+,13119.610,31080.846,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",9/2,4f12.(3H<6>).5d.6s.6p.(4F*<3/2>),"(6,3/2)*",11/2,10,12,,T6708,"L2006,L3475",
556.7665,0.0005,556.7665+,17960.852,130,3.7e+05,B+,18693.074,36653.924,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",15/2,4f12.(3H<6>) .5d.(2D).6s.6p.(3P*?) (2D*<3/2>),"(6,3/2)*",15/2,16,16,,T6708,L2006,
558.2765,0.0005,558.2763+,17912.272,220,,,24957.469,42869.748,4f13.(2F*<7/2>).5d.6s.(3D),3[9/2]*,11/2,,,13/2,12,14,,,"L2006,L3475",
558.2919,0.0005,558.292+,17911.778,220,,,20406.840,38318.62,4f13.(2F*<7/2>).5d.6s.(3D),3[3/2]*,5/2,4f13.(2F*<7/2>).5d.6p.(3F*<2>),"(7/2,2)",3/2,6,4,,,"L2006,L3475",
560.8200,0.0005,560.819+,17831.035,140,,,20406.840,38237.89,4f13.(2F*<7/2>).5d.6s.(3D),3[3/2]*,5/2,4f13.(2F*<7/2>).6s.7p,,3/2,6,4,,,"L2006,L3475",
561.4788,0.0005,561.4787+,17810.111,180,8.3e+05,C+,19466.663,37276.778,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.5d.6s.6p,*,11/2,14,12,,T6708,L2006,
562.7019,0.0005,562.7017+,17771.401,14,1.2e+06,D+,23309.979,41081.384,4f12.(3F<4>).5d<5/2>.6s2,"(4,5/2)",11/2,4f12.5d.6s.6p,*,11/2,12,12,,T6708,L2006,
563.2969,0.0005,563.2967+,17752.627,2700,1.09e+06,B+,0.000,17752.634,4f13.(2F*).6s2,2F*,7/2,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",5/2,8,6,,T6708,"L2006,L3475",
563.6282,0.0005,563.6283+,17742.192,5,2.6e+05,C+,21737.685,39479.873,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[9/2]*,11/2,10,12,,T6708,L2006,
564.417,0.002,564.415+,17717.41,400,1.02e+06,B+,8771.243,26488.70,4f13.(2F*).6s2,2F*,5/2,4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",3/2,6,4,,T6708,L3475,
564.6967,0.0005,564.6967+,17708.622,270,,,22419.764,40128.384,4f13.(2F*<7/2>).5d.6s.(3D),3[11/2]*,9/2,4f13.(2F*<7/2>).5d.6p.(3F*<2>),"(7/2,2)",11/2,10,12,,,"L2006,L3475",
565.2002,0.0005,565.200+,17692.845,120,6.8e+05,B+,19466.663,37159.51,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.5d.6s.6p,*,15/2,14,16,,T6708,L2006,
565.9868,0.0005,565.9871+,17668.256,700,9.3e+05,B+,8771.243,26439.491,4f13.(2F*).6s2,2F*,5/2,4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",7/2,6,8,,T6708,"L2006,L3475",
567.7410,0.0005,567.7412+,17613.665,5200,1.30e+06,B+,0.000,17613.659,4f13.(2F*).6s2,2F*,7/2,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,8,10,,T6708,"L2006,L3475",
568.5169,0.0005,568.517+,17589.626,140,7.1e+05,B+,16456.913,34046.54,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",17/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",15/2,18,16,,T6708,"L2006,L3475",
570.4322,0.0005,570.4326+,17530.567,24,2.98e+05,B,18693.074,36223.628,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",15/2,4f12.5d.6s.6p,*,13/2,16,14,,T6708,L2006,
570.5081,0.0005,570.5081+,17528.234,24,4.3e+05,C+,19748.543,37276.778,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
570.6486,0.0005,570.6489+,17523.920,19,2.11e+05,C+,18853.823,36377.733,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
571.4007,0.0005,571.4009+,17500.854,90,5.4e+05,B+,16957.006,34457.853,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
571.7374,0.0005,571.738+,17490.548,220,9.2e+05,B+,15271.002,32761.54,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",15/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",17/2,16,18,,T6708,"L2006,L3475",
571.8690,0.0005,571.869+,17486.522,160,8.5e+05,B+,18693.074,36179.60,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",15/2,4f12.(3H<6>).5d.6s.6p.(4D*<5/2>),"(6,5/2)*",15/2,16,16,,T6708,L2006,
575.1315,0.0005,575.1315+,17387.329,19,2.21e+05,B,18990.406,36377.733,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
575.7112,0.0005,575.7117+,17369.819,46,3.1e+05,B,18853.823,36223.628,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,L2006,
575.9617,0.0005,575.961+,17362.266,270,,,15587.811,32950.10,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.(3H<6>).5d.6s.6p.(4F*<3/2>),"(6,3/2)*",13/2,12,14,,,"L2006,L3475",
576.1800,0.0005,576.1808+,17355.689,550,8.2e+05,B,8771.243,26126.907,4f13.(2F*).6s2,2F*,5/2,4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",5/2,6,6,,T6708,"L2006,L3475",
576.5886,0.0005,576.5891+,17343.389,1900,3.9e+05,B,0.000,17343.374,4f13.(2F*).6s2,2F*,7/2,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",7/2,8,8,,T6708,"L2006,L3475",
580.2743,0.0005,580.2745+,17233.231,14,1.28e+05,C+,18990.406,36223.628,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,L2006,
581.8071,0.0005,581.807+,17187.828,140h,,,16456.913,33644.74,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",17/2,4f12.(3H<6>).5d.6s.6p.(4F*<7/2>),"(6,7/2)*",19/2,18,20,,,"L2006,L3475",
581.8261,0.0005,581.8263+,17187.267,16,9.3e+04,C+,19466.663,36653.924,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.(3H<6>) .5d.(2D).6s.6p.(3P*?) (2D*<3/2>),"(6,3/2)*",15/2,14,16,,T6708,L2006,
584.3004,0.0005,584.3006+,17114.483,8,7.1e+04,C+,17343.374,34457.853,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,L2006,
,,588.4099+,16994.956,,2.23e+05,B,17454.818,34449.774,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",13/2,14,14,,T6708,,
589.726,0.002,589.7267+,16957.02,2400,6.5e+05,B+,0.000,16957.006,4f13.(2F*).6s2,2F*,7/2,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,8,8,,T6708,L3475,
590.1108,0.0005,590.1114+,16945.971,350,9.0e+05,C+,8771.243,25717.197,4f13.(2F*).6s2,2F*,5/2,4f12.(3H<5>).5d<5/2>.6s2,"(5,5/2)",7/2,6,8,,T6708,"L2006,L3475",
590.3207,0.0005,590.321+,16939.943,240,1.53e+06,B+,18693.074,35633.01,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",15/2,4f12.(3H<6>) .5d.(2D).6s.6p.(3P*?) (2D*<5/2>),"(6,5/2)*",17/2,16,18,,T6708,"L2006,L3475",
591.4220,0.0005,591.4221+,16908.399,80,,,25520.987,42429.385,4f13.(2F*<7/2>).5d.6s.(1D),1[11/2]*,11/2,4f13.(2F*<7/2>).5d.6p.(3F*<3>),"(7/2,3)",11/2,12,12,,,"L2006,L3475",
591.7659,0.0005,591.7678+,16898.573,24,8.1e+05,B,23309.979,40208.499,4f12.(3F<4>).5d<5/2>.6s2,"(4,5/2)",11/2,4f12.(3F<3>).6s2.6p<3/2>,"(3,3/2)*",9/2,12,10,,T6708,L2006,
592.2487,0.0005,592.2495+,16884.800,63,6.2e+04,B,8771.243,25656.019,4f13.(2F*).6s2,2F*,5/2,4f13.(2F*<5/2>).6s.6p.(3P*<0>),"(5/2,0)",5/2,6,6,,T6708,L2006,
592.4263,0.0005,592.4263+,16879.737,9,2.3e+05,C,21997.473,38877.211,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",11/2,4f12.5d.6s.6p,*,11/2,12,12,,T6708,L2006,
593.3346,0.0005,593.3344+,16853.895,110,,,15587.811,32441.714,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",9/2,12,10,,,"L2006,L3475",
593.7540,0.0005,593.754+,16841.993,270,,,15271.002,32112.98,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",15/2,4f12.(3H<6>).5d.6s.6p.(4F*<3/2>),"(6,3/2)*",15/2,16,16,,,"L2006,L3475",
594.9804,0.0005,594.980+,16807.277,31,2.48e+05,B,19466.663,36273.94,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.(3H<6>).5d.6s.6p.(4F*<7/2>),*,15/2,14,16,,T6708,L2006,
596.7664,0.0005,596.7668+,16756.976,61,4.0e+05,B,19466.663,36223.628,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.5d.6s.6p,*,13/2,14,14,,T6708,L2006,
597.2918,0.0005,597.2917+,16742.235,1400,1.47e+05,C+,0.000,16742.237,4f13.(2F*).6s2,2F*,7/2,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,8,8,,T3042n,"L2006,L3475",
597.6670,0.0005,597.667+,16731.725,270,,,20406.840,37138.57,4f13.(2F*<7/2>).5d.6s.(3D),3[3/2]*,5/2,,,3/2,6,4,,,"L2006,L3475",
598.3392,0.0005,598.339+,16712.928,60,4.9e+05,B+,19466.663,36179.60,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.(3H<6>).5d.6s.6p.(4D*<5/2>),"(6,5/2)*",15/2,14,16,,T6708,L2006,
598.6525,0.0005,,16704.182,110,,,,,,,,,,,1,1,,,"L2006,L3475",
,,600.6790+,16647.826,,2.2e+05,C+,21120.836,37768.662,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",7/2,4f12.5d.6s.6p,*,9/2,8,10,,T6708,,
601.3521,0.0005,601.3522+,16629.193,6,1.3e+05,D+,19748.543,36377.733,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,L2006,
602.7106,0.0005,602.710+,16591.712,190,7.1e+05,B+,17454.818,34046.54,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",15/2,14,16,,T6708,"L2006,L3475",
612.0577,0.0005,612.0574+,16338.330,250,7.0e+05,B,17454.818,33793.154,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",13/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",11/2,14,12,,T6708,L2006,
613.3229,0.0005,613.323+,16304.625,160,5.6e+05,B+,16456.913,32761.54,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",17/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",17/2,18,18,,T6708,"L2006,L3475",
616.6256,0.0005,616.6256+,16217.296,3,4.0e+04,C,18837.385,35054.681,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",9/2,4f12.5d.6s.6p,*,9/2,10,10,,T6708,L2006,
617.2514,0.0005,617.2513+,16200.855,13,1.17e+05,C+,18853.823,35054.681,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
617.7003,0.0005,617.700+,16189.081,140,,,13119.610,29308.69,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",9/2,4f12.(3H<6>).5d.6s.6p.(4F*<3/2>),"(6,3/2)*",9/2,10,10,,,"L2006,L3475",
618.0666,0.0005,618.0663+,16179.487,2,2.5e+04,C,17613.659,33793.154,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",9/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",11/2,10,12,,T6708,L2006,
622.4994,0.0005,622.4993+,16064.273,8,6.6e+04,C,18990.406,35054.681,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
624.4019,0.0005,624.4021+,16015.327,3,8.0e+04,D+,21997.473,38012.795,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,L2006,
628.1311,0.0005,628.1311+,15920.244,3,9.3e+04,C,21737.685,37657.928,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",9/2,4f12.5d.6s.6p,*,11/2,10,12,,T6708,L2006,
634.0669,0.0005,634.0676+,15771.207,3,1.0e+05,D+,21997.473,37768.662,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
634.6502,0.0005,634.6507+,15756.711,140,4.5e+05,B,18693.074,34449.774,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",15/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",13/2,16,14,,T6708,L2006,
635.4416,0.0005,635.4415+,15737.086,270,,,16742.237,32479.326,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",5/2,8,6,,,"L2006,L3475",
637.0173,0.0005,637.0167+,15698.162,9,4.0e+05,C+,23781.698,39479.873,4f12.(3F<4>).5d<5/2>.6s2,"(4,5/2)",9/2,4f13.(2F*<7/2>).6s.6d.(3D),3[9/2]*,11/2,10,12,,T6708,L2006,
639.0300,0.0005,639.0302+,15648.717,7,1.3e+05,D+,21997.473,37646.186,4f12.(3F<4>).5d<3/2>.6s2,"(4,3/2)",11/2,4f12.5d.6s.6p,*,13/2,12,14,,T6708,L2006,
640.3209,0.0005,640.3223+,15617.171,220,,,16742.237,32359.372,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",7/2,8,8,,,"L2006,L3475",
640.8594,0.0005,640.8601+,15604.047,63,4.2e+05,B,18853.823,34457.853,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
641.1922,0.0005,641.1921+,15595.948,38,1.36e+05,B,18853.823,34449.774,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",11/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",13/2,12,14,,T6708,L2006,
641.4543,0.0005,641.4543+,15589.576,14,6.9e+05,C,23873.207,39462.782,4f12.(3F<4>).5d<5/2>.6s2,,7/2,4f13.(2F*<7/2>).6s.6d.(3D),3[7/2]*,7/2,8,8,,T6708,L2006,
644.2320,0.0005,644.2336+,15522.358,140*,,,16957.006,32479.326,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",5/2,8,6,,,"L2006,L3475",
644.2320,0.0005,644.232+,15522.358,140*,,,24246.425,39768.79,4f13.(2F*<7/2>).5d.6s.(3D),3[9/2]*,7/2,4f12.(1G<4>).5d<5/2>.6s2,"(4,5/2)",9/2,8,10,,,"L2006,L3475",
645.4520,0.0005,645.4513+,15493.018,33,6.5e+04,B,15587.811,31080.846,4f12.(3H<6>).5d<3/2>.6s2,"(6,3/2)",11/2,4f12.(3H<6>).5d.6s.6p.(4F*<3/2>),"(6,3/2)*",11/2,12,12,,T6708,L2006,
646.2046,0.0005,646.2053+,15474.974,2000,,,16742.237,32217.195,4f13.(2F*<7/2>).6s.6p.(3P*<0>),"(7/2,0)",7/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",9/2,8,10,,,"L2006,L3475",
646.5191,0.0005,646.5191+,15467.447,35,3.8e+05,B,18990.406,34457.853,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.5d.6s.6p,*,9/2,12,10,,T6708,L2006,
646.8575,0.0005,646.8570+,15459.355,23,7.9e+04,B,18990.406,34449.774,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",11/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",13/2,12,14,,T6708,L2006,
649.2496,0.0005,649.2509+,15402.396,140,,,16957.006,32359.372,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",7/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",7/2,8,8,,,"L2006,L3475",
651.3183,0.0005,651.319+,15353.476,44,1.95e+05,B,18693.074,34046.54,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",15/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",15/2,16,16,,T6708,L2006,
652.1579,0.0005,652.158+,15333.709,140,,,25656.019,40989.73,4f13.(2F*<5/2>).6s.6p.(3P*<0>),"(5/2,0)",5/2,4f13.(2F*<5/2>).6s.7s.(3S<1>),"(5/2,1)*",3/2,6,4,,,"L2006,L3475",
657.7358,0.0005,,15203.672,80,,,,,,,,,,,1,1,,,"L2006,L3475",
658.5502,0.0005,658.5496+,15184.870,23,3.6e+06,C+,24418.018,39602.902,4f13.(2F*<7/2>).6s.6p.(1P*<1>),"(7/2,1)",5/2,4f13.(2F*<7/2>).6s.6d.(3D),3[3/2]*,3/2,6,4,,T6708,L2006,
660.6779,0.0005,660.6786+,15135.968,950,,,17343.374,32479.326,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",7/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",5/2,8,6,,,"L2006,L3475",
662.9078,0.0005,662.9086+,15085.054,80,,,26126.907,41211.943,4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",5/2,4f13.(2F*<7/2>).6s.8s.(3S<1>),"(7/2,1)*",7/2,6,8,,,"L2006,L3475",
665.9558,0.0005,665.9564+,15016.011,350,,,17343.374,32359.372,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",7/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",7/2,8,8,,,"L2006,L3475",
666.0478,0.0005,666.0468+,15013.938,110,,,24348.692,39362.651,4f12.(3H<5>).5d<3/2>.6s2,"(5,3/2)",9/2,4f13.(2F*<7/2>).6s.6d.(1D),1[11/2]*,11/2,10,12,,,"L2006,L3475",
,,666.583+,15001.88,,2.2e+06,C,24418.018,39419.90,4f13.(2F*<7/2>).6s.6p.(1P*<1>),"(7/2,1)",5/2,4f13.(2F*<7/2>).6s.6d.(3D),3[5/2]*,3/2,6,4,,T6708,,
667.4179,0.0005,667.4181+,14983.116,45,1.76e+05,B,19466.663,34449.774,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",13/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",13/2,14,14,,T6708,L2006,
668.6379,0.0005,668.6383+,14955.779,26,1.10e+05,B,18837.385,33793.154,4f12.(3H<6>).5d<5/2>.6s2,"(6,5/2)",9/2,4f12.(3H<6>).5d.6s.6p.(4F*<5/2>),"(6,5/2)*",11/2,10,12,,T6708,L2006,
669.4779,0.0005,669.478+,14937.013,110,,,19132.245,34069.26,4f13.(2F*<7/2>).6s.6p.(3P*<2>),"(7/2,2)",3/2,4f13.(2F*<5/2>).5d.6s.(1D),1[1/2]*,1/2,4,2,,,"L2006,L3475",
672.3221,0.0005,672.3222+,14873.824,300*,,,17343.374,32217.195,4f13.(2F*<7/2>).6s.6p.(3P*<1>),"(7/2,1)",7/2,4f13.(2F*<7/2>).6s.7s.(3S<1>),"(7/2,1)*",9/2,8,10,,,"L2006,L3475",
672.3221,0.0005,672.321+,14873.824,300*,,,31388.303,46262.14,4f13.(2F*<5/2>).5d.6s.(3D),3[9/2]*,9/2,4f13.(2F*<7/2>).5d.6p.(3P*<2>),"(7/2,2)",11/2,10,12,,,"L2006,L3475",
672.8195,0.0005,672.820+,14862.828,90,,,26126.907,40989.73,4f13.(2F*<5/2>).6s.6p.(3P*<1>),"(5/2,1)",5/2,4f13.(2F*<5/2>).6s.7s.(3S<1>),"(5/2,1)*",3/2,6,4,,,"L2006,L3475",
