obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
782.0120,0.0002,782.01200,0.00019,12787.527,5,,,42918.6434,55706.171,6s2.6p.7p,"(1/2,1/2)",1,6s2.6p.10s,"(1/2,1/2)*",0,3,1,,,L50,
783.1162,0.0006,783.1170,0.0006,12769.497,6,,,44674.9859,57444.470,6s2.6p.7p,"(1/2,3/2)",1,6s2.6p.(2P*<1/2>).10d,2[3/2]*,2,3,5,,,L50,
789.89095,0.00014,789.89095,0.00014,12659.9755,5,,,44809.3636,57469.339,6s2.6p.7p,"(1/2,3/2)",2,6s2.6p.(2P*<1/2>).10d,2[5/2]*,3,5,7,,,L50,
817.02467,0.00005,817.02470,0.00008,12239.5324,10,,,42918.6434,55158.1755,6s2.6p.7p,"(1/2,1/2)",1,6s2.6p.(2P*<1/2>).8d,2[3/2]*,1,3,3,,,L50,
819.41376,0.00009,819.41387,0.00017,12203.8468,6,,,44400.8898,56604.735,6s2.6p.7p,"(1/2,1/2)",0,6s2.6p.(2P*<1/2>).9d,2[3/2]*,1,1,3,,,L50,
821.99698,0.00012,821.99696,0.00010,12165.4948,5,,,42918.6434,55084.1385,6s2.6p.7p,"(1/2,1/2)",1,6s2.6p.(2P*<1/2>).8d,2[3/2]*,2,3,5,,,L50,
825.7876,0.0003,825.7878,0.0004,12109.651,8,,,45443.1710,57552.820,6s2.6p.(2P*<1/2>).6d,2[5/2]*,2,6s2.6p.(2P*<1/2>).8f,2[7/2],3,5,7,,,L50,
827.49638,0.00008,827.49634,0.00013,12084.6450,40,,,42918.6434,55003.2890,6s2.6p.7p,"(1/2,1/2)",1,6s2.6p.(2P*<1/2>).8d,2[5/2]*,2,3,5,,,L50,
841.16949,0.00016,841.16959,0.00022,11888.2106,20,,,44674.9859,56563.195,6s2.6p.7p,"(1/2,3/2)",1,6s2.6p.(2P*<1/2>).9d,2[3/2]*,2,3,5,,,L50,
848.08218,0.00016,848.08223,0.00023,11791.3102,10,,,44809.3636,56600.673,6s2.6p.7p,"(1/2,3/2)",2,6s2.6p.(2P*<1/2>).9d,2[5/2]*,3,5,7,,,L50,
