obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
350.2253,0.0021,350.2263,0.0011,28553.05,5h,,,43514.01,72066.98,3d9.(2D).4s.4p.(3P*),4D*,7/2,3d9.4s.(3D).4d,4D,5/2,8,6,,,L772,
350.2531,0.0021,350.2530,0.0006,28550.78,3h,,,42302.58,70853.37,3d9.(2D).4s.4p.(3P*),4F*,3/2,3d9.4s.(3D).4d,2P,3/2,4,4,,,L772,
350.6061,0.0021,350.6013,0.0049,28522.04,0h,,,49382.945,77905.37,3d10.5p,2P*,3/2,3d9.4s.(3D).5d,4D,5/2,4,6,,,L772,
350.8410,0.0021,350.8426,0.0017,28502.94,5h,,,43514.01,72016.82,3d9.(2D).4s.4p.(3P*),4D*,7/2,3d9.4s.(3D).4d,2G,7/2,8,8,,,L772,
351.2839,0.0009,351.28562,0.00173,28467.00,50,,,30783.697,59250.561,3d10.4p,2P*,3/2,3d10.7d,2D,5/2,4,6,,,L772,
351.2989,0.0009,351.3008,0.0019,28465.78,10,,,30783.697,59249.33,3d10.4p,2P*,3/2,3d10.7d,2D,3/2,4,4,,,L772,
351.3125,0.0021,351.3126,0.0012,28464.68,650h,,,43514.01,71978.69,3d9.(2D).4s.4p.(3P*),4D*,7/2,3d9.4s.(3D).4d,4G,9/2,8,10,,,L772,
351.8045,0.0021,351.8036,0.0011,28424.88,100h,,,43726.24,72151.19,3d9.(2D).4s.4p.(3P*),2F*,5/2,3d9.4s.(3D).4d,2F,5/2,6,6,,,L772,
352.1037,0.0009,352.1026,0.0012,28400.72,500,,,44915.68,73316.49,3d9.(2D).4s.4p.(3P*),4D*,1/2,3d9.4s.(3D).4d,4F,3/2,2,4,,,L772,
352.5239,0.0009,352.5242,0.0005,28366.87,1250,,,43726.24,72093.09,3d9.(2D).4s.4p.(3P*),2F*,5/2,3d9.4s.(3D).4d,4F,7/2,6,8,,,L772,
352.8490,0.0009,352.8489,0.0005,28340.73,500,,,43726.24,72066.98,3d9.(2D).4s.4p.(3P*),2F*,5/2,3d9.4s.(3D).4d,4D,5/2,6,6,,,L772,
353.1392,0.0009,353.1387,0.0007,28317.44,2000,,,13245.443,41562.93,3d9.4s2,2D,3/2,3d9.(2D).4s.4p.(3P*),4F*,5/2,4,6,,,L772,
353.4756,0.0009,353.4745,0.0011,28290.50,500,,,43726.24,72016.82,3d9.(2D).4s.4p.(3P*),2F*,5/2,3d9.4s.(3D).4d,2G,7/2,6,8,,,L772,
354.5976,0.0021,354.5969,0.0009,28200.98,125h,,,43726.24,71927.28,3d9.(2D).4s.4p.(3P*),2F*,5/2,3d9.4s.(3D).4d,4P,3/2,6,4,,,L772,
354.7446,0.0021,354.7455,0.0011,28189.29,15h,,,44915.68,73104.90,3d9.(2D).4s.4p.(3P*),4D*,1/2,3d9.4s.(3D).4d,4D,3/2,2,4,,,L772,
,,355.3634,0.0076,28140.2,m,,,46172.89,74313.10,3d9.(2D).4s.4p.(3P*),*,3/2,3d9.4s.(3D).6s,4D,5/2,4,6,,,L772,
355.3710,0.0021,355.3726,0.0018,28139.61,0h,,,44963.26,73102.74,3d9.(2D).4s.4p.(3P*),2F*,7/2,3d9.4s.(3D).4d,4G,7/2,8,8,,,L772,
