obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,Unnamed: 16
644.391,644.391+,9h,,,11447.73,26961.96,4f3.(4I*).5d,5G*,5,4f3.(4I*).6p?,,6,,,L3475,
645.484,645.484+,9,,,8489.87,23977.83,4f3.(4I*).5d,5I*,5,,,6,,,L3475,
646.772,,18,,,,,,,,,,,,,L3475,
647.526,647.525+,9h,,,7446.43,22885.59,4f3.(4I*).5d,5I*,4,,,5,,,L3475,
647.802,647.802+,35cw,,,3403.21,18835.77,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,,,6,,,L3475,
648.697,648.697+,9h,,,5079.35,20490.61,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,,,7,,,L3475,
649.894,649.893+,18,9.e+05,D+,10116.63,25499.52,4f3.(4I*).5d,5G*,4,4f3.(4I*).6p?,,5,,T8137,L3475,
651.879,651.878+,16,1.4e+06,E,10163.47,25499.52,4f3.(4I*).5d,3K*,6,4f3.(4I*).6p?,,5,,T8137,L3475,
656.462,656.460+,22,,,7446.43,22675.44,4f3.(4I*).5d,5I*,4,4f3.(4I*).6p,5K,5,,,L3475,
656.677,656.676+,45*,,,11749.49,26973.49,4f3.(4I*).5d,*,6,,,5,,,L3475,
656.677,656.676+,45*,,,1743.72,16967.72,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,4f2.5d.6s?,,4,,,L3475,
658.456,658.456+,6,,,12826.94,28009.80,4f3.(4I*).5d,5G*,6,4f3.(4I*).6p?,,7,,,L3475,
659.374,659.377+,9h,,,8099.72,23261.36,4f3.(4I*).5d,5H*,4,,,5,,,L3475,
661.834,661.828+,11,1.37e+06,C+,11418.52,26524.02,4f3.(4I*).5d,3L*,7,,,6,,T8137,L3475,
665.683,665.683+,75,,,14705.96,29723.97,4f3.(4I*).5d,3L*,9,4f3.(4I*).6p?,,8,,,L3475,
667.341,667.341+,55,8.7e+06,C+,13029.09,28009.80,4f3.(4I*).5d,3L*,8,4f3.(4I*).6p?,,7,,T8137,L3475,
667.378,667.372+,75,5.0e+06,C+,11418.52,26398.52,4f3.(4I*).5d,3L*,7,4f3.(4I*).6p?,,6,,T8137,L3475,
668.751,,5h,,,,,,,,,,,,,L3475,
678.499,,7c,,,,,,,,,,,,,L3475,
681.176,681.178+,11,,,8465.04,23141.44,4f3.(4I*).5d,3I*,6,,,6,,,L3475,
681.287,681.288+,17cw,,,3403.21,18077.25,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,,,7,,,L3475,
681.404,681.403+,13,5.9e+05,C+,10163.47,24835.03,4f3.(4I*).5d,3K*,6,,,6,,T8137,L3475,
682.760,682.760+,35cw,,,5079.35,19721.75,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,,,8,,,L3475,
683.050,683.049+,19,,,13373.61,28009.80,4f3.(4I*).5d,3K*,8,4f3.(4I*).6p?,,7,,,L3475,
684.547,684.548+,9h,,,11794.38,26398.52,4f3.(4I*).5d,3K*,7,4f3.(4I*).6p?,,6,,,L3475,
684.659,684.657+,9,4.4e+05,D+,7438.23,22040.05,4f3.(4I*).5d,3I*,5,,,5,,T8137,L3475,
685.046,685.042+,17c,,,7446.43,22040.05,4f3.(4I*).5d,5I*,4,,,5,,,L3475,
702.151,702.144+,40*,2.6e+06,C+,11418.52,25656.69&dagger;,4f3.(4I*).5d,3L*,7,4f3.(4I*).6p,5I,6,,T8137,L3475,
702.151,702.158+,40*,,,7438.23,21676.12,4f3.(4I*).5d,3I*,5,4f2.5d.6s?,,5,,,L3475,
704.445,704.444+,8,6.5e+05,C+,11418.52,25610.20,4f3.(4I*).5d,3L*,7,,,6,,T8137,L3475,
711.824,,11,,,,,,,,,,,,,L3475,
713.733,713.732+,7,,,8465.04,22472.04,4f3.(4I*).5d,3I*,6,,,6,,,L3475,
716.777,716.776+,7,,,10030.31,23977.83,4f3.(4I*).5d,*,7,,,6,,,L3475,
720.885,720.883+,10c,,,10030.31,23898.36,4f3.(4I*).5d,*,7,,,7,,,L3475,
722.770,722.769+,24,2.1e+06,C,13029.09,26860.95,4f3.(4I*).5d,3L*,8,4f3.(4I*).6p,5I,7,,T8137,L3475,
740.756,740.757+,16,,,14705.96,28201.95,4f3.(4I*).5d,3L*,9,4f3.(4I*).6p,5I,8,,,L3475,
745.174,745.172+,20c,2.0e+06,C+,13029.09,26445.11,4f3.(4I*).5d,3L*,8,,,7,,T8137,L3475,
754.102,754.099+,14,,,0.00,13257.21,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",4,4f2.(3H).5d.6s.(3D)?,5H?,3,,,L3475,
764.566,764.565+,20,5.e+05,E,14705.96,27781.69,4f3.(4I*).5d,3L*,9,,,8,,T8137,L3475,
770.498,770.488+,7,5.9e+05,C+,11418.52,24393.73,4f3.(4I*).5d,3L*,7,,,6,,T8137,L3475,
778.616,778.614+,6h,,,3403.21,16243.01,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,4f2.5d.6s?,,6,,,L3475,
788.856,788.857+,6cw,,,1743.72,14416.81,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,,,6,,,L3475,
791.519,791.519+,6,,,10030.31,22660.77,4f3.(4I*).5d,*,7,,,7,,,L3475,
812.278,,10cw,,,,,,,,,,,,,L3475,
818.134,818.132+,5,3.1e+05,E,13029.09,25248.69,4f3.(4I*).5d,3L*,8,,,7,,T8137,L3475,
860.527,860.527+,6h,,,10163.47,21781.06,4f3.(4I*).5d,3K*,6,,,6,,,L3475,
871.459,871.457+,10,,,7438.23,18910.11,4f3.(4I*).5d,3I*,5,,,5,,,L3475,
