Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f2.(3H).5d,,9/2,10,,14387.112,,,,  33  4F             :    16                      (3H) 2G                  ,
4f.(2F*).5d2.(1D),*,5/2,6,,14481.930,,,,  29  2F*            :    14                      (2F*)(1G) 2F*            ,
4f2.(1G).5d,,11/2,12,,14625.503,,,,  44  2H             :    16                      (3H) 4G                  ,
4f2.(3F).5d,,3/2,4,,14727.540,,,,  35  4D             :    27                      (3F) 2P                  ,
4f2.(3F).5d,,5/2,6,,14739.761,,,,  24  4F             :    19                      (3H) 2F                  ,
4f2.(1G).5d,,7/2,8,,14827.623,,,,  27  2G             :    12                      (3H) 2G                  ,
4f.(2F*).5d2.(1G),*,11/2,12,,14963.100,,,,  41  2I*            :    39                      (2F*)(3F) 2I*            ,
4f2.(3F).5d,,9/2,10,,15134.048,,,,  41  4G             :    18                      (3H) 4G                  ,
4f2.(3F).5d,4F,3/2,4,,15235.579,,,,  49                 :    19                      (3H) 4F                  ,
4f2.(3F).5d,,5/2,6,,15434.699,,,,  29  4F             :    22                      (3F) 2D                  ,
4f2.(3F).5d,4D,1/2,2,,15510.786,,,,  74                 :    21                      (3F) 2P                  ,
4f2.(3F).5d,4D,5/2,6,,15529.576,,,,  80                 :     5                      (1G) 2D                  ,
4f2.(3F).5d,4D,3/2,4,,15576.568,,,,  50                 :    28                      (3F) 2P                  ,
4f2.(3F).5d,4D,7/2,8,,16152.377,,,,  48                 :    27                      (3F) 4F                  ,
4f.(2F*).5d2.(1G),2I*,13/2,14,,15517.772,,,,  56                 :    42                      (2F*)(3F) 2I*            ,
4f.5d.(3D*).6s,*,5/2,6,,15565.420,,,,  26  2D*            :    20  4f.(2F*).5d2.(1G)   2D*                      ,
4f2.(3H).5d,2K,13/2,14,,15593.660,,,,  76                 :    15                      (1I) 2K                  ,
4f2.(3H).5d,2K,15/2,16,,17232.652,,,,  80                 :    18                      (1I) 2K                  ,
4f2.(3H).5d,,9/2,10,,15803.310,,,,  38  2G             :    12                      (3F) 4G                  ,
4f2.(3F).5d,,7/2,8,,15822.059,,,,  28  4D             :    16                      (1G) 2G                  ,
4f2.(3H).5d,,9/2,10,,15859.363,,,,  43  4F             :    35                      (1G) 2G                  ,
4f2.(1D).6s,2D,5/2,6,,16133.194,,,,  68                 :     5                      (3P) 4P                  ,
4f2.(1D).6s,2D,3/2,4,,16268.673,,,,  86                 :     4                      (3P) 2P                  ,
4f.(2F*).5d2.(1D),*,7/2,8,,16159.536,,,,  42  2F*            :    14  4f.5d.(3F*).6s      2F*                      ,
4f.5d.(1H*).6s,2H*,9/2,10,,16192.466,,,,  62                 :    20  4f.(2F*).5d2.(1D)   2H*                      ,
4f.5d.(1H*).6s,2H*,11/2,12,,17171.245,,,,  45                 :    29  4f.(2F*).5d2.(1D)   2H*                      ,
4f2.(1D).6s,,5/2,6,,16454.555,,,,  17  2D             :    12  4f2.(3H).5d         4F                       ,
4f2.(3F).5d,4G,11/2,12,,16545.269,,,,  47                 :    23                      (3H) 4G                  ,
4f2.(3F).5d,,7/2,8,,17000.007,,,,  28  4F             :    20                      (3H) 4F                  ,
4f.(2F*).5d2.(3P),*,7/2,8,,17300.310,,,,  41  2G*            :    18                      (2F*)(1D) 2G*            ,
4f.(2F*).5d2.(3P),*,9/2,10,,17475.023,,,,  38  2G*            :    28                      (2F*)(1D) 2G*            ,
4f2.(3F).5d,4F,9/2,10,,17571.401,,,,  55                 :    17                      (1G) 2G                  ,
4f.5d.(1P*).6s,2P*,1/2,2,,17851.80,,,,  74                 :    12  4f.(2F*).5d2.(1D)   2P*                      ,
4f.5d.(1P*).6s,2P*,3/2,4,,19138.534,,,,  42                 :    21  4f.(2F*).5d2.(1G)   2P*                      ,
4f2.(1G).5d,2D,3/2,4,,,,,,  58                 :    20                      (3F) 2D                  ,
4f2.(1G).5d,2D,5/2,6,,17976.413,,,,  56                 :    27                      (3F) 2D                  ,
4f.(2F*).5d2.(1G),2D*,3/2,4,,,,,,  65                 :    13                      (2F*)(1G) 2P*            ,
4f.(2F*).5d2.(1G),2D*,5/2,6,,18147.005,,,,  55                 :    17                      (2F*)(1D) 2D*            ,
4f2.(3F).5d,,7/2,8,,18393.327,,,,  36  2G             :    18                      (1D) 2G                  ,
4f2.(1G).5d,2I,11/2,12,,18704.313,,,,  56                 :    23                      (3H) 2I                  ,
4f2.(1G).5d,2I,13/2,14,,19950.340,,,,  62                 :    26                      (3H) 2I                  ,
4f.(2F*).5d2.(3P),2F*,5/2,6,,19136.024,,,,  54                 :    15                      (2F*)(1S) 2F*            ,
4f.(2F*).5d2.(3P),2F*,7/2,8,,19920.813,,,,  62                 :    11                      (2F*)(3F) 2F*            ,
4f2.(3F).5d,2H,9/2,10,,19481.040,,,,  47                 :    13                      (1G) 2H                  ,
4f2.(3F).5d,2H,11/2,12,,20554.596,,,,  51                 :    11                      (1I) 2H                  ,
4f2.(1G).5d,2F,5/2,6,,19483.225,,,,  50                 :    27                      (3F) 2F                  ,
4f.(2F*).5d2.(1G),2P*,1/2,2,,,,,,  95                 :     1                      (2F*)(3F) 2P*            ,
4f.(2F*).5d2.(1G),2P*,3/2,4,,19946.568,,,,  59                 :    13  4f.5d.(1P*).6s      2P*                      ,
4f2.(3F).5d,,9/2,10,,19982.187,,,,  42  2G             :    17                      (1D) 2G                  ,
4f2.(3P).6s,4P,1/2,2,,,,,,  86                 :     5                      (3P) 2P                  ,
4f2.(3P).6s,4P,3/2,4,,,,,,  87                 :     6                      (3P) 2P                  ,
4f2.(3P).6s,4P,5/2,6,,20714.959,,,,  87                 :     6                      (1D) 2D                  ,
4f2.(1I).6s,2I,11/2,12,,20783.79,,,,  96                 :     3  4f.5d.(1H*).6p      2I                       ,
4f2.(1I).6s,2I,13/2,14,,20881.327,,,,  97                 :     3  4f.5d.(1H*).6p      2I                       ,
4f2.(1G).5d,,7/2,8,,20940.839,,,,  33  2F             :    26                      (3F) 2F                  ,
4f2.(3P).6s,2P,1/2,2,,,,,,  58                 :    15  4f2.(1D).5d         2P                       ,
4f2.(3P).6s,2P,3/2,4,,21373.623,,,,  66                 :    12  4f2.(1D).5d         2P                       ,
4f2.(3P).5d,,3/2,4,,22290.320,,,,  30  4F             :    17                      (1D) 2D                  ,
4f2.(3P).5d,,5/2,6,,22576.170,,,,  32  4F             :    19                      (1D) 2F                  ,
4f2.(3P).5d,,3/2,4,,22903.974,,,,  34  4F             :    21                      (3P) 4P                  ,
