Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d3.(2D2).4p,z 1P*,1,3,,52803.796,,0.004,0.92,  50         :    20  3d3.(2D1).4p         1P*      ,"L20009,L8201"
3d3.(2H).4p,z 3I*,5,11,,52878.029,,0.005,0.84?,  99                                                ,"L20009,L8201"
3d3.(2H).4p,z 3I*,6,13,,53076.8305,,0.0019,0.98, 100                                                ,"L20009,L8201"
3d3.(2H).4p,z 3I*,7,15,,53319.539,,0.003,1.11?, 100                                                ,"L20009,L8201"
3d2.4s2,d 1G,4,9,,53607.206,,0.024,,  96                                                ,L20009
3d3.(2D2).4p,w 3D*,1,3,,53751.589,,0.003,0.49?,  65         :    19  3d3.(2D1).4p         3D*      ,"L20009,L8201"
3d3.(2D2).4p,w 3D*,2,5,,53868.671,,0.003,1.10,  68         :    19  3d3.(2D1).4p         3D*      ,"L20009,L8201"
3d3.(2D2).4p,w 3D*,3,7,,53927.2005,,0.0024,1.37,  71         :    19  3d3.(2D1).4p         3D*      ,"L20009,L8201"
3d3.(2H).4p,y 1G*,4,9,,54144.1912,,0.0018,1.00,  83         :    11  3d3.(2F).4p          1G*      ,"L20009,L8201"
3d3.(2D2).4p,x 3P*,2,5,,54715.687,,0.003,,  41         :    30  3d3.(2P).4p          3P*      ,L20009
3d3.(2D2).4p,x 3P*,1,3,,54717.923,,0.006,,  39         :    26  3d3.(2P).4p          3P*      ,L20009
3d3.(2D2).4p,x 3P*,0,1,,54813.486,,0.017,,  43         :    29  3d3.(2P).4p          3P*      ,L20009
3d3.(2D2).4p,y 1F*,3,7,,55142.0747,,0.0024,0.94,  52         :    19  3d3.(2H).4p          3G*      ,"L20009,L8201"
3d3.(2H).4p,x 3G*,5,11,,55206.8615,,0.0022,1.15,  67         :    20  3d3.(2H).4p          1H*      ,"L20009,L8201"
