Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3d5.(a 2F).4p,w 3F*,2,5,,82917.79,,0.03,0.70,  46         :    16  3d5.(a 2D).4p 3F*  ,"L7185,L562"
3d5.(a 2F).4p,w 3F*,3,7,,82936.09,,0.03,1.12,  36         :    35  3d5.(a 2F).4p 3D*  ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),y 7P*,2,5,,83255.99,,0.04,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),y 7P*,3,7,,83375.80,,0.04,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),y 7P*,4,9,,83529.52,,0.04,,                                         ,"L7185,L562"
3d5.(4F).4p,x 3G*,4,9,,83875.47,,0.03,1.02,  46         :    16  3d5.(2H).4p   3H*  ,"L7185,L562"
3d5.(4F).4p,x 3G*,5,11,,83912.42,,0.03,1.20,                                         ,"L7185,L562"
3d5.(4F).4p,x 3G*,3,7,,83933.83,,0.03,0.76,  69         :    17  3d5.(2H).4p   3G*  ,"L7185,L562"
3d5.(a 2D).4p,z 1P*,1,3,,84268.21,,0.17,0.96,  58         :    30  3d5.(a 2F).4p 3D*  ,"L7185,L562"
3d5.(a 2G).4p,x 3H*,4,9,,84307.20,,0.03,0.81,  31         :    31  3d5.(2H).4p   3H*  ,"L7185,L562"
3d5.(a 2G).4p,x 3H*,5,11,,84428.19,,0.04,1.03,  32         :    23  3d5.(2H).4p   3H*  ,"L7185,L562"
3d5.(a 2G).4p,x 3H*,6,13,,84643.94,,0.05,1.15,  46         :    45  3d5.(2H).4p   3H*  ,"L7185,L562"
3d5.(a 2F).4p,y 1D*,2,5,,85368.07,,0.11,1.03,  64         :    32  3d5.(a 2D).4p 1D*  ,"L7185,L562"
3d5.(2H).4p,y 3I*,5,11,,85447.76,,0.06,0.82,  89         :     5  3d5.(2H).4p   3H*  ,"L7185,L562"
3d5.(2H).4p,y 3I*,6,13,,85636.17,,0.08,1.05,  89         :     5  3d5.(2H).4p   3H*  ,"L7185,L562"
3d5.(2H).4p,y 3I*,7,15,,85811.53,,0.09,1.12,  97                                     ,"L7185,L562"
3d5.(2H).4p,w 3G*,5,11,,85543.34,,0.04,1.19,  34         :    40  3d5.(a 2G).4p 3G*  ,"L7185,L562"
3d5.(2H).4p,w 3G*,4,9,,85673.81,,0.03,1.051,  32         :    44  3d5.(a 2G).4p 3G*  ,"L7185,L562"
3d5.(2H).4p,w 3G*,3,7,,85734.65,,0.04,0.75,  18         :    35  3d5.(a 2G).4p 3G*  ,"L7185,L562"
3d5.(a 2G).4p,1G*,4,9,,85759.41,,0.03,1.15,  37         :    19  3d5.(2H).4p   1G*  ,"L7185,L562"
3d5.(6S).5p,x 7P*,2,5,,85895.477,,0.020,,                                         ,"L7185,L562"
3d5.(6S).5p,x 7P*,3,7,,85960.622,,0.020,,                                         ,"L7185,L562"
3d5.(6S).5p,x 7P*,4,9,,86057.625,,0.020,,                                         ,"L7185,L562"
3d5.(4F).4p,3F*,3,7,,85952.69,,0.03,1.06,  40         :    24  3d5.(4F).4p   3D*  ,"L7185,L562"
3d5.(4F).4p,3F*,2,5,,85989.20,,0.04,0.77,  43         :    24  3d5.(a 2G).4p 3F*  ,"L7185,L562"
3d5.(4F).4p,3F*,4,9,,86449.30,,0.03,1.092,  49         :    17  3d5.(a 2G).4p 3F*  ,"L7185,L562"
3d5.(a 2F).4p,y 1F*,3,7,,86061.80,,0.03,,  51         :    14  3d5.(a 2G).4p 3G*  ,"L7185,L562"
3d5.(4F).4p,v 3D*,2,5,,86190.26,,0.04,,  62         :    18  3d5.(4F).4p   3F*  ,"L7185,L562"
3d5.(4F).4p,v 3D*,1,3,,86208.54,,0.06,0.58,  85         :     8  3d5.(a 2F).4p 3D*  ,"L7185,L562"
3d5.(4F).4p,v 3D*,3,7,,86302.62,,0.03,1.15,  57         :    20  3d5.(4F).4p   3F*  ,"L7185,L562"
3d5.(2H).4p,y 1I*,6,13,,86869.44,,0.05,1.02,  90         :     5  3d5.(2H).4p   3H*  ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 5P*,3,7,,86897.831,,0.019,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 5P*,2,5,,86936.981,,0.020,,                                         ,"L7185,L562"
3d4.(5D).4s.4p.(3P*),w 5P*,1,3,,86961.122,,0.020,,                                         ,"L7185,L562"
3d5.(a 2G).4p,u 3F*,4,9,,87580.34,,0.04,1.23,  55         :    21  3d5.(4F).4p   3F*  ,"L7185,L562"
3d5.(a 2G).4p,u 3F*,3,7,,87717.66,,0.03,1.06,  51         :    25  3d5.(4F).4p   3F*  ,"L7185,L562"
