Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
3p6.3d7.4s.(5F).5s,e 6F,11/2,12,,45676.00,,,1.475,                                                      ,
3p6.3d7.4s.(5F).5s,e 6F,9/2,10,,46223.01,,,1.443,                                                      ,
3p6.3d7.4s.(5F).5s,e 6F,7/2,8,,46706.83,,,1.396,                                                      ,
3p6.3d7.4s.(5F).5s,e 6F,5/2,6,,47090.65,,,1.301,                                                      ,
3p6.3d7.4s.(5F).5s,e 6F,3/2,4,,47364.73,,,1.054,                                                      ,
3p6.3d7.4s.(5F).5s,e 6F,1/2,2,,47528.44,,,-0.666,                                                      ,
3p6.3d8.(3P).4p,2D*,5/2,6,,45688.15,,,1.219,  70             :     8  3d7.(4P).4s.4p.(3P*)   2D*  ,
3p6.3d8.(3P).4p,2D*,3/2,4,,46186.41,,,1.218,  72             :     7  3d8.(1D).4p            2D*  ,
3p6.3d7.(2G).4s.4p.(3P*),x 2G*,7/2,8,,45766.63,,,0.898,  79             :    10  3d7.(2H).4s.4p.(3P*)   2G*  ,
3p6.3d7.(2G).4s.4p.(3P*),x 2G*,9/2,10,,46032.10,,,1.131,  80             :    10  3d7.(2H).4s.4p.(3P*)   2G*  ,
3p6.3d8.(3P).4p,4S*,3/2,4,,45904.68,,,1.674,  32             :    25  3d7.(4P).4s.4p.(3P*)   4S*  ,
3p6.3d8.(3F).5s,e 2F,7/2,8,,45924.98,,,1.14,                                                      ,
3p6.3d8.(3F).5s,e 2F,5/2,6,,46746.00,,,0.49,                                                      ,
3p6.3d7.(4P).4s.4p.(3P*),x 4P*,1/2,2,,45957.29,,,2.522,  44             :    22  3d8.(3P).4p            4P*  ,
3p6.3d7.(4P).4s.4p.(3P*),x 4P*,5/2,6,,46002.83,,,1.543,  30             :    24  3d7.(2P).4s.4p.(3P*)   4P*  ,
3p6.3d7.(4P).4s.4p.(3P*),x 4P*,3/2,4,,46260.02,,,1.508,  30             :    18  3d8.(3P).4p            4P*  ,
3p6.3d8.(3P).4p,4D*,7/2,8,,45971.19,,,1.424,  44             :    22  3d7.(2P).4s.4p.(3P*)   4D*  ,
3p6.3d8.(3P).4p,4D*,5/2,6,,46329.63,,,1.365,  28             :    25  3d7.(2P).4s.4p.(3P*)   4D*  ,
3p6.3d8.(3P).4p,4D*,1/2,2,,46502.15,,,0.161,  27             :    21  3d7.(a 2D).4s.4p.(3P*) 4D*  ,
3p6.3d7.(4P).4s.4p.(3P*),2D*,3/2,4,,46454.95,,,0.869,  61             :    14  3d7.(2P).4s.4p.(3P*)   2D*  ,
3p6.3d7.(4P).4s.4p.(3P*),2D*,5/2,6,,46671.94,,,1.233,  45             :    20  3d7.(2G).4s.4p.(3P*)   2F*  ,
