Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
2s2.2p.(2P*<1/2>).5g,2[9/2]*,5,11,,86427.2556,,0.0003,,  99                                                ,L20057
2s2.2p.(2P*<1/2>).5g,2[9/2]*,4,9,,86427.25603,,0.0004,,  99                                                ,L20057
2s2.2p.5d,1F*,3,7,,86449.208,,0.022,,  92         :     4  2s2.2p.5d             3F*     ,L20057
2s2.2p.(2P*<3/2>).5f,2[7/2],3,7,,86469.5436,,0.0021,,  96                                                ,L20057
2s2.2p.(2P*<3/2>).5f,2[7/2],4,9,,86469.7252,,0.0015,,  95         :     4  2s2.2p.(2P*<1/2>).5f  2[7/2]  ,L20057
2s2.2p.(2P*<3/2>).5f,2[5/2],3,7,,86482.6727,,0.0015,,  93         :     7  2s2.2p.(2P*<1/2>).5f  2[5/2]  ,L20057
2s2.2p.(2P*<3/2>).5f,2[5/2],2,5,,86482.794,,0.004,,  93         :     7  2s2.2p.(2P*<1/2>).5f  2[5/2]  ,L20057
2s2.2p.(2P*<3/2>).5g,2[9/2]*,4,9,,86485.5912,,0.0004,,  99                                                ,L20057
2s2.2p.(2P*<3/2>).5g,2[9/2]*,5,11,,86485.5929,,0.0006,,  99                                                ,L20057
2s2.2p.(2P*<3/2>).5f,2[9/2],5,11,,86488.0240,,0.0006,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).5f,2[9/2],4,9,,86488.3559,,0.0009,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).5g,2[7/2]*,3,7,,86489.6298,,0.0005,,  99                                                ,L20057
2s2.2p.(2P*<3/2>).5g,2[7/2]*,4,9,,86489.6302,,0.0006,,  99                                                ,L20057
2s2.2p.5d,1P*,1,3,,86491.441,,0.015,,  52         :    41  2s2.2p.6s             1P*     ,L20057
2s2.2p.(2P*<3/2>).5g,2[11/2]*,5,11,,86494.8507,,0.0005,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).5g,2[11/2]*,6,13,,86494.85415,,0.0003,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).5g,2[5/2]*,2,5,,86498.4194,,0.0012,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).5g,2[5/2]*,3,7,,86498.4202,,0.0010,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).5f,2[3/2],1,3,,86498.523,,0.017,, 100                                                ,L20057
2s2.2p.(2P*<3/2>).5f,2[3/2],2,5,,86498.753,,0.008,, 100                                                ,L20057
2s2.2p.5d,3P*,2,5,,86506.7138,,0.0020,,  80         :    15  2s2.2p.6s             3P*     ,L20057
2s2.2p.5d,3P*,1,3,,86519.506,,0.019,,  87         :     7  2s2.2p.6s             3P*     ,L20057
2s2.2p.5d,3P*,0,1,,86523.19,,0.03,,  93         :     5  2s2.2p.6s             3P*     ,L20057
2s2.2p.6p,1P,1,3,,86912.89,,0.03,,  71         :    25  2s2.2p.6p             3D      ,L20057
2s2.2p.6p,3D,1,3,,86956.176,,0.021,,  71         :    21  2s2.2p.6p             1P      ,L20057
2s2.2p.6p,3D,2,5,,86965.494,,0.023,,  95                                                ,L20057
2s2.2p.6p,3D,3,7,,87002.31,,0.03,,  98                                                ,L20057
2s2.2p.6p,3P,0,1,,87077.402,,0.022,,  98                                                ,L20057
2s2.2p.6p,3P,1,3,,87103.134,,0.019,,  54         :    44  2s2.2p.6p             3S      ,L20057
2s2.2p.6p,3P,2,5,,87113.239,,0.021,,  95                                                ,L20057
2s2.2p.6p,1D,2,5,,87218.275,,0.006,,  88         :     6  2s2.2p.7p             1D      ,L20057
2s2.2p.6p,1S,0,1,,87341.05,,0.03,,  65         :    22  2s2.2p.7p             1S      ,L20057
2s2.2p.6d,1D*,2,5,,87633.77,,0.03,,  84         :    12  2s2.2p.6d             3F*     ,L20057
2s2.2p.6d,3F*,2,5,,87708.22,,0.05,,  64         :    27  2s2.2p.6d             3D*     ,L20057
2s2.2p.6d,3F*,3,7,,87713.42,,0.05,,  64         :    24  2s2.2p.6d             3D*     ,L20057
2s2.2p.6d,3F*,4,9,,87760.63,,0.05,, 100                                                ,L20057
2s2.2p.7s,3P*,0,1,,87711.39,,0.03,,  96                                                ,L20057
2s2.2p.7s,3P*,1,3,,87718.583,,0.016,,  65         :    16  2s2.2p.7s             1P*     ,L20057
