Configuration,Term,J,g,Prefix,Level (cm-1),Suffix,Uncertainty (cm-1),Lande,Leading percentages,Reference
4f7.(8S*).5d (9D*).6s.6p.(3P*),9P,4,9,,22225.537,,,1.855,  45             :    22                                 (8S*)(9D*)(3P*) 7F    ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),9P,5,11,,22718.314,,,1.70,  43             :    13                                 (8S*)(7D*)(3P*) 9D    ,
4f7.(8S*).5d (9D*).6s.6p.(1P*),,2,5,,22334.508,,,2.631,  33  9D         :    29                                 (8S*)(7D*)(3P*) 9D    ,
4f7.(8S*).5d3.(4F),11F*,2,5,,22429.156,,,,  98                                                                           ,
4f7.(8S*).5d3.(4F),11F*,3,7,,22602.550,,,,  98                                                                           ,
4f7.(8S*).5d3.(4F),11F*,4,9,,22835.400,,,,  98                                                                           ,
4f7.(8S*).5d3.(4F),11F*,5,11,,23128.224,,,,  98                                                                           ,
4f7.(8S*).5d3.(4F),11F*,6,13,,23479.211,,,,  98                                                                           ,
4f7.(8S*).5d3.(4F),11F*,7,15,,23883.504,,,,  98                                                                           ,
4f7.(8S*).5d3.(4F),11F*,8,17,,24332.715,,,,  98                                                                           ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),9D,3,7,,22563.824,,,2.077,  40             :    27                                 (8S*)(9D*)(1P*) 9D    ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),9D,4,9,,22820.895,,,1.849,  50             :    17                                 (8S*)(9D*)(1P*) 9D    ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),9D,5,11,,23196.410,,,1.74,  44             :    22                                 (8S*)(9D*)(3P*) 9P    ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),9D,6,13,,23229.298,,,1.65,  62                                                                           ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),9D,2,5,,24655.639,,,2.632,  45             :    22  4f7.(8S*).5d2(3F) (10F*).6p    9D                    ,
4f7.(8S*).5d2.(3F) (10F*).6p,,1,3,,23103.660,,,3.549:,  29  11G        :    25  4f7.(8S*)5d (9D*).6s.6p.(1P*)  9F                    ,
4f7.(8S*).5d (9D*).6s.6p.(1P*),,2,5,,23215.028,,,2.176:,  25  9F         :    25  4f7.(8S*).5d2.(3F) (10F*)6p    11G                   ,
4f7.(8S*).5d (9D*).6s.6p.(1P*),,3,7,,23389.782,,,1.833,  24  9F         :    20  4f7.(8S*).5d2.(3F) (10F*).6p   11G                   ,
4f7.(8S*).5d (9D*).6s.6p.(1P*),,4,9,,23644.156,,,1.696,  23  9F         :    18  4f7.(8S*).5d2.(3F) (10F*).6p   9F                    ,
4f7.(8S*).5d (9D*).6s.6p.(1P*),,5,11,,23999.912,,,1.631,  21  9F         :    18  4f7.(8S*).5d2.(3F) (10F*).6p   9F                    ,
4f8.(7F).5d (8G).6s,9G,8,17,,,,,,                                                                               ,
4f8.(7F).5d (8G).6s,9G,7,15,,24255.103,,,1.51,                                                                               ,
4f8.(7F).5d (8G).6s,9G,6,13,,24854.297,,,1.555,                                                                               ,
4f8.(7F).5d (8G).6s,9G,5,11,,25380.885,,,1.63,                                                                               ,
4f8.(7F).5d (8G).6s,9G,4,9,,25820.720,,,1.580,                                                                               ,
4f8.(7F).5d (8G).6s,9G,3,7,,26247.609,,,1.60,                                                                               ,
4f8.(7F).5d (8G).6s,9G,2,5,,26588.338,,,1.70,                                                                               ,
4f8.(7F).5d (8G).6s,9G,1,3,,26834.311,,,2.26,                                                                               ,
4f8.(7F).5d (8G).6s,9G,0,1,,27089.815,,,,                                                                               ,
4f7.(8S*).5d (9D*).6s.6p.(1P*),,6,13,,24430.425,,,1.580,  20  9F         :    17  4f7.(8S*).5d2.(3F) (10F*).6p   9F                    ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7P,2,5,,24458.988,,,2.31,  64                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7P,3,7,,24860.040,,,1.87,  70                                                                           ,
4f7.(8S*).5d (9D*).6s.6p.(3P*),7P,4,9,,25920.888,,,1.58,  63                                                                           ,
4f7.(8S*).5d (7D*).6s.6p.(3P*)?,,5,11,,24660.325,,,1.51,  44  5F         :    35                                 (8S*)(7D*)(3P*) 7D    ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),,3,7,,24714.841,,,2.042,  34  9D         :    23  4f7.(8S*).5d2.(3F) (10F*).6p   9D                    ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),,4,9,,24849.514,,,1.82,  22  9D         :    16                                 (8S*)(9D*)(1P*) 9D    ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),7D,4,9,,24988.884,,,1.65,  44             :     9                                 (8S*)(9D*)(3P*) 5P    ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),7D,3,7,,25253.838,,,1.784,  58             :    16  4f7.(8S*).5d2.(3F) (10F*).6p   11G                   ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),7D,2,5,,25337.755,,,2.06:,  65                                                                           ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),7D,1,3,,25352.706,,,3.07:,  73                                                                           ,
4f7.(8S*).5d (7D*).6s.6p.(3P*),7D,5,11,,25732.850,o,,1.50,  43             :    31                                 (8S*)(7D*)(3P*) 5F    ,
4f7.(8S*).5d (9D*).6s.6p.(1P*),,5,11,,25043.649,,,1.65,  30  9D         :    25  4f7.(8S*).5d2.(3F) (10F*).6p   9D                    ,
4f7.(8S*).5d2.(3F) (10F*).6p,11G,1,3,,25069.179,,,3.764:,  66                                                                           ,
4f7.(8S*).5d2.(3F) (10F*).6p,11G,2,5,,25164.640,,,2.21:,  57             :    13  4f7.(8S*)5d (7D*).6s.6p.(3P*)  7D                    ,
4f7.(8S*).5d2.(3F) (10F*).6p,11G,3,7,,25403.265,,,1.857,  49             :    15  4f7.(8S*)5d (9D*).6s.6p.(1P*)  9F                    ,
4f7.(8S*).5d2.(3F) (10F*).6p,11G,4,9,,25571.672,o,,1.70,  35             :    25  4f7.(8S*)5d (7D*).6s.6p.(3P*)  5F                    ,
