obs_wl_vac(nm),ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
260.05396,260.053925,0.000027,38453.557,28,,,19276.431,57729.994,,,5/2,,,7/2,6,8,,,L11762,
260.0687,260.07085,0.00135,38451.38,5?,,,13411.939,51862.999,5d3.6s2,4F,7/2,,,7/2,8,8,,,L6520,
260.1551,260.15445,0.00135,38438.60,5,,,28377.585,66816.290,,,11/2,,,9/2,12,10,,,L6520,
260.19095,260.19084,0.00014,38433.313,7,,,16589.603,55022.932,,,7/2,,,7/2,8,8,,,L11762,
260.22064,260.220627,0.000027,38428.927,29,,,13434.070,51862.999,,,5/2,,,7/2,6,8,,,L11762,
260.29457,260.294565,0.000203,38418.012,4,,,1518.829,39936.842,5d4.(5D).6s,6D,3/2,5d3.(4F).6s.(5F).6p,6G*,5/2,4,6,,,L11762,
260.328386,260.328386,0.000014,38413.0219,92,,,18000.627,56413.649,,,7/2,,,9/2,8,10,,,L11762,
260.379461,260.379468,0.000007,38405.4869,137,,,16553.087,54958.573,5d4.(3H).6s,4H,9/2,,,11/2,10,12,,,L11762,
260.43727,260.43724,0.00014,38396.963,7,,,28631.688,67028.654,,,7/2,,,9/2,8,10,,,L11762,
260.48160,260.48142,0.00068,38390.428,6*,3.44e+06,B,10592.485,48982.939,,,3/2,5d3.(4F).6s.(5F).6p,6D*,3/2,4,4,,T7162,L11762,
260.48160,260.48192,0.00068,38390.428,6*,,,35315.585,73705.965,,,7/2,,,9/2,8,10,,,L11762,
260.61814,260.61769,0.00048,38370.315,9*,,,19637.309,58007.690,,,5/2,,,3/2,6,4,,,L11762,
260.61814,260.618035,0.000475,38370.315,9*,,,14967.745,53338.075,,,5/2,,,7/2,6,8,,,L11762,
260.61814,260.61882,0.00048,38370.315,9*,,,27273.753,65643.968,,,7/2,,,7/2,8,8,,,L11762,
260.66610,260.66590,0.00082,38363.255,7bl,,,13173.337,51536.621,5d4.(5D).6s,4D,1/2,,,1/2,2,2,,,L11762,
260.67452,260.674510,0.000034,38362.015,22,,,14967.745,53329.762,,,5/2,,,3/2,6,4,,,L11762,
260.69903,260.69901,0.00009,38358.409,9,,,25672.099,64030.511,,,5/2,,,5/2,6,6,,,L11762,
260.70477,260.704861,0.000082,38357.565,39p,,,20534.191,58891.742,,,11/2,,,11/2,12,12,,,L11762,
260.724383,260.724383,0.000014,38354.6789,69,,,23234.778,61589.457,,,9/2,,,11/2,10,12,,,L11762,
260.77514,260.775144,0.000034,38347.214,23,7.64e+06,B,8832.728,47179.941,,,1/2,,,3/2,2,4,,T7162,L11762,
260.85908,260.85910,0.00004,38334.875,20,,,22139.861,60474.732,5d4.(3F2).6s,4F,5/2,,,5/2,6,6,,,L11762,
260.92030,260.92035,0.00014,38325.880,5,,,28377.585,66703.457,,,11/2,,,11/2,12,12,,,L11762,
260.98846,260.98846,0.00010,38315.871,8,,,23234.778,61550.649,,,9/2,,,7/2,10,8,,,L11762,
261.00219,261.002195,0.000020,38313.855,37,,,23046.724,61360.578,,,7/2,,,9/2,8,10,,,L11762,
261.13367,261.13361,0.00014,38294.564,5,,,32950.460,71245.032,,,7/2,,,9/2,8,10,,,L11762,
261.15021,261.15010,0.00027,38292.138,3,,,20455.888,58748.042,5d4.(3F2).6s,4F,3/2,,,3/2,4,4,,,L11762,
261.20313,261.20316,0.00014,38284.381,5,,,22139.861,60424.237,5d4.(3F2).6s,4F,5/2,,,7/2,6,8,,,L11762,
261.23602,261.23604,0.00020,38279.560,4,,,23046.724,61326.281,,,7/2,,,7/2,8,8,,,L11762,
261.2642,261.26208,0.00137,38275.43,11,,,30223.744,68499.486,,,3/2,,,3/2,4,4,,,L6520,
261.30071,261.30071,0.00005,38270.084,17,,,33910.548,72180.632,,,11/2,,,11/2,12,12,,,L11762,
261.34296,261.34298,0.00005,38263.897,16,,,16234.715,54498.608,,,5/2,,,7/2,6,8,,,L11762,
261.3576,261.36132,0.00137,38261.75,5?,,,18990.929,57252.138,,,3/2,,,5/2,4,6,,,L6520,
261.50128,261.50146,0.00021,38240.731,4,,,31347.087,69587.792,5d5,2I,13/2,,,11/2,14,12,,,L11762,
261.622344,261.622351,0.000014,38223.0350,82,,,15146.977,53370.011,5d4.(3H).6s,4H,7/2,,,9/2,8,10,,,L11762,
261.6442,261.64284,0.00137,38219.84,7,,,30223.744,68443.785,,,3/2,,,5/2,4,6,,,L6520,
261.64692,261.64688,0.00005,38219.444,16,,,19637.309,57856.759,,,5/2,,,5/2,6,6,,,L11762,
261.7937,261.79265,0.00137,38198.01,3,,,26158.581,64356.750,5d5,4G,9/2,,,7/2,10,8,,,L6520,
261.84115,261.841123,0.000096,38191.094,8,,,15146.977,53338.075,5d4.(3H).6s,4H,7/2,,,7/2,8,8,,,L11762,
261.88291,261.88275,0.00021,38185.004,4,,,24804.612,62989.639,,,7/2,,,5/2,8,6,,,L11762,
261.99509,261.99494,0.00041,38168.655,19bl,,,14634.336,52803.012,5d4.(5D).6s,4D,3/2,,,3/2,4,4,,,L11762,
262.09775,262.097270,0.000962,38153.704,75bl,,,20534.191,58687.965,,,11/2,,,9/2,12,10,,,L11762,
262.09865,262.09854,0.00027,38153.573,4,,,22502.951,60656.540,5d4.(3D).6s,4D,3/2,,,5/2,4,6,,,L11762,
262.15213,262.15214,0.00003,38145.789,29,,,14967.745,53113.533,,,5/2,,,5/2,6,6,,,L11762,
262.17023,262.17005,0.00041,38143.157,2,,,24991.591,63134.773,,,3/2,,,3/2,4,4,,,L11762,
262.23727,262.23726,0.00076,38133.404,14*,,,31446.928,69580.334,,,7/2,,,7/2,8,8,,,L11762,
262.23727,262.237366,0.000756,38133.404,14*,4.65e+06,B,7420.261,45553.652,5d5,6S,5/2,,,3/2,6,4,,T7162,L11762,
262.2594,262.26170,0.00138,38130.18,15?,,,26226.897,64356.750,,,5/2,,,7/2,6,8,,,L6520,
262.28993,262.289578,0.000275,38125.750,3,,,23234.778,61360.578,,,9/2,,,9/2,10,10,,,L11762,
262.35621,262.35603,0.00014,38116.117,6,,,25672.099,63788.242,,,5/2,,,7/2,6,8,,,L11762,
262.38879,262.388792,0.000034,38111.384,28,,,20780.358,58891.742,,,9/2,,,11/2,10,12,,,L11762,
262.45520,262.45523,0.00021,38101.740,4,,,30632.927,68734.663,,,9/2,,,9/2,10,10,,,L11762,
262.46561,262.46560,0.00008,38100.230,10,,,23450.418,61550.649,5d4.(3D).6s,4D,5/2,,,7/2,6,8,,,L11762,
262.51757,262.51759,0.00014,38092.688,6,,,19637.309,57729.994,,,5/2,,,7/2,6,8,,,L11762,
262.52575,262.52574,0.00005,38091.501,17,,,23234.778,61326.281,,,9/2,,,7/2,10,8,,,L11762,
262.53772,262.53772,0.00014,38089.764,5,,,34090.867,72180.632,5d5,4F,9/2,,,11/2,10,12,,,L11762,
262.57291,262.57267,0.00014,38084.660,5,,,22194.031,60278.726,,,7/2,,,9/2,8,10,,,L11762,
262.72579,262.72567,0.00014,38062.499,5,,,22194.031,60256.547,,,7/2,,,7/2,8,8,,,L11762,
262.84917,262.84916,0.00010,38044.632,8,,,14857.160,52901.794,,,9/2,,,7/2,10,8,,,L11762,
262.8711,262.87047,0.00138,38041.46,5,,,31538.785,69580.334,,,5/2,,,7/2,6,8,,,L6520,
262.88005,262.88004,0.00014,38040.164,5,,,26929.008,64969.172,5d4.(1I).6s,2I,11/2,,,11/2,12,12,,,L11762,
262.97707,262.977098,0.000035,38026.129,27,,,13411.939,51438.064,5d3.6s2,4F,7/2,,,5/2,8,6,,,L11762,
262.98007,262.98031,0.00014,38025.695,6p,,,28118.836,66144.496,5d4.(3P1).6s,4P,5/2,,,5/2,6,6,,,L11762,
263.02684,263.026852,0.000138,38018.934,7,,,19070.550,57089.482,,,9/2,,,9/2,10,10,,,L11762,
263.09462,263.09472,0.00014,38009.139,6,,,23046.724,61055.849,,,7/2,,,9/2,8,10,,,L11762,
263.11608,263.116108,0.000048,38006.039,17,,,23234.778,61240.813,,,9/2,,,11/2,10,12,,,L11762,
263.13027,263.130238,0.000062,38003.990,12,,,13434.070,51438.064,,,5/2,,,5/2,6,6,,,L11762,
263.17140,263.17141,0.00028,37998.051,3,,,24991.591,62989.639,,,3/2,,,5/2,4,6,,,L11762,
263.35362,263.35346,0.00021,37971.758,4,,,22502.951,60474.732,5d4.(3D).6s,4D,3/2,,,5/2,4,6,,,L11762,
263.35532,263.355217,0.000208,37971.513,4,,,0.000,37971.528,5d4.(5D).6s,6D,1/2,5d3.(4F).6s.(5F).6p,6G*,3/2,2,4,,,L11762,
263.38992,263.38971,0.00021,37966.525,4,,,15146.977,53113.533,5d4.(3H).6s,4H,7/2,,,5/2,8,6,,,L11762,
263.46639,263.466331,0.000056,37955.506,14,,,17436.932,55392.446,5d4.(3H).6s,4H,11/2,,,9/2,12,10,,,L11762,
263.53568,263.53571,0.00006,37945.526,17,,,16553.087,54498.608,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L11762,
263.5553,263.55373,0.00139,37942.70,15,,,31538.785,69481.712,,,5/2,,,5/2,6,6,,,L6520,
263.56419,263.56423,0.00014,37941.422,6,,,18990.929,56932.345,,,3/2,,,3/2,4,4,,,L11762,
263.61538,263.61541,0.00004,37934.054,20,,,14967.745,52901.794,,,5/2,,,7/2,6,8,,,L11762,
263.75490,263.75476,0.00049,37913.987,2,,,8711.274,46625.281,5d3.6s2,4F,3/2,,,1/2,4,2,,,L11762,
263.77189,263.77188,0.00003,37911.546,23,,,24804.612,62716.159,,,7/2,5d3.(4P).6s.(5P).6p,6D*,9/2,8,10,,,L11762,
263.79651,263.79679,0.00056,37908.007,2,,,28118.836,66026.803,5d4.(3P1).6s,4P,5/2,,,7/2,6,8,,,L11762,
263.79938,263.79929,0.00014,37907.595,6,,,20780.358,58687.965,,,9/2,,,9/2,10,10,,,L11762,
263.83475,263.83477,0.00006,37902.512,15,,,16234.715,54137.225,,,5/2,,,3/2,6,4,,,L11762,
263.89803,263.89807,0.00014,37893.424,5,,,28377.585,66271.003,,,11/2,,,9/2,12,10,,,L11762,
264.0207,264.02039,0.00139,37875.81,3,,,23450.418,61326.281,5d4.(3D).6s,4D,5/2,,,7/2,6,8,,,L6520,
264.18325,264.18322,0.00014,37852.514,5,,,22139.861,59992.379,5d4.(3F2).6s,4F,5/2,,,5/2,6,6,,,L11762,
264.38587,264.386009,0.000210,37823.505,5,,,11301.024,49124.508,5d3.6s2,4F,5/2,,,7/2,6,8,,,L11762,
264.40290,264.402877,0.000077,37821.068,11,,,23234.778,61055.849,,,9/2,,,9/2,10,10,,,L11762,
264.40787,264.40786,0.00006,37820.357,13,,,13434.070,51254.429,,,5/2,,,3/2,6,4,,,L11762,
264.59346,264.59345,0.00021,37793.828,4,,,22139.861,59933.692,5d4.(3F2).6s,4F,5/2,,,7/2,6,8,,,L11762,
264.80813,264.80840,0.00028,37763.192,3,,,23803.702,61566.854,,,7/2,,,5/2,8,6,,,L11762,
264.84960,264.84958,0.00056,37757.279,53*,,,25209.233,62966.514,,,9/2,,,11/2,10,12,,,L11762,
264.84960,264.84964,0.00056,37757.279,53*,,,20780.358,58537.630,,,9/2,,,7/2,10,8,,,L11762,
264.94068,264.94083,0.00028,37744.298,3,,,30618.045,68362.322,,,5/2,,,7/2,6,8,,,L11762,
265.04594,265.04608,0.00014,37729.308,5,,,22139.861,59869.150,5d4.(3F2).6s,4F,5/2,,,7/2,6,8,,,L11762,
265.10490,265.10492,0.00021,37720.918,4,,,14634.336,52355.250,5d4.(5D).6s,4D,3/2,5d4.(5D).6p,4D*,1/2,4,2,,,L11762,
265.1380,265.13503,0.00141,37716.21,9?,,,27273.753,64990.383,,,7/2,,,5/2,8,6,,,L6520,
265.18066,265.180834,0.000141,37710.141,6,,,14857.160,52567.276,,,9/2,,,9/2,10,10,,,L11762,
265.26569,265.265696,0.000042,37698.053,18,,,19070.550,56768.602,,,9/2,,,7/2,10,8,,,L11762,
265.29061,265.29052,0.00010,37694.511,8,,,34090.867,71785.392,5d5,4F,9/2,,,9/2,10,10,,,L11762,
265.3204,265.32017,0.00141,37690.29,3,,,20039.682,57729.994,,,7/2,,,7/2,8,8,,,L6520,
265.3374,265.33662,0.00141,37687.87,5,,,31347.087,69035.063,5d5,2I,13/2,5d3.(2H).6s.(3H).6p,4I*,13/2,14,14,,,L6520,
265.34191,265.34188,0.00014,37687.223,8,,,29341.426,67028.654,,,9/2,,,9/2,10,10,,,L11762,
265.37907,265.37929,0.00021,37681.946,4,3.56e+06,B,11301.024,48982.939,5d3.6s2,4F,5/2,5d3.(4F).6s.(5F).6p,6D*,3/2,6,4,,T7162,L11762,
265.39634,265.39664,0.00042,37679.495,2,,,25045.238,62724.690,5d4.(3D).6s,4D,1/2,,,3/2,2,4,,,L11762,
265.41717,265.41727,0.00021,37676.537,4,,,22139.861,59816.385,5d4.(3F2).6s,4F,5/2,,,3/2,6,4,,,L11762,
265.42098,265.42099,0.00004,37675.996,21,1.33e+07,B,16553.087,54229.082,5d4.(3H).6s,4H,9/2,5d4.(5D).6p,6F*,11/2,10,12,,T7162,L11762,
265.434985,265.434985,0.000007,37674.0090,120,3.79e+06,B,4716.278,42390.287,5d4.(5D).6s,6D,7/2,5d3.(4F).6s.(5F).6p,6G*,7/2,8,8,,T7162,L11762,
265.56288,265.56254,0.00056,37655.866,2,,,19276.431,56932.345,,,5/2,,,3/2,6,4,,,L11762,
265.62599,265.625987,0.000064,37646.918,12,,,23955.349,61602.268,,,11/2,,,13/2,12,14,,,L11762,
265.64566,265.645666,0.000078,37644.131,13,,,8711.274,46355.404,5d3.6s2,4F,3/2,,,5/2,4,6,,,L11762,
265.67970,265.67965,0.00010,37639.307,8,,,28631.688,66271.003,,,7/2,,,9/2,8,10,,,L11762,
265.7169,265.71641,0.00141,37634.04,3,,,23955.349,61589.457,,,11/2,,,11/2,12,12,,,L6520,
265.72176,265.721739,0.000085,37633.349,10,,,13411.939,51045.292,5d3.6s2,4F,7/2,5d3.(4F).6s.(5F).6p,6F*,7/2,8,8,,,L11762,
265.74778,265.74781,0.00008,37629.665,10,,,26158.581,63788.242,5d5,4G,9/2,,,7/2,10,8,,,L11762,
265.85262,265.852598,0.000085,37614.826,9,,,19637.309,57252.138,,,5/2,,,5/2,6,6,,,L11762,
265.882279,265.882271,0.000007,37610.6299,139,3.38e+07,B,1518.829,39129.460,5d4.(5D).6s,6D,3/2,5d4.(5D).6p,6F*,3/2,4,4,,T7162,L11762,
265.88801,265.88803,0.00057,37609.819,2,,,23046.724,60656.540,,,7/2,,,5/2,8,6,,,L11762,
265.95095,265.95113,0.00021,37600.919,4,,,35826.644,73427.537,,,9/2,,,7/2,10,8,,,L11762,
266.04789,266.04789,0.00009,37587.217,9,,,26929.008,64516.226,5d4.(1I).6s,2I,11/2,,,9/2,12,10,,,L11762,
266.23102,266.23115,0.00021,37561.364,4,,,26226.897,63788.242,,,5/2,,,7/2,6,8,,,L11762,
266.26283,266.262828,0.000078,37556.875,10,,,23803.702,61360.578,,,7/2,,,9/2,8,10,,,L11762,
266.29884,266.29881,0.00006,37551.797,14,,,20455.888,58007.690,5d4.(3F2).6s,4F,3/2,,,3/2,4,4,,,L11762,
266.46519,266.46519,0.00004,37528.354,19,,,19403.991,56932.345,,,1/2,,,3/2,2,4,,,L11762,
266.48025,266.48018,0.00014,37526.234,6,,,24804.612,62330.855,,,7/2,,,9/2,8,10,,,L11762,
266.512864,266.512864,0.000007,37521.6410,170,,,17436.932,54958.573,5d4.(3H).6s,4H,11/2,,,11/2,12,12,,,L11762,
266.64183,266.641730,0.000142,37503.492,5,,,16553.087,54056.594,5d4.(3H).6s,4H,9/2,,,9/2,10,10,,,L11762,
266.68595,266.68595,0.00003,37497.289,28,,,28187.578,65684.866,5d4.(1I).6s,2I,13/2,,,11/2,14,12,,,L11762,
266.72222,266.722351,0.000142,37492.189,6,,,19276.431,56768.602,,,5/2,,,7/2,6,8,,,L11762,
266.72786,266.727850,0.000036,37491.397,30,1.18e+07,B,7420.261,44911.659,5d5,6S,5/2,,,3/2,6,4,,T7162,L11762,
266.84551,266.84553,0.00006,37474.866,14,,,29341.426,66816.290,,,9/2,,,9/2,10,10,,,L11762,
266.97331,266.973166,0.000285,37456.927,3,5.33e+05,B,7420.261,44877.209,5d5,6S,5/2,5d4.(5D).6p,6F*,7/2,6,8,,T7162,L11762,
267.00298,267.00292,0.00003,37452.765,28*,,,14634.336,52087.110,5d4.(5D).6s,4D,3/2,,,5/2,4,6,,,L11762,
267.00298,267.003105,0.000029,37452.765,28*,,,20534.191,57986.939,,,11/2,,,9/2,12,10,,,L11762,
267.01435,267.014376,0.000050,37451.170,19,,,13411.939,50863.106,5d3.6s2,4F,7/2,5d4.(5D).6p,6F*,9/2,8,10,,,L11762,
267.01846,267.01838,0.00021,37450.595,4,,,23450.418,60901.023,5d4.(3D).6s,4D,5/2,,,5/2,6,6,,,L11762,
267.09630,267.09635,0.00014,37439.679,6,,,35826.644,73266.317,,,9/2,,,11/2,10,12,,,L11762,
267.11752,267.117518,0.000021,37436.706,49,,,16589.603,54026.309,,,7/2,,,5/2,8,6,,,L11762,
267.23461,267.234636,0.000064,37420.303,14,,,15146.977,52567.276,5d4.(3H).6s,4H,7/2,,,9/2,8,10,,,L11762,
267.34230,267.342301,0.000143,37405.229,7,,,23955.349,61360.578,,,11/2,,,9/2,12,10,,,L11762,
267.43819,267.438179,0.000021,37391.818,49,,,18000.627,55392.446,,,7/2,,,9/2,8,10,,,L11762,
267.65098,267.65036,0.00057,37362.090,9*,,,28118.836,65481.012,5d4.(3P1).6s,4P,5/2,5d3.(4P).6s.(5P).6p,6S*,5/2,6,6,,,L11762,
267.65098,267.65140,0.00057,37362.090,9*,,,29341.426,66703.457,,,9/2,,,11/2,10,12,,,L11762,
267.83496,267.835106,0.000143,37336.425,5,,,19276.431,56612.836,,,5/2,,,7/2,6,8,,,L11762,
267.85812,267.858099,0.000029,37333.198,39,6.36e+06,B,4716.278,42049.478,5d4.(5D).6s,6D,7/2,5d4.(5D).6p,6F*,5/2,8,6,,T7162,L11762,
268.02807,268.02811,0.00014,37309.525,6,,,33910.548,71220.067,,,11/2,5d4.(1I).6p,2I*,13/2,12,14,,,L11762,
268.04231,268.042288,0.000029,37307.543,33,,,14967.745,52275.291,,,5/2,,,7/2,6,8,,,L11762,
268.05326,268.05326,0.00003,37306.018,27,,,19070.550,56376.569,,,9/2,,,11/2,10,12,,,L11762,
268.13228,268.13220,0.00014,37295.024,5,,,19637.309,56932.345,,,5/2,,,3/2,6,4,,,L11762,
268.401168,268.401168,0.000014,37257.6620,71,,,13173.337,50430.999,5d4.(5D).6s,4D,1/2,,,3/2,2,4,,,L11762,
268.43024,268.43025,0.00004,37253.626,21,,,33910.548,71164.174,,,11/2,,,11/2,12,12,,,L11762,
268.44093,268.44090,0.00004,37252.144,18,,,23803.702,61055.849,,,7/2,,,9/2,8,10,,,L11762,
268.46328,268.46344,0.00014,37249.042,6,,,22194.031,59443.051,,,7/2,,,5/2,8,6,,,L11762,
268.51167,268.51181,0.00014,37242.329,7,,,35315.585,72557.895,,,7/2,,,9/2,8,10,,,L11762,
268.58609,268.58615,0.00010,37232.010,8,,,23046.724,60278.726,,,7/2,,,9/2,8,10,,,L11762,
268.61599,268.61608,0.00022,37227.866,4,,,25209.233,62437.086,,,9/2,,,9/2,10,10,,,L11762,
268.71358,268.71359,0.00014,37214.345,5,,,30632.927,67847.271,,,9/2,,,9/2,10,10,,,L11762,
268.77299,268.77297,0.00004,37206.120,18,,,23450.418,60656.540,5d4.(3D).6s,4D,5/2,,,5/2,6,6,,,L11762,
268.77883,268.778853,0.000043,37205.311,23,,,22194.031,59399.339,,,7/2,,,9/2,8,10,,,L11762,
268.90153,268.90153,0.00004,37188.335,24,,,16234.715,53423.050,,,5/2,,,3/2,6,4,,,L11762,
269.14884,269.14883,0.00005,37154.164,17,,,34090.867,71245.032,5d5,4F,9/2,,,9/2,10,10,,,L11762,
269.25497,269.25499,0.00008,37139.518,10,,,24991.591,62131.107,,,3/2,,,1/2,4,2,,,L11762,
269.31458,269.31462,0.00015,37131.299,7,,,19637.309,56768.602,,,5/2,,,7/2,6,8,,,L11762,
269.51738,269.517370,0.000022,37103.359,47,,,16234.715,53338.075,,,5/2,,,7/2,6,8,,,L11762,
269.53812,269.538146,0.000044,37100.504,19,,,23955.349,61055.849,,,11/2,,,9/2,12,10,,,L11762,
269.56134,269.56124,0.00022,37097.308,4,,,23803.702,60901.023,,,7/2,,,5/2,8,6,,,L11762,
269.57782,269.57777,0.00010,37095.040,8,,,16234.715,53329.762,,,5/2,,,3/2,6,4,,,L11762,
269.66556,269.66537,0.00029,37082.970,3,,,27273.753,64356.750,,,7/2,,,7/2,8,8,,,L11762,
269.851031,269.851024,0.000007,37057.4830,178,4.96e+07,B,1518.829,38576.313,5d4.(5D).6s,6D,3/2,,,1/2,4,2,,T7162,L11762,
269.88665,269.88666,0.00022,37052.592,5,,,25672.099,62724.690,,,5/2,,,3/2,6,4,,,L11762,
269.94938,269.949628,0.000291,37043.982,3,,,23234.778,60278.726,,,9/2,,,9/2,10,10,,,L11762,
269.98159,269.98159,0.00009,37039.563,11,,,26226.897,63266.459,,,5/2,,,7/2,6,8,,,L11762,
270.11133,270.11135,0.00004,37021.772,22,,,23234.778,60256.547,,,9/2,,,7/2,10,8,,,L11762,
270.18060,270.18060,0.00009,37012.281,9,,,28631.688,65643.968,,,7/2,,,7/2,8,8,,,L11762,
270.22761,270.227625,0.000037,37005.842,31,,,14857.160,51862.999,,,9/2,,,7/2,10,8,,,L11762,
270.290900,270.290893,0.000007,36997.1760,209,,,19442.466,56439.643,5d4.(3H).6s,4H,13/2,5d4.(3H).6p,4H*,13/2,14,14,,,L11762,
270.29832,270.298308,0.000292,36996.160,3,2.87e+06,B,10592.485,47588.647,,,3/2,5d4.(5D).6p,6P*,3/2,4,4,,T7162,L11762,
270.34277,270.34266,0.00051,36990.077,2,,,28490.920,65481.012,,,3/2,5d3.(4P).6s.(5P).6p,6S*,5/2,4,6,,,L11762,
270.38546,270.385462,0.000022,36984.237,46,,,23234.778,60219.015,,,9/2,,,11/2,10,12,,,L11762,
270.39108,270.391040,0.000146,36983.469,7,,,11301.024,48284.498,5d3.6s2,4F,5/2,,,5/2,6,6,,,L11762,
270.425802,270.425802,0.000007,36978.7200,108,,,31100.286,68079.006,5d5,2I,11/2,5d4.(1I).6p,2K*,13/2,12,14,,,L11762,
270.44921,270.44915,0.00015,36975.519,7,,,19637.309,56612.836,,,5/2,,,7/2,6,8,,,L11762,
270.63784,270.63738,0.00081,36949.749,7*,,,30223.744,67173.555,,,3/2,,,5/2,4,6,,,L11762,
270.63784,270.63866,0.00081,36949.749,7*,,,20780.358,57729.994,,,9/2,,,7/2,10,8,,,L11762,
270.66814,270.66782,0.00022,36945.611,5,,,23046.724,59992.379,,,7/2,,,5/2,8,6,,,L11762,
270.74934,270.749402,0.000073,36934.531,11,3.67e+06,B,7420.261,44354.784,5d5,6S,5/2,,,5/2,6,6,,T7162,L11762,
270.75249,270.75248,0.00004,36934.101,21,,,19442.466,56376.569,5d4.(3H).6s,4H,13/2,,,11/2,14,12,,,L11762,
270.75458,270.75447,0.00037,36933.816,4,,,27273.753,64207.585,,,7/2,,,9/2,8,10,,,L11762,
270.78562,270.78566,0.00008,36929.583,10,,,29341.426,66271.003,,,9/2,,,9/2,10,10,,,L11762,
271.03759,271.037570,0.000022,36895.251,47,,,14967.745,51862.999,,,5/2,,,7/2,6,8,,,L11762,
271.15836,271.15837,0.00006,36878.819,15,,,16234.715,53113.533,,,5/2,,,5/2,6,6,,,L11762,
271.34952,271.34952,0.00004,36852.839,23,,,23803.702,60656.540,,,7/2,,,5/2,8,6,,,L11762,
271.56521,271.56544,0.00029,36823.568,3,,,31538.785,68362.322,,,5/2,,,7/2,6,8,,,L11762,
271.57365,271.57363,0.00022,36822.423,3,,,23046.724,59869.150,,,7/2,,,7/2,8,8,,,L11762,
271.61422,271.614217,0.000022,36816.923,54,,,16553.087,53370.011,5d4.(3H).6s,4H,9/2,,,9/2,10,10,,,L11762,
271.68073,271.68056,0.00022,36807.911,4*,,,26158.581,62966.514,5d5,4G,9/2,,,11/2,10,12,,,L11762,
271.68073,271.68084,0.00022,36807.911,4*,,,19276.431,56084.326,,,5/2,,,3/2,6,4,,,L11762,
271.69387,271.69388,0.00007,36806.130,11,,,23450.418,60256.547,5d4.(3D).6s,4D,5/2,,,7/2,6,8,,,L11762,
271.711605,271.711605,0.000015,36803.7280,64,,,14634.336,51438.064,5d4.(5D).6s,4D,3/2,,,5/2,4,6,,,L11762,
271.76681,271.76682,0.00004,36796.252,20,,,20455.888,57252.138,5d4.(3F2).6s,4F,3/2,,,5/2,4,6,,,L11762,
271.79711,271.79711,0.00004,36792.150,18,9.50e+06,B,17436.932,54229.082,5d4.(3H).6s,4H,11/2,5d4.(5D).6p,6F*,11/2,12,12,,T7162,L11762,
271.85004,271.850028,0.000044,36784.987,17,,,16553.087,53338.075,5d4.(3H).6s,4H,9/2,,,7/2,10,8,,,L11762,
271.86848,271.86871,0.00044,36782.491,2,,,25672.099,62454.559,,,5/2,,,3/2,6,4,,,L11762,
271.883879,271.883879,0.000015,36780.4080,108,,,16589.603,53370.011,,,7/2,,,9/2,8,10,,,L11762,
272.00253,272.002492,0.000067,36764.365,13,,,3172.473,39936.842,5d4.(5D).6s,6D,5/2,5d3.(4F).6s.(5F).6p,6G*,5/2,6,6,,,L11762,
272.01825,272.01823,0.00009,36762.239,9,,,24804.612,61566.854,,,7/2,,,5/2,8,6,,,L11762,
272.12015,272.120158,0.000037,36748.473,22,,,16589.603,53338.075,,,7/2,,,7/2,8,8,,,L11762,
272.13824,272.13819,0.00022,36746.031,4,,,24804.612,61550.649,,,7/2,,,7/2,8,8,,,L11762,
272.14007,272.14000,0.00030,36745.783,4,,,8711.274,45457.066,5d3.6s2,4F,3/2,5d4.(5D).6p,6F*,1/2,4,2,,,L11762,
272.24281,272.24279,0.00004,36731.915,19,,,31347.087,68079.006,5d5,2I,13/2,5d4.(1I).6p,2K*,13/2,14,14,,,L11762,
272.24783,272.24774,0.00015,36731.238,6,,,35826.644,72557.895,,,9/2,,,9/2,10,10,,,L11762,
272.26503,272.265016,0.000111,36728.918,7,,,20039.682,56768.602,,,7/2,,,7/2,8,8,,,L11762,
272.36065,272.360660,0.000022,36716.023,47,,,15146.977,51862.999,5d4.(3H).6s,4H,7/2,,,7/2,8,8,,,L11762,
272.44994,272.45018,0.00030,36703.990,3,,,18000.627,54704.585,,,7/2,,,5/2,8,6,,,L11762,
272.487627,272.487627,0.000015,36698.9140,66,,,23234.778,59933.692,,,9/2,,,7/2,10,8,,,L11762,
272.72422,272.72421,0.00030,36667.077,3,,,16234.715,52901.794,,,5/2,,,7/2,6,8,,,L11762,
272.73568,272.73565,0.00015,36665.536,6,,,31347.087,68012.627,5d5,2I,13/2,,,11/2,14,12,,,L11762,
273.00118,273.00121,0.00015,36629.879,5,,,32950.460,69580.334,,,7/2,,,7/2,8,8,,,L11762,
273.03222,273.03227,0.00015,36625.713,5,,,28377.585,65003.292,,,11/2,,,9/2,12,10,,,L11762,
273.04247,273.04248,0.00030,36624.340,68p,,,8832.728,45457.066,,,1/2,5d4.(5D).6p,6F*,1/2,2,2,,,L11762,
273.07088,273.07083,0.00015,36620.528,6,,,23803.702,60424.237,,,7/2,,,7/2,8,8,,,L11762,
