obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
67.8985,0.0010,67.89232,0.00023,147278.7,220*,1.94e+08,B,37341.65,184633.72,1s2.2s.2p,3P*,1,1s2.2s.5d,3D,1,3,3,,"u27,LS",L12120,
67.8985,0.0020,67.89232,0.00023,147279,220*,3.50e+08,B,37341.65,184633.72,1s2.2s.2p,3P*,1,1s2.2s.5d,3D,2,3,5,,"u27,LS",L12120,
67.8985,0.0010,67.89976,0.00023,147278.7,220*,1.16e+08,B,37357.80,184633.72,1s2.2s.2p,3P*,2,1s2.2s.5d,3D,2,5,5,,"u27,LS",L12120,
67.8985,0.0020,67.89976,0.00023,147279,220*,4.65e+08,B,37357.80,184633.72,1s2.2s.2p,3P*,2,1s2.2s.5d,3D,3,5,7,,"u27,LS",L12120,
67.8985,0.0010,67.89976,0.00023,147278.7,220*,1.29e+07,B,37357.80,184633.72,1s2.2s.2p,3P*,2,1s2.2s.5d,3D,1,5,3,,"u27,LS",L12120,
68.722,0.010,68.71833,0.00019,145514,10,,,73396.510,218918.1,1s2.2s.2p,1P*,1,1s2.2p.4p,1P,1,3,3,,,L12120,
69.3944,0.0010,69.39484,0.00007,144103.8,820,5.01e+08,A,0.00,144102.94,1s2.2s2,1S,0,1s2.2s.3p,1P*,1,1,3,,T7096,L12120,
,,69.44900,0.00024,143990.6,,2.34e+05,B,0.00,143990.56,1s2.2s2,1S,0,1s2.2s.3p,3P*,1,1,3,,T7096,,
69.6660,0.0030,69.65652,0.00024,143542,40*,2.16e+07,B,37335.54,180897.12,1s2.2s.2p,3P*,0,1s2.2s.5s,3S,1,1,3,,"u27,LS",L12120,
69.6660,0.0030,69.65948,0.00024,143542,40*,6.45e+07,B,37341.65,180897.12,1s2.2s.2p,3P*,1,1s2.2s.5s,3S,1,3,3,,"u27,LS",L12120,
69.6660,0.0030,69.66732,0.00024,143542,40*,1.08e+08,B,37357.80,180897.12,1s2.2s.2p,3P*,2,1s2.2s.5s,3S,1,5,3,,"u27,LS",L12120,
,,73.13594,0.00021,136731.7,,3.94e+08,B,37341.65,174073.33,1s2.2s.2p,3P*,1,1s2.2s.4d,3D,1,3,3,,"u27,LS",,
73.1393,0.0030,73.13267,0.00321,136725,200*,5.25e+08,B,37335.54,174073.33,1s2.2s.2p,3P*,0,1s2.2s.4d,3D,1,1,3,,"u27,LS",L12120,
73.1393,0.0030,73.13594,0.00321,136725,200*,7.08e+08,B,37341.65,174073.33,1s2.2s.2p,3P*,1,1s2.2s.4d,3D,2,3,5,,"u27,LS",L12120,
,,73.14458,0.00021,136715.5,,2.62e+07,B,37357.80,174073.33,1s2.2s.2p,3P*,2,1s2.2s.4d,3D,1,5,3,,"u27,LS",,
