obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
137.507,,137.506265,0.000003,72723.8,1:,,,9118.2849,81842.2440,3d3,a 2G,9/2,3d2.(3F).4f,2G*,9/2,10,10,,,L5432,
137.574,,137.573927,0.000004,72688.1,1:,,,8997.7874,81685.979,3d3,a 2G,7/2,3d2.(3F).4f,2G*,7/2,8,8,,,L5432,
137.673,,137.673056,0.000004,72635.7,0:,,,9118.2849,81754.1387,3d3,a 2G,9/2,3d2.(3F).4f,4H*,11/2,10,12,,,L5432,
137.711,,137.710688,0.000004,72615.9,0:,,,9518.1516,82134.1565,3d3,a 4P,5/2,3d2.(3F).4f,4D*,7/2,6,8,,,L5432,
137.739,,137.738764,0.000009,72601.1,1:,,,9395.8020,81997.005,3d3,a 4P,3/2,3d2.(3F).4f,2F*,5/2,4,6,,,L5432,
137.841,,137.840513,0.000006,72547.6,0:,,,9395.8020,81943.4136,3d3,a 4P,3/2,3d2.(3F).4f,4F*,5/2,4,6,,,L5432,
137.895,,137.894513,0.000008,72519.2,0:,,,9851.0145,82370.216,3d3,a 2P,1/2,3d2.(3F).4f,4S*,3/2,2,4,,,L5432,
137.923,,137.923171,0.000006,72504.1,1:,,,9363.7425,81867.876,3d3,a 4P,1/2,3d2.(3F).4f,4F*,3/2,2,4,,,L5432,
138.073,,138.073370,0.000004,72425.2,1:,,,9518.1516,81943.4136,3d3,a 4P,5/2,3d2.(3F).4f,4F*,5/2,6,6,,,L5432,
138.131,,138.131288,0.000004,72394.9,1:,,,9518.1516,81913.0457,3d3,a 4P,5/2,3d2.(3F).4f,4F*,7/2,6,8,,,L5432,
138.163,,138.162851,0.000006,72378.3,0:,,,9395.8020,81774.158,3d3,a 4P,3/2,3d2.(3F).4f,4D*,5/2,4,6,,,L5432,
138.258,,138.258033,0.000006,72328.5,1:,,,9395.8020,81724.330,3d3,a 4P,3/2,3d2.(3F).4f,4G*,5/2,4,6,,,L5432,
138.369,,138.3689443,0.0000025,72270.3,0:,,,0.0000,72270.5521,3d2.(3F).4s,a 4F,3/2,3d2.(3F).5p,4D*,1/2,4,2,,,L5432,
138.476,,138.4743730,0.0000021,72214.6,1:,,,393.4459,72608.9742,3d2.(3F).4s,a 4F,9/2,3d2.(3F).5p,4D*,7/2,10,8,,,L5432,
138.566,,138.565901,0.000004,72167.8,0:,,,9518.1516,81685.979,3d3,a 4P,5/2,3d2.(3F).4f,2G*,7/2,6,8,,,L5432,
138.716,,138.716180,0.000012,72089.6,0:,,,9975.9994,82065.643,3d3,a 2P,3/2,3d2.(3F).4f,2P*,1/2,4,2,,,L5432,
139.758,,139.757255,0.000003,71552.5,1:,,,393.4459,71946.0817,3d2.(3F).4s,a 4F,9/2,3d2.(3F).5p,4G*,11/2,10,12,,,L5432,
139.818,,139.8171886,0.0000020,71521.8,:,,,225.7039,71747.6684,3d2.(3F).4s,a 4F,7/2,3d2.(3F).5p,4G*,9/2,8,10,,,L5432,
139.818,,139.8178658,0.0000022,71521.5,1:,,,1087.3561,72608.9742,3d3,b 4F,7/2,3d2.(3F).5p,4D*,7/2,8,8,,,L5432,
139.876,,139.875522,0.000003,71491.9,0:,,,94.1142,71586.2514,3d2.(3F).4s,a 4F,5/2,3d2.(3F).5p,4G*,7/2,6,8,,,L5432,
139.924,,139.9231912,0.0000020,71467.6,0:,,,983.9157,72451.6968,3d3,b 4F,5/2,3d2.(3F).5p,4D*,5/2,6,6,,,L5432,
139.935,,139.9349156,0.0000018,71461.6,0:,,,0.0000,71461.7932,3d2.(3F).4s,a 4F,3/2,3d2.(3F).5p,4G*,5/2,4,6,,,L5432,
139.997,,139.9967320,0.0000024,71429.9,0:,,,907.9672,72338.2060,3d3,b 4F,3/2,3d2.(3F).5p,4D*,3/2,4,4,,,L5432,
140.070,,140.0694775,0.0000022,71393.0,2:,,,1215.8329,72608.9742,3d3,b 4F,9/2,3d2.(3F).5p,4D*,7/2,10,8,,,L5432,
140.126,,140.1260055,0.0000020,71364.2,:,,,1087.3561,72451.6968,3d3,b 4F,7/2,3d2.(3F).5p,4D*,5/2,8,6,,,L5432,
140.130,,140.129453,0.000003,71362.3,2:,,,907.9672,72270.5521,3d3,b 4F,3/2,3d2.(3F).5p,4D*,1/2,4,2,,,L5432,
140.146,,140.1457426,0.0000022,71354.1,1:,,,983.9157,72338.2060,3d3,b 4F,5/2,3d2.(3F).5p,4D*,3/2,6,4,,,L5432,
140.767,,140.7666438,0.0000018,71039.4,0:,,,1087.3561,72126.9130,3d3,b 4F,7/2,3d2.(3F).5p,4F*,9/2,8,10,,,L5432,
140.892,,140.8916700,0.0000022,70976.4,0:,,,983.9157,71960.4326,3d3,b 4F,5/2,3d2.(3F).5p,4F*,7/2,6,8,,,L5432,
141.008,,141.0078771,0.0000022,70917.8,0:,,,907.9672,71825.9911,3d3,b 4F,3/2,3d2.(3F).5p,4F*,5/2,4,6,,,L5432,
141.022,,141.0216850,0.0000020,70910.9,2:,,,1215.8329,72126.9130,3d3,b 4F,9/2,3d2.(3F).5p,4F*,9/2,10,10,,,L5432,
141.097,,141.0973037,0.0000022,70873.0,1:,,,1087.3561,71960.4326,3d3,b 4F,7/2,3d2.(3F).5p,4F*,7/2,8,8,,,L5432,
141.159,,141.1590491,0.0000020,70841.9,1:,,,983.9157,71825.9911,3d3,b 4F,5/2,3d2.(3F).5p,4F*,5/2,6,6,,,L5432,
141.202,,141.201993,0.000003,70820.6,0:,,,907.9672,71728.4971,3d3,b 4F,3/2,3d2.(3F).5p,4F*,3/2,4,4,,,L5432,
141.353,,141.3535456,0.0000022,70744.7,:,,,1215.8329,71960.4326,3d3,b 4F,9/2,3d2.(3F).5p,4F*,7/2,10,8,,,L5432,
141.354,,141.353582,0.000003,70744.5,0:,,,983.9157,71728.4971,3d3,b 4F,5/2,3d2.(3F).5p,4F*,3/2,6,4,,,L5432,
141.366,,141.3654646,0.0000020,70738.5,0:,,,1087.3561,71825.9911,3d3,b 4F,7/2,3d2.(3F).5p,4F*,5/2,8,6,,,L5432,
141.383,,141.382226,0.000003,70730.1,0:,,,1215.8329,71946.0817,3d3,b 4F,9/2,3d2.(3F).5p,4G*,11/2,10,12,,,L5432,
141.523,,141.5221597,0.0000020,70660.1,0:,,,1087.3561,71747.6684,3d3,b 4F,7/2,3d2.(3F).5p,4G*,9/2,8,10,,,L5432,
142.823,,142.823375,0.000006,70016.5,0:,,,4628.6571,74645.2073,3d2.(3F).4s,a 2F,5/2,3d2.(3F).5p,2D*,5/2,6,6,,,L5432,
143.369,,143.369044,0.000006,69750.1,:,,,4628.6571,74378.721,3d2.(3F).4s,a 2F,5/2,3d.(2D).4s.4p.(1P*),2P*,3/2,6,4,,,L5432,
143.374,,143.374336,0.000004,69747.5,5:,,,4897.7179,74645.2073,3d2.(3F).4s,a 2F,7/2,3d2.(3F).5p,2D*,5/2,8,6,,,L5432,
143.520,,143.519829,0.000003,69676.9,0:,,,1215.8329,70892.6160,3d3,b 4F,9/2,3d.(2D).4s.4p.(1P*),v 2F*,7/2,10,8,,,L5432,
143.759,,143.759112,0.000006,69560.8,1:,,,12758.2597,82319.068,3d3,b 2D2,5/2,3d2.(3F).4f,2D*,5/2,6,6,,,L5432,
143.865,,143.865123,0.000005,69509.5,4:,,,12774.8168,82284.367,3d3,a 2H,11/2,3d2.(3F).4f,2I*,13/2,12,14,,,L5432,
144.016,,144.015858,0.000012,69436.7,0:,,,12628.8455,82065.643,3d3,b 2D2,3/2,3d2.(3F).4f,2P*,1/2,4,2,,,L5432,
144.038,,144.038085,0.000004,69426.1,0:,,,12677.1050,82103.1876,3d3,a 2H,9/2,3d2.(3F).4f,4G*,11/2,10,12,,,L5432,
144.074,,144.074253,0.000005,69408.6,1:,,,12774.8168,82183.471,3d3,a 2H,11/2,3d2.(3F).4f,2H*,11/2,12,12,,,L5432,
144.089,,144.089196,0.000006,69401.5,0:,,,12677.1050,82078.561,3d3,a 2H,9/2,3d2.(3F).4f,4G*,9/2,10,10,,,L5432,
144.106,,144.106336,0.000004,69393.2,:,,,12758.2597,82151.461,3d3,b 2D2,5/2,3d2.(3F).4f,2F*,7/2,6,8,,,L5432,
