obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
515.3516,0.0005,515.3516,19404.227,10000,3.4e+07,,134869.751,154273.980,4p5.(2P*<3/2>).5s,2[3/2]*,1,4p5.(2P*<3/2>).5p,2[1/2],1,3,3,,T3743,L2590,
516.0748,0.0010,516.0746,19377.04,1,,,191720.748,211097.79,4p5.(2P*<3/2>).4f,2[3/2],1,4p5.(2P*<3/2>).7g,2[5/2]*,2,3,5,,,L2590,
516.6015,0.0005,516.6013,19357.282,300,2.1e+07,,138794.380,158151.666,4p5.(2P*<1/2>).5s,2[1/2]*,0,4p5.(2P*<3/2>).5p,2[3/2],1,1,3,,T3743,L2590,
517.6757,0.0010,517.6759,19317.11,1,,,191780.993,211098.10,4p5.(2P*<3/2>).4f,2[3/2],2,4p5.(2P*<3/2>).7g,2[5/2]*,3,5,7,,,L2590,
520.0838,0.0005,,19227.671,35,,,,,,,,,,,1,1,,,L2590,
520.8094,0.0005,520.809,19200.883,10,,,191906.93,211107.81,4p5.(2P*<3/2>).4f,2[9/2],5,4p5.(2P*<3/2>).7g,2[11/2]*,5,11,11,,,L2590,
521.2433,0.0005,521.2433,19184.899,5,,,191922.912,211107.81,4p5.(2P*<3/2>).4f,2[9/2],4,4p5.(2P*<3/2>).7g,2[11/2]*,5,9,11,,,L2590,
523.0504,0.0010,,19118.62,5s,,,,,,,,,,,1,1,,,L2590,
523.2606,0.0005,523.2604,19110.935,10,,,165089.580,184200.524,4p5.(2P*<1/2>).5p,2[1/2],1,4p5.(2P*<3/2>).5d,2[1/2]*,1,3,3,,,L2590,
523.6063,0.0005,,19098.318,3,,,,,,,,,,,1,1,,,L2590,
525.8115,0.0005,525.8116,19018.222,4,,,192111.172,211129.392,4p5.(2P*<3/2>).4f,2[5/2],3,4p5.(2P*<3/2>).7g,2[7/2]*,4,7,9,,,L2590,
526.1557,0.0010,,19005.78,5u,,,,,,,,,,,1,1,,,L2590,
527.1980,0.0005,527.1981,18968.206,200,1.4e+08,,161200.171,180168.372,4p5.(2P*<3/2>).5p,2[1/2],0,4p5.(2P*<3/2>).6s,2[3/2]*,1,1,3,,T3743,L2590,
527.5585,0.0005,527.5586,18955.245,2,,,192174.269,211129.509,4p5.(2P*<3/2>).4f,2[5/2],2,4p5.(2P*<3/2>).7g,2[7/2]*,3,5,7,,,L2590,
531.0374,0.0005,531.0372,18831.065,3,,,192308.877,211139.95,4p5.(2P*<3/2>).4f,2[7/2],3,4p5.(2P*<3/2>).7g,2[9/2]*,4,7,9,,,L2590,
531.1968,0.0005,531.1970,18825.413,4,,,192314.573,211139.98,4p5.(2P*<3/2>).4f,2[7/2],4,4p5.(2P*<3/2>).7g,2[9/2]*,5,9,11,,,L2590,
533.1502,0.0005,533.1502,18756.442,8,,,186978.932,205735.373,4p5.(2P*<3/2>).6p,2[1/2],1,4p5.(2P*<1/2>).6d,2[3/2]*,2,3,5,,,L2590,
534.7188,0.0005,534.7188,18701.419,15,,,186978.932,205680.350,4p5.(2P*<3/2>).6p,2[1/2],1,4p5.(2P*<1/2>).6d,2[5/2]*,2,3,5,,,L2590,
535.3526,0.0010,,18679.28,4c,,,,,,,,,,,1,1,,,L2590,
536.2508,0.0005,536.2502,18647.991,15,,,165089.580,183737.59,4p5.(2P*<1/2>).5p,2[1/2],1,4p5.(2P*<3/2>).5d,2[1/2]*,0,3,1,,,L2590,
539.8665,0.0010,539.8662,18523.10,2h,,,187610.704,206133.811,4p5.(2P*<3/2>).6p,2[5/2],2,4p5.(2P*<3/2>).7d,2[5/2]*,3,5,7,,,L2590,
541.6371,0.0005,541.6372,18462.545,2,,,187671.267,206133.811,4p5.(2P*<3/2>).6p,2[5/2],3,4p5.(2P*<3/2>).7d,2[5/2]*,3,7,7,,,L2590,
542.3947,0.0005,542.3948,18436.757,250,,,169658.536,188095.292,4p5.4d,1P*,1,4p5.(2P*<3/2>).6p,2[3/2],1,3,3,,,L2590,
544.7332,0.0005,,18357.612,5,,,,,,,,,,,1,1,,,L2590,
544.8326,0.0005,544.8327,18354.262,5,,,187610.704,205964.962,4p5.(2P*<3/2>).6p,2[5/2],2,4p5.(2P*<3/2>).7d,2[7/2]*,3,5,7,,,L2590,
547.1347,0.0005,547.1347,18277.035,50,,,187610.704,205887.739,4p5.(2P*<3/2>).6p,2[5/2],2,4p5.(2P*<1/2>).6d,2[5/2]*,3,5,7,,,L2590,
548.0845,0.0005,,18245.360,7,,,,,,,,,,,1,1,,,L2590,
548.2133,0.0005,548.2141,18241.076,3,,,183737.59,201978.638,4p5.(2P*<3/2>).5d,2[1/2]*,0,4p5.(2P*<3/2>).5f,2[3/2],1,1,3,,,L2590,
548.9536,0.0010,548.9537,18216.48,1,,,187671.267,205887.739,4p5.(2P*<3/2>).6p,2[5/2],3,4p5.(2P*<1/2>).6d,2[5/2]*,3,7,7,,,L2590,
550.2162,0.0005,550.2163,18174.673,100,,,187671.267,205845.937,4p5.(2P*<3/2>).6p,2[5/2],3,4p5.(2P*<3/2>).7d,2[7/2]*,4,7,9,,,L2590,
551.4080,0.0005,551.4073,18135.390,500,2.6e+07,,146832.593,164968.007,4p5.4d,3F*,3,4p5.(2P*<1/2>).5p,2[3/2],2,7,5,,T3743,L2590,
552.0105,0.0005,,18115.598,3,,,,,,,,,,,1,1,,,L2590,
552.4312,0.0005,552.4310,18101.801,5000,,,140610.047,158711.854,4p5.(2P*<1/2>).5s,2[1/2]*,1,4p5.(2P*<3/2>).5p,2[3/2],2,3,5,,,L2590,
557.1605,0.0005,,17948.150,25,,,,,,,,,,,1,1,,,L2590,
558.5742,0.0005,,17902.726,10,,,,,,,,,,,1,1,,,L2590,
559.6075,0.0005,,17869.667,15,,,,,,,,,,,1,1,,,L2590,
559.6980,0.0005,,17866.780,2,,,,,,,,,,,1,1,,,L2590,
559.7617,0.0005,,17864.746,2,,,,,,,,,,,1,1,,,L2590,
560.1949,0.0005,560.1950,17850.931,50,,,188282.884,206133.811,4p5.(2P*<3/2>).6p,2[3/2],2,4p5.(2P*<3/2>).7d,2[5/2]*,3,5,7,,,L2590,
560.9819,0.0005,560.9821,17825.887,5,,,184200.524,202026.405,4p5.(2P*<3/2>).5d,2[1/2]*,1,4p5.(2P*<3/2>).5f,2[3/2],2,3,5,,,L2590,
562.4893,0.0005,562.4894,17778.116,2,,,184200.524,201978.638,4p5.(2P*<3/2>).5d,2[1/2]*,1,4p5.(2P*<3/2>).5f,2[3/2],1,3,3,,,L2590,
563.7551,0.0010,563.7553,17738.20,5000c,3.8e+07,,143461.977,161200.171,4p5.4d,3P*,1,4p5.(2P*<3/2>).5p,2[1/2],0,3,1,,T3743,L2590,
568.0776,0.0005,568.0776,17603.229,3,,,186978.932,204582.161,4p5.(2P*<3/2>).6p,2[1/2],1,4p5.(2P*<3/2>).8s,2[3/2]*,2,3,5,,,L2590,
570.0730,0.0010,570.0728,17541.61,3000u,4.4e+07,,140610.047,158151.666,4p5.(2P*<1/2>).5s,2[1/2]*,1,4p5.(2P*<3/2>).5p,2[3/2],1,3,3,,T3743,L2590,
572.9835,0.0005,572.9842,17452.509,5,,,188282.884,205735.373,4p5.(2P*<3/2>).6p,2[3/2],2,4p5.(2P*<1/2>).6d,2[3/2]*,2,5,5,,,L2590,
574.1237,0.0005,574.1237,17417.849,200,,,184660.39,202078.24,4p5.(2P*<3/2>).5d,2[7/2]*,4,4p5.(2P*<3/2>).5f,2[9/2],5,9,11,,,L2590,
574.9155,0.0005,,17393.860,3,,,,,,,,,,,1,1,,,L2590,
575.8682,0.0005,575.8682,17365.085,35,,,184836.897,202201.982,4p5.(2P*<3/2>).5d,2[3/2]*,2,4p5.(2P*<3/2>).5f,2[5/2],3,5,7,,,L2590,
578.3681,0.0005,578.3680,17290.026,3,,,192232.61,209522.64,4p5.(2P*<1/2>).5d,2[5/2]*,2,4p5.(2P*<1/2>).5f,2[7/2],3,5,7,,,L2590,
581.7500,0.0005,581.7502,17189.513,5,,,184836.897,202026.405,4p5.(2P*<3/2>).5d,2[3/2]*,2,4p5.(2P*<3/2>).5f,2[3/2],2,5,5,,,L2590,
582.274,0.002,582.2732,17174.03,1,,,185126.778,202300.847,4p5.(2P*<3/2>).5d,2[7/2]*,3,4p5.(2P*<3/2>).5f,2[7/2],4,7,9,,,L2590,
582.424,0.002,582.4231,17169.61,1,,,185126.778,202296.426,4p5.(2P*<3/2>).5d,2[7/2]*,3,4p5.(2P*<3/2>).5f,2[7/2],3,7,7,,,L2590,
583.3413,0.0005,583.3414,17142.624,5,,,192375.84,209518.46,4p5.(2P*<1/2>).5d,2[3/2]*,2,4p5.(2P*<1/2>).5f,2[5/2],3,5,7,,,L2590,
585.3778,0.0005,585.3776,17082.984,3,,,187610.704,204693.695,4p5.(2P*<3/2>).6p,2[5/2],2,4p5.(2P*<3/2>).8s,2[3/2]*,1,5,3,,,L2590,
589.4713,0.0005,589.4713,16964.354,75,,,185126.778,202091.132,4p5.(2P*<3/2>).5d,2[7/2]*,3,4p5.(2P*<3/2>).5f,2[9/2],4,7,9,,,L2590,
591.3349,0.0005,591.3348,16910.891,20,,,187671.267,204582.161,4p5.(2P*<3/2>).6p,2[5/2],3,4p5.(2P*<3/2>).8s,2[3/2]*,2,7,5,,,L2590,
591.6812,0.0005,,16900.993,3,,,,,,,,,,,1,1,,,L2590,
595.3633,0.0005,595.3632,16796.467,20,,,192733.21,209529.68,4p5.(2P*<1/2>).5d,2[5/2]*,3,4p5.(2P*<1/2>).5f,2[7/2],4,7,9,,,L2590,
598.0587,0.0005,,16720.766,10,,,,,,,,,,,1,1,,,L2590,
599.5734,0.0005,599.5737,16678.525,30,,,185617.909,202296.426,4p5.(2P*<3/2>).5d,2[5/2]*,2,4p5.(2P*<3/2>).5f,2[7/2],3,5,7,,,L2590,
601.3846,0.0010,601.3847,16628.29,2h,,,185617.909,202246.199,4p5.(2P*<3/2>).5d,2[5/2]*,2,4p5.(2P*<3/2>).5f,2[5/2],2,5,5,,,L2590,
609.6501,0.0010,609.6496,16402.85,25c,,,148686.714,165089.580,4p5.4d,3F*,2,4p5.(2P*<1/2>).5p,2[1/2],1,5,3,,,L2590,
613.5242,0.0005,613.5241,16299.277,3,,,188282.884,204582.161,4p5.(2P*<3/2>).6p,2[3/2],2,4p5.(2P*<3/2>).8s,2[3/2]*,2,5,5,,,L2590,
613.6966,0.0005,613.6966,16294.697,200,,,186006.150,202300.847,4p5.(2P*<3/2>).5d,2[5/2]*,3,4p5.(2P*<3/2>).5f,2[7/2],4,7,9,,,L2590,
614.2015,0.0005,614.2018,16281.301,75,,,148686.714,164968.007,4p5.4d,3F*,2,4p5.(2P*<1/2>).5p,2[3/2],2,5,5,,,L2590,
617.4428,0.0005,617.4428,16195.832,4,,,186006.150,202201.982,4p5.(2P*<3/2>).5d,2[5/2]*,3,4p5.(2P*<3/2>).5f,2[5/2],3,7,7,,,L2590,
620.0795,0.0010,620.0795,16126.96,1000c,2.2e+07,,140610.047,156737.011,4p5.(2P*<1/2>).5s,2[1/2]*,1,4p5.(2P*<3/2>).5p,2[5/2],2,3,5,,T3743,L2590,
620.4603,0.0005,620.4601,16117.066,15,,,191720.748,207837.82,4p5.(2P*<3/2>).4f,2[3/2],1,4p5.(2P*<3/2>).6g,2[5/2]*,2,3,5,,,L2590,
621.6973,0.0005,621.6979,16085.000,7,,,186006.150,202091.132,4p5.(2P*<3/2>).5d,2[5/2]*,3,4p5.(2P*<3/2>).5f,2[9/2],4,7,9,,,L2590,
622.3409,0.0010,622.3412,16068.36,2h,,,191780.993,207849.35,4p5.(2P*<3/2>).4f,2[3/2],2,4p5.(2P*<1/2>).6d,2[3/2]*,1,5,3,,,L2590,
622.7550,0.0005,622.7550,16057.678,25,,,191780.993,207838.673,4p5.(2P*<3/2>).4f,2[3/2],2,4p5.(2P*<3/2>).6g,2[5/2]*,3,5,7,,,L2590,
627.1139,0.0005,627.114,15946.066,300,,,191906.93,207853.00,4p5.(2P*<3/2>).4f,2[9/2],5,4p5.(2P*<3/2>).6g,2[11/2]*,6,11,13,,,L2590,
627.7433,0.0005,627.7433,15930.079,100,,,191922.912,207852.99,4p5.(2P*<3/2>).4f,2[9/2],4,4p5.(2P*<3/2>).6g,2[11/2]*,5,9,11,,,L2590,
631.2299,0.0005,631.2298,15842.088,3,,,199404.52,215246.61,4p5.(2P*<1/2>).4f,2[5/2],3,4p5.(2P*<1/2>).6g,2[7/2]*,4,7,9,,,L2590,
631.5602,0.0005,631.5603,15833.803,4,,,199411.62,215245.42,4p5.(2P*<1/2>).4f,2[7/2],3,4p5.(2P*<1/2>).6g,2[9/2]*,4,7,9,,,L2590,
631.9047,0.0005,631.9047,15825.171,5,,,199420.37,215245.54,4p5.(2P*<1/2>).4f,2[7/2],4,4p5.(2P*<1/2>).6g,2[9/2]*,5,9,11,,,L2590,
633.6905,0.0010,633.6908,15780.575,1,,,199466.033,215246.60,4p5.(2P*<1/2>).4f,2[5/2],2,4p5.(2P*<1/2>).6g,2[7/2]*,3,5,7,,,L2590,
633.9388,0.0005,633.9389,15774.392,50,,,192111.172,207885.562,4p5.(2P*<3/2>).4f,2[5/2],3,4p5.(2P*<3/2>).6g,2[7/2]*,4,7,9,,,L2590,
636.4768,0.0005,636.4769,15711.491,15,,,192174.269,207885.759,4p5.(2P*<3/2>).4f,2[5/2],2,4p5.(2P*<3/2>).6g,2[7/2]*,3,5,7,,,L2590,
641.2620,0.0005,641.2620,15594.250,50,,,192308.877,207903.128,4p5.(2P*<3/2>).4f,2[7/2],3,4p5.(2P*<3/2>).6g,2[9/2]*,4,7,9,,,L2590,
641.4940,0.0005,641.4940,15588.611,60,,,192314.573,207903.183,4p5.(2P*<3/2>).4f,2[7/2],4,4p5.(2P*<3/2>).6g,2[9/2]*,5,9,11,,,L2590,
646.0117,0.0005,646.0115,15479.596,10000,3.4e+07,,138794.380,154273.980,4p5.(2P*<1/2>).5s,2[1/2]*,0,4p5.(2P*<3/2>).5p,2[1/2],1,1,3,,T3743,L2590,
650.0031,0.0010,650.0025,15384.543,50h,,,154273.980,169658.536,4p5.(2P*<3/2>).5p,2[1/2],1,4p5.4d,1P*,1,3,3,,,L2590,
651.7638,0.0005,,15342.981,50,,,,,,,,,,,1,1,,,L2590,
655.7436,0.0005,655.7430,15249.863,1000,,,143461.977,158711.854,4p5.4d,3P*,1,4p5.(2P*<3/2>).5p,2[3/2],2,3,5,,,L2590,
656.2626,0.0005,656.2612,15237.802,5000,,,148686.714,163924.55,4p5.4d,3F*,2,4p5.(2P*<1/2>).5p,2[3/2],1,5,3,,,L2590,
660.9678,0.0005,660.9678,15129.330,4,7.e+06,,143022.335,158151.666,4p5.4d,3P*,0,4p5.(2P*<3/2>).5p,2[3/2],1,1,3,,T3743,L2590,
667.3685,0.0005,,14984.225,3,,,,,,,,,,,1,1,,,L2590,
677.1810,0.0005,677.1803,14767.102,2,,,164968.007,179735.123,4p5.(2P*<1/2>).5p,2[3/2],2,4p5.(2P*<3/2>).6s,2[3/2]*,2,5,5,,,L2590,
677.6937,0.0010,677.6912,14755.929,3000l,,,143955.871,158711.854,4p5.4d,3P*,2,4p5.(2P*<3/2>).5p,2[3/2],2,5,5,,,L2590,
677.7385,0.0005,,14754.953,100,,,,,,,,,,,1,1,,,L2590,
678.6624,0.0010,678.6627,14734.868,1h,,,194830.71,209565.57,4p5.(2P*<1/2>).5d,2[3/2]*,1,4p5.(2P*<1/2>).5f,2[5/2],2,3,5,,,L2590,
680.7495,0.0010,680.7496,14689.691,35c,,,143461.977,158151.666,4p5.4d,3P*,1,4p5.(2P*<3/2>).5p,2[3/2],1,3,3,,,L2590,
682.7992,0.0010,682.8016,14645.595,2c,,,165089.580,179735.123,4p5.(2P*<1/2>).5p,2[1/2],1,4p5.(2P*<3/2>).6s,2[3/2]*,2,3,5,,,L2590,
704.4335,0.0010,704.4340,14195.804,75c,,,143955.871,158151.666,4p5.4d,3P*,2,4p5.(2P*<3/2>).5p,2[3/2],1,5,3,,,L2590,
731.8532,0.0010,731.8537,13663.943,300c,1.5e+07,,140610.047,154273.980,4p5.(2P*<1/2>).5s,2[1/2]*,1,4p5.(2P*<3/2>).5p,2[1/2],1,3,3,,T3743,L2590,
733.7566,0.0010,733.7566,13628.498,3h,,,188617.702,202246.199,4p5.(2P*<3/2>).5d,2[3/2]*,1,4p5.(2P*<3/2>).5f,2[5/2],2,3,5,,,L2590,
745.7846,0.0010,745.7843,13408.697,1,,,188617.702,202026.405,4p5.(2P*<3/2>).5d,2[3/2]*,1,4p5.(2P*<3/2>).5f,2[3/2],2,3,5,,,L2590,
772.8204,0.0010,772.8205,12939.617,50c,3.5e+07,,143955.871,156895.486,4p5.4d,3P*,2,4p5.(2P*<3/2>).5p,2[5/2],3,5,7,,T3743,L2590,
772.9048,0.0010,772.9049,12938.205,1,,,188095.292,201033.495,4p5.(2P*<3/2>).6p,2[3/2],1,4p5.(2P*<3/2>).6d,2[3/2]*,1,3,3,,,L2590,
773.9029,0.0010,773.9025,12921.517,1h,,,156737.011,169658.536,4p5.(2P*<3/2>).5p,2[5/2],2,4p5.4d,1P*,1,5,3,,,L2590,
782.4015,0.0010,782.4028,12781.161,75c,2.8e+07,,143955.871,156737.011,4p5.4d,3P*,2,4p5.(2P*<3/2>).5p,2[5/2],2,5,5,,T3743,L2590,
797.7069,0.0010,797.7067,12535.932,1h,,,167632.436,180168.372,4p5.(2P*<1/2>).5p,2[1/2],0,4p5.(2P*<3/2>).6s,2[3/2]*,1,1,3,,,L2590,
798.2710,0.0005,,12527.074,10,,,,,,,,,,,1,1,,,L2590,
811.4504,0.0005,811.4501,12323.613,15,,,155308.820,167632.436,4p5.4d,3D*,1,4p5.(2P*<1/2>).5p,2[1/2],0,3,1,,,L2590,
829.2354,0.0010,,12059.302,2h,,,,,,,,,,,1,1,,,L2590,
835.4639,0.0005,835.4638,11969.397,25,,,186978.932,198948.332,4p5.(2P*<3/2>).6p,2[1/2],1,4p5.(2P*<3/2>).6d,2[3/2]*,2,3,5,,,L2590,
841.8032,0.0005,841.8032,11879.262,50,,,146832.593,158711.854,4p5.4d,3F*,3,4p5.(2P*<3/2>).5p,2[3/2],2,7,5,,,L2590,
850.8145,0.0005,850.8145,11753.443,2,,,187610.704,199364.147,4p5.(2P*<3/2>).6p,2[5/2],2,4p5.(2P*<3/2>).6d,2[5/2]*,3,5,7,,,L2590,
853.7599,0.0005,853.7602,11712.895,20,,,186978.932,198691.823,4p5.(2P*<3/2>).6p,2[1/2],1,4p5.(2P*<3/2>).6d,2[1/2]*,1,3,3,,,L2590,
855.2211,0.0005,855.2213,11692.883,10,,,187671.267,199364.147,4p5.(2P*<3/2>).6p,2[5/2],3,4p5.(2P*<3/2>).6d,2[5/2]*,3,7,7,,,L2590,
857.0764,0.0005,857.0763,11667.571,2,,,189365.923,201033.495,4p5.(2P*<3/2>).6p,2[1/2],0,4p5.(2P*<3/2>).6d,2[3/2]*,1,1,3,,,L2590,
860.6320,0.0005,860.6320,11619.369,2000,,,145276.118,156895.486,4p5.4d,3F*,4,4p5.(2P*<3/2>).5p,2[5/2],3,9,7,,,L2590,
861.3045,0.0005,861.3049,11610.295,10,,,187610.704,199220.994,4p5.(2P*<3/2>).6p,2[5/2],2,4p5.(2P*<3/2>).6d,2[5/2]*,2,5,5,,,L2590,
869.0456,0.0010,869.0461,11506.876,15c,,,158151.666,169658.536,4p5.(2P*<3/2>).5p,2[3/2],1,4p5.4d,1P*,1,3,3,,,L2590,
871.3418,0.0005,,11476.552,3,,,,,,,,,,,1,1,,,L2590,
872.6118,0.0005,872.6115,11459.850,5,,,186978.932,198438.786,4p5.(2P*<3/2>).6p,2[1/2],1,4p5.(2P*<3/2>).6d,2[1/2]*,0,3,1,,,L2590,
876.5058,0.0005,876.5058,11408.937,50,,,187610.704,199019.641,4p5.(2P*<3/2>).6p,2[5/2],2,4p5.(2P*<3/2>).6d,2[7/2]*,3,5,7,,,L2590,
881.1840,0.0005,881.1835,11348.368,3,,,187671.267,199019.641,4p5.(2P*<3/2>).6p,2[5/2],3,4p5.(2P*<3/2>).6d,2[7/2]*,3,7,7,,,L2590,
884.7632,0.0010,,11302.460,2h,,,,,,,,,,,1,1,,,L2590,
887.6226,0.0010,,11266.050,5u,,,,,,,,,,,1,1,,,L2590,
888.7584,0.0010,888.7589,11251.652,25w,,,143022.335,154273.980,4p5.4d,3P*,0,4p5.(2P*<3/2>).5p,2[1/2],1,1,3,,,L2590,
898.1343,0.0005,898.1342,11134.192,300,,,187671.267,198805.460,4p5.(2P*<3/2>).6p,2[5/2],3,4p5.(2P*<3/2>).6d,2[7/2]*,4,7,9,,,L2590,
898.8196,0.0005,898.8197,11125.703,50,,,188095.292,199220.994,4p5.(2P*<3/2>).6p,2[3/2],1,4p5.(2P*<3/2>).6d,2[5/2]*,2,3,5,,,L2590,
900.6810,0.0010,,11102.710,5u,,,,,,,,,,,1,1,,,L2590,
902.0654,0.0010,,11085.671,3h,,,,,,,,,,,1,1,,,L2590,
902.4245,0.0005,902.4242,11081.260,300,,,188282.884,199364.147,4p5.(2P*<3/2>).6p,2[3/2],2,4p5.(2P*<3/2>).6d,2[5/2]*,3,5,7,,,L2590,
913.3794,0.0010,,10948.353,2h,,,,,,,,,,,1,1,,,L2590,
913.5198,0.0010,913.5188,10946.671,15c,,,158711.854,169658.536,4p5.(2P*<3/2>).5p,2[3/2],2,4p5.4d,1P*,1,5,3,,,L2590,
914.2353,0.0005,914.2347,10938.104,2,,,188282.884,199220.994,4p5.(2P*<3/2>).6p,2[3/2],2,4p5.(2P*<3/2>).6d,2[5/2]*,2,5,5,,,L2590,
914.6048,0.0005,,10933.685,2,,,,,,,,,,,1,1,,,L2590,
916.6579,0.0005,,10909.195,15,,,,,,,,,,,1,1,,,L2590,
921.4009,0.0010,921.4008,10853.039,15c,,,188095.292,198948.332,4p5.(2P*<3/2>).6p,2[3/2],1,4p5.(2P*<3/2>).6d,2[3/2]*,2,3,5,,,L2590,
921.8004,0.0010,921.8008,10848.336,20h,,,188617.702,199466.033,4p5.(2P*<3/2>).5d,2[3/2]*,1,4p5.(2P*<1/2>).4f,2[5/2],2,3,5,,,L2590,
924.8691,0.0005,,10812.341,5,,,,,,,,,,,1,1,,,L2590,
924.8769,0.0010,,10812.249,3u,,,,,,,,,,,1,1,,,L2590,
924.8950,0.0010,924.8980,10812.038,500c,,,143461.977,154273.980,4p5.4d,3P*,1,4p5.(2P*<3/2>).5p,2[1/2],1,3,3,,,L2590,
924.9195,0.0005,,10811.751,10,,,,,,,,,,,1,1,,,L2590,
929.8208,0.0005,,10754.761,25,,,,,,,,,,,1,1,,,L2590,
931.3785,0.0010,931.3799,10736.774,3s,,,188282.884,199019.641,4p5.(2P*<3/2>).6p,2[3/2],2,4p5.(2P*<3/2>).6d,2[7/2]*,3,5,7,,,L2590,
931.9607,0.0010,931.9606,10730.066,2h,,,191780.993,202511.06,4p5.(2P*<3/2>).4f,2[3/2],2,4p5.(2P*<3/2>).5g,2[7/2]*,3,5,7,,,L2590,
934.1430,0.0005,934.1431,10704.999,300,,,191720.748,202425.746,4p5.(2P*<3/2>).4f,2[3/2],1,4p5.(2P*<3/2>).5g,2[5/2]*,2,3,5,,,L2590,
935.1202,0.0005,,10693.812,10,,,,,,,,,,,1,1,,,L2590,
937.6069,0.0010,937.6071,10665.451,200w,,,188282.884,198948.332,4p5.(2P*<3/2>).6p,2[3/2],2,4p5.(2P*<3/2>).6d,2[3/2]*,2,5,5,,,L2590,
937.9026,0.0005,,10662.088,2,,,,,,,,,,,1,1,,,L2590,
937.9174,0.0005,,10661.920,3,,,,,,,,,,,1,1,,,L2590,
937.9373,0.0005,,10661.694,2,,,,,,,,,,,1,1,,,L2590,
937.9512,0.0005,,10661.536,2,,,,,,,,,,,1,1,,,L2590,
938.7331,0.0010,,10652.655,2h,,,,,,,,,,,1,1,,,L2590,
939.3936,0.0005,939.3933,10645.166,300,,,191780.993,202426.161,4p5.(2P*<3/2>).4f,2[3/2],2,4p5.(2P*<3/2>).5g,2[5/2]*,3,5,7,,,L2590,
939.4300,0.0005,939.4300,10644.753,50,,,191780.993,202425.746,4p5.(2P*<3/2>).4f,2[3/2],2,4p5.(2P*<3/2>).5g,2[5/2]*,2,5,5,,,L2590,
940.3278,0.0010,940.3278,10634.589,20c,,,195253.15,205887.739,4p5.(2P*<1/2>).6p,2[3/2],2,4p5.(2P*<1/2>).6d,2[5/2]*,3,5,7,,,L2590,
941.8096,0.0010,941.8092,10617.857,75s,,,191922.912,202540.774,4p5.(2P*<3/2>).4f,2[9/2],4,4p5.(2P*<3/2>).5g,2[9/2]*,4,9,9,,,L2590,
943.7062,0.0010,943.7051,10596.518,20c,,,188095.292,198691.823,4p5.(2P*<3/2>).6p,2[3/2],1,4p5.(2P*<3/2>).6d,2[1/2]*,1,3,3,,,L2590,
944.4567,0.0005,944.4573,10588.098,2,,,199466.033,210054.124,4p5.(2P*<1/2>).4f,2[5/2],2,4p5.(2P*<3/2>).8d,2[5/2]*,3,5,7,,,L2590,
944.5626,0.0005,,10586.911,4,,,,,,,,,,,1,1,,,L2590,
945.3118,0.0010,945.3116,10578.521,20c,,,195156.85,205735.373,4p5.(2P*<1/2>).6p,2[1/2],1,4p5.(2P*<1/2>).6d,2[3/2]*,2,3,5,,,L2590,
948.1919,0.0005,948.192,10546.388,1000,,,191906.93,202453.32,4p5.(2P*<3/2>).4f,2[9/2],5,4p5.(2P*<3/2>).5g,2[11/2]*,6,11,13,,,L2590,
949.6327,0.0010,949.6326,10530.387,700l,,,191922.912,202453.30,4p5.(2P*<3/2>).4f,2[9/2],4,4p5.(2P*<3/2>).5g,2[11/2]*,5,9,11,,,L2590,
952.6748,0.0010,,10496.762,10s,,,,,,,,,,,1,1,,,L2590,
956.4014,0.0010,956.4019,10455.861,2c,,,199404.52,209860.375,4p5.(2P*<1/2>).4f,2[5/2],3,4p5.(2P*<1/2>).5g,2[7/2]*,3,7,7,,,L2590,
956.4444,0.0005,956.444,10455.391,50,,,199404.52,209859.91,4p5.(2P*<1/2>).4f,2[5/2],3,4p5.(2P*<1/2>).5g,2[7/2]*,4,7,9,,,L2590,
957.1967,0.0010,957.197,10447.174,50l,,,199411.62,209858.79,4p5.(2P*<1/2>).4f,2[7/2],3,4p5.(2P*<1/2>).5g,2[9/2]*,4,7,9,,,L2590,
957.9877,0.0005,957.987,10438.547,50,,,199420.37,209858.92,4p5.(2P*<1/2>).4f,2[7/2],4,4p5.(2P*<1/2>).5g,2[9/2]*,5,9,11,,,L2590,
957.9990,0.0010,957.999,10438.424,10u,,,199420.37,209858.79,4p5.(2P*<1/2>).4f,2[7/2],4,4p5.(2P*<1/2>).5g,2[9/2]*,4,9,9,,,L2590,
960.7122,0.0010,960.7127,10408.944,15h,,,188282.884,198691.823,4p5.(2P*<3/2>).6p,2[3/2],2,4p5.(2P*<3/2>).6d,2[1/2]*,1,5,3,,,L2590,
961.5492,0.0005,961.5488,10399.884,5,,,192111.172,202511.06,4p5.(2P*<3/2>).4f,2[5/2],3,4p5.(2P*<3/2>).5g,2[7/2]*,3,7,7,,,L2590,
961.5628,0.0005,961.5626,10399.737,300,,,192111.172,202510.911,4p5.(2P*<3/2>).4f,2[5/2],3,4p5.(2P*<3/2>).5g,2[7/2]*,4,7,9,,,L2590,
962.0619,0.0010,962.0619,10394.342,30c,,,199466.033,209860.375,4p5.(2P*<1/2>).4f,2[5/2],2,4p5.(2P*<1/2>).5g,2[7/2]*,3,5,7,,,L2590,
