obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
806.91220,806.909+,12392.9220,50,5.0e+07,C,82990.66,95383.63,4d10.6s,2S,1/2,4d10.6p,2P*,3/2,2,4,,T3096,"L3486,L3540",
,833.812+,11993.11,,1.45e+06,C,107300.88,119293.99,4d10.7s,2S,1/2,4d9.5s.(3D).5p,2P*,1/2,2,2,,T3096,,
,850.685+,11755.23,,1.70e+06,C,107300.88,119056.11,4d10.7s,2S,1/2,4d9.5s.(3D).5p,2P*,3/2,2,4,,T3096,,
,853.261+,11719.75,,3.64e+07,B,82990.66,94710.41,4d10.6s,2S,1/2,4d10.6p,2P*,1/2,2,2,,T6585,,
,966.139+,10350.48,,6.87e+07,B+,108419.47,118769.95,4d10.4f,2F*,5/2,4d10.5g,2G,7/2,6,8,,T7716,,
,967.350+,10337.52,,2.54e+06,B+,108432.43,118769.95,4d10.4f,2F*,7/2,4d10.5g,2G,7/2,8,8,,T7716,,
,967.350+,10337.52,,7.10e+07,B+,108432.43,118769.95,4d10.4f,2F*,7/2,4d10.5g,2G,9/2,8,10,,T7716,,
,1095.820+,9125.59,,1.38e+05,C,110247.60,119373.19,4d10.6d,2D,5/2,4d9.5s.(3D).5p,2F*,7/2,6,8,,T3096,L3540,
,1096.504+,9119.89,,9.0e+05,C,110174.10,119293.99,4d10.6d,2D,3/2,4d9.5s.(3D).5p,2P*,1/2,4,2,,T3096,,
,1125.871+,8882.01,,1.3e+05,D+,110174.10,119056.11,4d10.6d,2D,3/2,4d9.5s.(3D).5p,2P*,3/2,4,4,,T3096,,
,1135.266+,8808.51,,1.03e+06,C,110247.60,119056.11,4d10.6d,2D,5/2,4d9.5s.(3D).5p,2P*,3/2,6,4,,T3096,,
,1219.994+,8196.76,,3.6e+07,C,110247.60,118444.36,4d10.6d,2D,5/2,4d10.5f,2F*,7/2,6,8,,T3096,,
,1926.96+,5189.51,,1.09e+07,C,107300.88,112490.39,4d10.7s,2S,1/2,4d10.7p,2P*,3/2,2,4,,T3096,,
,4317.2+,2316.29,,2.5e+05,C,110174.10,112490.39,4d10.6d,2D,3/2,4d10.7p,2P*,3/2,4,4,,T3096,,
,4458.7+,2242.79,,2.1e+06,C,110247.60,112490.39,4d10.6d,2D,5/2,4d10.7p,2P*,3/2,6,4,,T3096,,
