obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
543.951,543.950,18384.00,1000,,,97700.81,116084.84,5s2.5p3.(2D*).6s,1D*,2,5s2.5p3.(2D*).6p,3P,1,5,3,,,L7360,
546.614,546.614,18294.45,2000c,,,81032.70,99327.14,5s2.5p3.(4S*).6s,5S*,2,5s2.5p3.(4S*).6p,5P,2,5,5,,,L7360,
549.303,549.303,18204.90,800,,,100402.68,118607.56,5s2.5p3.(4S*).6p,5P,3,5s2.5p3.(4S*).7s,5S*,2,7,5,,,L7360,
549.847,549.846,18186.89,1000c,,,81032.70,99219.61,5s2.5p3.(4S*).6s,5S*,2,5s2.5p3.(4S*).6p,5P,1,5,3,,,L7360,
550.625,550.625,18161.18,1000,,,84842.87,103004.04,5s2.5p3.(4S*).6s,3S*,1,5s2.5p3.(4S*).6p,3P,0,3,1,,,L7360,
552.359,552.358,18104.16,600c,,,110458.93,128563.14,5s2.5p3.(2P*).6s,3P*,2,5s2.5p3.(2P*).6p,3S,1,5,3,,,L7360,
560.007,560.006,17856.91,600c,,,95955.85,113812.79,5s.5p5,1P*,1,5s2.5p3.(2D*).6p,1P,1,3,3,,,L7360,
560.187,560.187,17851.17,1000,,,107625.89,125477.08,5s2.5p3.(2D*).5d,3G*,3,5s2.5p3.(4S*).4f,3F,4,7,9,,,L7360,
561.445,561.445,17811.19,1500,,,111961.58,129772.76,5s2.5p3.(2P*).6s,1P*,1,5s2.5p3.(2P*).6p,3P,2,3,5,,,L7360,
562.725,562.726,17770.67,10000,,,84842.87,102613.52,5s2.5p3.(4S*).6s,3S*,1,5s2.5p3.(4S*).6p,3P,2,3,5,,,L7360,
567.966,567.964,17606.70,1000,,,93691.35,111298.09,5s2.5p3.(2D*).6s,3D*,2,5s2.5p3.(2D*).6p,3F,2,5,5,,,L7360,
569.249,569.249,17567.01,2000c,,,97700.81,115267.82,5s2.5p3.(2D*).6s,1D*,2,5s2.5p3.(2D*).6p,3D,3,5,7,,,L7360,
570.363,570.362,17532.69,500*,,,100402.68,117935.41,5s2.5p3.(4S*).6p,5P,3,5s2.5p3.(2P*).5d,3P*,2,7,5,,,L7360,
570.363,570.363,17532.69,500*,,,98175.75,115708.45,5s2.5p3.(2D*).5d,3D*,3,5s2.5p3.(2D*).6p,3P,2,7,5,,,L7360,
571.211,571.211,17506.65,4000c,,,96650.55,114157.21,5s2.5p3.(2D*).6s,3D*,3,5s2.5p3.(2D*).6p,1F,3,7,5,,,L7360,
573.986,573.986,17422.02,1000,,,84222.19,101644.21,5s.5p5,3P*,1,5s2.5p3.(4S*).6p,3P,1,3,3,,,L7360,
576.232,576.231,17354.13,1000,,,94825.33,112179.49,5s2.5p3.(2D*).6s,3D*,1,5s2.5p3.(2D*).6p,3D,2,3,5,,,L7360,
577.643,577.641,17311.73,500c,,,81907.83,99219.61,5s.5p5,3P*,2,5s2.5p3.(4S*).6p,5P,1,5,3,,,L7360,
578.862,578.863,17275.26,500,,,102613.52,119888.77,5s2.5p3.(4S*).6p,3P,2,5s2.5p3.(4S*).7s,3S*,1,5,3,,,L7360,
595.190,595.191,16801.36,5000,,,84842.87,101644.21,5s2.5p3.(4S*).6s,3S*,1,5s2.5p3.(4S*).6p,3P,1,3,3,,,L7360,
607.061,607.063,16472.81,500,,,94825.33,111298.09,5s2.5p3.(2D*).6s,3D*,1,5s2.5p3.(2D*).6p,3F,2,3,5,,,L7360,
607.666,607.666,16456.40,2000c,,,97700.81,114157.21,5s2.5p3.(2D*).6s,1D*,2,5s2.5p3.(2D*).6p,1F,3,5,5,,,L7360,
612.919,612.919,16315.38,2000c,,,93691.35,110006.71,5s2.5p3.(2D*).6s,3D*,2,5s2.5p3.(2D*).6p,3D,1,5,3,,,L7360,
620.658,620.656,16111.94,1000,,,97700.81,113812.79,5s2.5p3.(2D*).6s,1D*,2,5s2.5p3.(2D*).6p,1P,1,5,3,,,L7360,
625.922,625.920,15976.43,900c,,,99377.47,115353.94,5s2.5p3.(2D*).5d,3F*,4,5s2.5p3.(2D*).6p,3F,4,9,9,,,L7360,
666.780,666.781,14997.45,600,,,84222.19,99219.61,5s.5p5,3P*,1,5s2.5p3.(4S*).6p,5P,1,3,3,,,L7360,
672.068,672.067,14879.44,300,,,87734.06,102613.52,5s2.5p3.(4S*).5d,5D*,1,5s2.5p3.(4S*).6p,3P,2,3,5,,,L7360,
681.445,681.445,14674.70,4000,,,85727.98,100402.68,5s2.5p3.(4S*).5d,5D*,3,5s2.5p3.(4S*).6p,5P,3,7,7,,,L7360,
696.070,696.071,14366.37,1000,,,86036.32,100402.68,5s2.5p3.(4S*).5d,5D*,4,5s2.5p3.(4S*).6p,5P,3,9,7,,,L7360,
708.716,708.716,14110.02,200c,,,101157.79,115267.82,5s2.5p3.(2D*).5d,3G*,4,5s2.5p3.(2D*).6p,3D,3,9,7,,,L7360,
735.338,735.340,13599.20,500,,,85727.98,99327.14,5s2.5p3.(4S*).5d,5D*,3,5s2.5p3.(4S*).6p,5P,2,7,5,,,L7360,
780.113,,12818.66,500,,,,,,,,,,,1,1,,,L7360,
841.691,841.691,11880.84,150,,,124742.50,136623.34,5s2.5p3.(4S*).4f,5F,5,5s2.5p3.(4S*).5g,5G*,6,11,13,,,L7360,
919.839,919.842,10871.46,30,,,92132.61,103004.04,5s2.5p3.(4S*).5d,3D*,1,5s2.5p3.(4S*).6p,3P,0,3,1,,,L7360,
948.293,948.292,10545.26,10c,,,108537.50,119082.78,5s2.5p3.(2D*).5d,1D*,2,5s2.5p3.(2D*).6p,1D,2,5,5,,,L7360,
1040.834,1040.846,9607.68,6,,,93005.95,102613.52,5s2.5p3.(4S*).5d,3D*,3,5s2.5p3.(4S*).6p,3P,2,7,5,,,L7360,
1108.772,1108.785,9018.99,1,,,125483.51,134502.39,5s2.5p3.(4S*).7p,5P,3,5s2.5p3.(4S*).7d,5D*,4,7,9,,,L7360,
