obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
187.8138,0.0010,187.8131,0.0004,53244.2,1300,,,11957.83,65202.26,5d7.(4F).6s,5F,1,,6520*,1,3,3,,,"L4457,L21129",
187.8527,0.0025,187.8544,0.0005,53233.2,410,,,11307.53,64540.26,5d7.(4F).6s,5F,2,,6454*,3,5,7,,,L4457,
188.3571,0.0025,188.3574,0.0004,53090.6,89,,,12714.66,65805.22,5d7.(4P).6s,5P,3,,6580*,2,7,5,,,L4457,
189.0292,0.0025,189.0318,0.0004,52901.9,74,,,11307.53,64208.67,5d7.(4F).6s,5F,2,,6420*,3,5,7,,,L4457,
190.6271,0.0025,190.6299,0.0004,52458.4,200,,,11307.53,63765.19,5d7.(4F).6s,5F,2,,6376*,2,5,5,,,L4457,
194.8072,0.0010,194.8065,0.0004,51332.8,2000,1.62e+07,B+,0.00,51333.00,5d7.(4F).6s,5F,5,5d6.6s.(6D<9/2>).6p,"(9/2,1/2)*",5,11,11,,T7750,"L8724,L21129",
195.8851,0.0025,195.8844,0.0004,51050.3,1100,,,12714.66,63765.19,5d7.(4P).6s,5P,3,,6376*,2,7,5,,,"L4457,L21129",
197.6714,0.0025,197.6733,0.0004,50589.0,300,,,3090.16,53678.68,5d8,3P,2,5d7.(4F<3/2>).6p,"(3/2,1/2)*",2,5,5,,,"L4457,L21129",
197.8924,0.0025,197.8932,0.0005,50532.5,810,,,9927.84,60460.16,5d8,3F,3,,6046*,2,7,5,,,"L4457,L21129",
198.7989,0.0010,198.7992,0.0004,50302.1,3900,1.87e+07,B+,0.00,50302.01,5d7.(4F).6s,5F,5,5d6.6s.(6D<9/2>).6p,"(9/2,1/2)*",4,11,9,,T7750,"L8724,L4457,L21129",
199.0007,0.0010,199.0012,0.0004,50251.1,730,,,11719.11,61970.06,5d7.(4F).6s,3F,4,,6197*,5,9,11,,,L4457,
199.3343,0.0010,199.3356,0.0004,50167.0,2300,,,11307.53,61474.19,5d7.(4F).6s,5F,2,,6147*,3,5,7,,,"L4457,L21129",
199.3710,0.0020,199.3699,0.0004,50157.7,1100d,3.0e+07,E,8974.95,59132.98,5d8,1D,2,5d7.(4P<3/2>).6p,"(3/2,1/2)*",2,5,5,,T7959,"L4457,L21129",
199.4860,0.0020,199.4854,0.0004,50128.8,890bl(Ir I)?,,,15676.25,65805.22,5d7.(4P).6s,5P,2,,6580*,2,5,5,,,"L4457,L21129",
199.5777,0.0010,199.5769,0.0004,50105.8,910,,,3090.16,53196.15,5d8,3P,2,5d7.(4P<5/2>).6p,"(5/2,1/2)*",3,5,7,,,"L4457,L21129",
199.7179,0.0010,199.7174,0.0004,50070.6,2400,5.e+07,E,9062.22,59132.98,5d8,3P,1,5d7.(4P<3/2>).6p,"(3/2,1/2)*",2,3,5,,T7959,"L4457,L21129",
200.3406,0.0010,200.3397,0.0005,49915.01,1700,,,23195.17,73110.39,5d7.(2G).6s,3G,3,,7311*,4,7,9,,,"L4457,L21129",
200.7829,0.0020,200.7810,0.0004,49805.0,2000,,,15676.25,65481.77,5d7.(4P).6s,5P,2,,6548*,3,5,7,,,"L4457,L7593",
200.9208,0.0010,200.9205,0.0004,49770.87,690,,,11719.11,61490.05,5d7.(4F).6s,3F,4,,6148*,4,9,9,,,"L4457,L21129",
201.2122,0.0020,201.2115,0.0004,49698.8,890bl(Ir I)?,,,17210.16,66909.12,5d8,1G,4,,6690*,3,9,7,,,"L4457,L21129",
201.7134,0.0010,201.7146,0.0006,49575.29,31,,,17210.16,66785.16,5d8,1G,4,,6678*,5,9,11,,,L4457,
201.9134,0.0010,201.9141,0.0004,49526.18,1200,,,15676.25,65202.26,5d7.(4P).6s,5P,2,,6520*,1,5,3,,,L4457,
202.0363,0.0010,202.0371,0.0004,49496.07,2000,,,17413.25,66909.12,5d8,3F,2,,6690*,3,5,7,,,"L4457,L7593,L21129",
202.3483,0.0010,202.3476,0.0005,49419.74,2300,2.25e+07,B+,3090.16,52510.06,5d8,3P,2,5d7.(4F<5/2>).6p,"(5/2,1/2)*",2,5,5,,T7750,"L8724,L4457,L7593,L21129",
202.3892,0.0020,202.3888,0.0004,49409.7,59bl(Ir I)?,,,17499.26,66909.12,5d7.(4F).6s,3F,3,,6690*,3,7,7,,,"L4457,L7593",
202.4979,0.0020,202.4997,0.0005,49383.2,470bl(Ir I)?,,,23727.61,73110.39,5d6.6s2,5D,3,,7311*,4,7,9,,,L4457,
202.7913,0.0020,202.7921,0.0006,49311.8,590,,,8974.95,58286.54,5d8,1D,2,5d6.6s.(6D<3/2>).6p,"(3/2,1/2)*",1,5,3,,,"L4457,L7593,L21129",
202.8109,0.0020,202.8103,0.0007,49307.0,58h,,,17477.99,66785.16,5d7.(2G).6s,3G,5,,6678*,5,11,11,,,L4457,
202.9303,0.0020,202.9311,0.0004,49278.0,2100,2.6e+07,E,4787.92,54065.73,5d7.(4F).6s,5F,4,5d6.6s.(6D<7/2>).6p,"(7/2,1/2)*",3,9,7,,T7959,"L4457,L7593,L21129",
203.2318,0.0025,203.2308,0.0005,49204.9,280,9.e+06,E,9927.84,59132.98,5d8,3F,3,5d7.(4P<3/2>).6p,"(3/2,1/2)*",2,7,5,,T7959,L4457,
203.4139,0.0020,203.4128,0.0008,49160.8,460d,,,11212.12,60373.23,5d8,3P,0,5d7.(4P<1/2>).6p,"(1/2,1/2)*",1,1,3,,,"L4457,L21129",
203.4480,0.0010,203.4479,0.0005,49152.61,650,,,11307.53,60460.16,5d7.(4F).6s,5F,2,,6046*,2,5,5,,,"L4457,L21129",
203.7903,0.0020,203.7898,0.0006,49070.1,270d,,,2262.84,51333.00,5d8,3F,4,5d6.6s.(6D<9/2>).6p,"(9/2,1/2)*",5,9,11,,,L4457,
203.8036,0.0010,203.8041,0.0006,49066.85,55,,,17477.99,66544.72,5d7.(2G).6s,3G,5,,6654*,6,11,13,,,L4457,
204.4846,0.0020,204.4845,0.0005,48903.4,3900,1.6e+08,D+,4787.92,53691.38,5d7.(4F).6s,5F,4,5d7.(4F<9/2>).6p,"(9/2,3/2)*",5,9,11,,T7959,"L4457,L7593,L21129",
204.5486,0.0020,204.5488,0.0005,48888.1,2500,7.e+07,E,3090.16,51978.24,5d8,3P,2,5d7.(4F<3/2>).6p,"(3/2,1/2)*",1,5,3,,T7959,"L4457,L7593,L21129",
205.0217,0.0020,205.0214,0.0004,48775.3,2400bl(Ir I),,,12714.66,61490.05,5d7.(4P).6s,5P,3,,6148*,4,7,9,,,"L4457,L7593,L21129",
205.0877,0.0020,205.0881,0.0004,48759.6,1600,,,12714.66,61474.19,5d7.(4P).6s,5P,3,,6147*,3,7,7,,,"L4457,L7593,L21129",
205.1817,0.0020,205.1816,0.0004,48737.3,4200,1.8e+08,D+,4787.92,53525.24,5d7.(4F).6s,5F,4,5d7.(4F<7/2>).6p,"(7/2,1/2)*",4,9,9,,T7959,"L4457,L7593,L21129",
205.7846,0.0020,205.7845,0.0004,48594.5,2300bl(Ir I)?,,,11719.11,60313.63,5d7.(4F).6s,3F,4,5d7.(4F<9/2>).6p,"(9/2,3/2)*",3,9,7,,,"L4457,L21129",
205.9589,0.0010,205.9582,0.0006,48553.38,2300w,,,11957.83,60511.37,5d7.(4F).6s,5F,1,5d6.6s.(6D<1/2>).6p,"(1/2,1/2)*",0,3,1,,,"L4457,L7593",
206.3689,0.0020,206.3661,0.0004,48456.9,2800,,,8186.89,56644.46,5d7.(4F).6s,5F,3,,5664*,2,7,5,,,"L4457,L7593,L21129",
206.5430,0.0020,206.5459,0.0005,48416.1,820,,,11957.83,60373.23,5d7.(4F).6s,5F,1,5d7.(4P<1/2>).6p,"(1/2,1/2)*",1,3,3,,,"L4457,L7593,L21129",
206.5750,0.0020,206.5764,0.0004,48408.6,940,,,4787.92,53196.15,5d7.(4F).6s,5F,4,5d7.(4P<5/2>).6p,"(5/2,1/2)*",3,9,7,,,"L4457,L7593,L21129",
206.6450,0.0020,206.6459,0.0004,48392.2,3900,,,17413.25,65805.22,5d8,3F,2,,6580*,2,5,5,,,"L4457,L7593",
207.0141,0.0020,207.0138,0.0004,48305.9,740,,,17499.26,65805.22,5d7.(4F).6s,3F,3,,6580*,2,7,5,,,"L4457,L7593,L21129",
207.1171,0.0020,207.1173,0.0005,48281.9,2600,2.3e+07,E,3090.16,51371.97,5d8,3P,2,5d7.(4P<5/2>).6p,"(5/2,1/2)*",2,5,5,,T7959,"L4457,L7593,L21129",
207.1615,0.0020,207.1611,0.0004,48271.5,"95h,bl(Ir I)?",,,17210.16,65481.77,5d8,1G,4,,6548*,3,9,7,,,L4457,
207.6092,0.0020,207.6096,0.0004,48167.4,1600,,,8186.89,56354.21,5d7.(4F).6s,5F,3,5d6.6s.(6D<5/2>).6p,"(5/2,1/2)*",2,7,5,,,"L4457,L7593,L21129",
207.7422,0.0020,207.7432,0.0005,48136.6,1300,,,3090.16,51226.52,5d8,3P,2,5d7.(4F<7/2>).6p,"(7/2,1/2)*",3,5,7,,,"L4457,L7593,L21129",
207.9032,0.0020,207.9036,0.0006,48099.3,2100,,,25011.17,73110.39,5d7.(2H).6s,3H,5,,7311*,4,11,9,,,"L4457,L7593,L21129",
207.9470,0.0010,207.9480,0.0004,48089.17,1100,,,15676.25,63765.19,5d7.(4P).6s,5P,2,,6376*,2,5,5,,,"L4457,L7593",
208.0373,0.0020,208.0364,0.0004,48068.3,2400,,,17413.25,65481.77,5d8,3F,2,,6548*,3,5,7,,,"L4457,L7593,L21129",
208.1303,0.0020,208.1294,0.0004,48046.8,1700,2.1e+07,E,8186.89,56233.93,5d7.(4F).6s,5F,3,5d7.(4F<9/2>).6p,"(9/2,3/2)*",4,7,9,,T7959,"L4457,L7593,L21129",
208.1613,0.0020,208.1635,0.0006,48039.7,1100,,,2262.84,50302.01,5d8,3F,4,5d6.6s.(6D<9/2>).6p,"(9/2,1/2)*",4,9,9,,,"L4457,L7593,L21129",
208.4093,0.0020,208.4093,0.0004,47982.5,1100,,,17499.26,65481.77,5d7.(4F).6s,3F,3,,6548*,3,7,7,,,"L4457,L7593",
208.4884,0.0020,208.4888,0.0004,47964.3,540,,,18944.91,66909.12,5d7.(4P).6s,3P,2,,6690*,3,5,7,,,"L4457,L7593",
208.5154,0.0020,208.5158,0.0005,47958.1,3500,,,17210.16,65168.16,5d8,1G,4,,6516*,5,9,11,,,"L4457,L7593,L21129",
209.0925,0.0020,209.0937,0.0004,47825.7,3000bl(Ir I)?,,,11307.53,59132.98,5d7.(4F).6s,5F,2,5d7.(4P<3/2>).6p,"(3/2,1/2)*",2,5,5,,,"L4457,L21129",
209.1465,0.0020,209.1456,0.0007,47813.4,1900,1.5e+08,E,9062.22,56875.79,5d8,3P,1,5d7.(4P<1/2>).6p,"(1/2,1/2)*",0,3,1,,T7959,"L4457,L7593,L21129",
209.2525,0.0020,209.2531,0.0005,47789.2,2800s,,,17413.25,65202.26,5d8,3F,2,,6520*,1,5,3,,,"L4457,L7593,L21129",
209.4425,0.0020,209.4438,0.0005,47745.8,"22h,bl(Ir I)?",,,12714.66,60460.16,5d7.(4P).6s,5P,3,,6046*,2,7,5,,,L4457,
209.6866,0.0020,209.6868,0.0006,47690.2,1600,,,17477.99,65168.16,5d7.(2G).6s,3G,5,,6516*,5,11,11,,,"L4457,L7593,L21129",
209.7766,0.0020,209.7777,0.0004,47669.8,1600,,,8974.95,56644.46,5d8,1D,2,,5664*,2,5,5,,,"L4457,L7593,L21129",
209.7966,0.0020,209.7949,0.0004,47665.2,1100,9.e+06,E,8186.89,55852.50,5d7.(4F).6s,5F,3,5d7.(4F<5/2>).6p,"(5/2,1/2)*",3,7,7,,T7959,"L4457,L7593",
209.9503,0.0010,209.9514,0.0004,47630.31,170,,,19279.04,66909.12,5d6.6s2,5D,4,,6690*,3,9,7,,,L4457,
