obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
444.04988,0.00008,444.04991,0.00006,22519.993,180,,,280989.5229,303509.514,2s2.2p4.(3P).3d,4P,3/2,2s2.2p4.(3P<1>).4f,2[2]*,5/2,4,6,,,L5951,
444.07073,0.00014,444.07073,0.00008,22518.935,180,,,280989.5229,303508.458,2s2.2p4.(3P).3d,4P,3/2,2s2.2p4.(3P<1>).4f,2[2]*,3/2,4,4,,,L5951,
444.12379,0.00022,444.12369,0.00008,22516.245,180,,,280473.5550,302989.805,2s2.2p4.(3P).3d,2D,3/2,2s2.2p4.(3P<2>).4f,2[1]*,3/2,4,4,,,L5951,
444.2051,0.0003,444.20506,0.00006,22512.125,80,,,254164.9888,276677.1142,2s2.2p4.(3P).3p,2P*,3/2,2s2.2p4.(1S).3s,2S,1/2,4,2,,,L1406,
,,444.23375,0.00004,22510.6713,,3.4e+05,D,224087.0092,246597.6805,2s2.2p4.(3P).3s,2P,3/2,2s2.2p4.(3P).3p,4P*,1/2,4,2,,T380,,
444.39337,0.00014,444.39350,0.00004,22502.586,180,3.5e+06,D,281025.9326,303528.5122,2s2.2p4.(3P).3d,2F,5/2,2s2.2p4.(3P<1>).4f,2[4]*,7/2,6,8,,"T1115CA,LS",L5951,
444.76880,0.00017,444.76900,0.00006,22483.592,180,,,281025.9326,303509.514,2s2.2p4.(3P).3d,2F,5/2,2s2.2p4.(3P<1>).4f,2[2]*,5/2,6,6,,,L9088,
,,444.78989,0.00008,22482.525,,5.2e+06,D,281025.9326,303508.458,2s2.2p4.(3P).3d,2F,5/2,2s2.2p4.(3P<1>).4f,2[2]*,3/2,6,4,,"T1115CA,LS",,
445.3857,0.0003,445.3856,0.0003,22452.451,140,,,306243.4077,328695.864,2s2.2p4.(1D).3d,2D,5/2,2s2.2p4.(1D<2>).4f,2[2]*,5/2,6,6,,,L1406,
445.7696,0.0003,445.7693,0.0003,22433.114,80,,,306262.755,328695.882,2s2.2p4.(1D).3d,2D,3/2,2s2.2p4.(1D<2>).4f,2[2]*,3/2,4,4,,,L1406,
445.82983,0.00006,445.82989,0.00006,22430.083,240,,,280473.5550,302903.635,2s2.2p4.(3P).3d,2D,3/2,2s2.2p4.(3P<2>).4f,2[2]*,5/2,4,6,,,L9088,
445.8493,0.0012,445.84854,0.00006,22429.10,100*,,,281171.3566,303600.498,2s2.2p4.(3P).3d,4P,5/2,2s2.2p4.(3P<1>).4f,2[3]*,5/2,6,6,,,L1406,
445.8493,0.0012,445.85131,0.00008,22429.10,100*,,,280473.5550,302902.557,2s2.2p4.(3P).3d,2D,3/2,2s2.2p4.(3P<2>).4f,2[2]*,3/2,4,4,,,L1406,
445.86018,0.00016,445.86023,0.00006,22428.556,160,,,281171.3566,303599.9098,2s2.2p4.(3P).3d,4P,5/2,2s2.2p4.(3P<1>).4f,2[3]*,7/2,6,8,,,L9088,
446.7290,0.0010,446.72880,0.00006,22384.93,40bl,,,254292.1683,276677.1142,2s2.2p4.(3P).3p,2P*,1/2,2s2.2p4.(1S).3s,2S,1/2,2,2,,,L1406,
446.8989,0.0020,446.89909,0.00004,22376.43,40,,,290803.7989,313180.2149,2s2.2p4.(3P).4p,4P*,1/2,2s2.2p4.(3P).6s,2P,3/2,2,4,,,L1406,
447.01673,0.00008,447.01668,0.00006,22370.527,180,,,280473.5550,302844.085,2s2.2p4.(3P).3d,2D,3/2,2s2.2p4.(3P<2>).4f,2[3]*,5/2,4,6,,,L5951,
