obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""""","=""1082.054""","=""0.008""","=""""","=""""",,"=""133944.72""","=""143183.87""","=""5s.5f""","=""3F*""","=""3""","=""5s<1/2,F=4>.7g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1083.531""","=""0.007""","=""""","=""""",,"=""133960.87""","=""143187.43""","=""5s.5f""","=""3F*""","=""4""","=""5s<1/2,F=5>.7g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1083.949""","=""0.007""","=""""","=""""",,"=""133960.87""","=""143183.87""","=""5s.5f""","=""3F*""","=""4""","=""5s<1/2,F=4>.7g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1085.699""","=""0.006""","=""""","=""2.27e+06""",B,"=""124776.714""","=""133984.85""","=""5s.6d""","=""3D""","=""2""","=""5s.5f""","=""1F*""","=""3""",,"=""T8104""","=""""",
"=""""","=""""","=""1086.354""","=""0.008""","=""""","=""""",,"=""133984.85""","=""143187.43""","=""5s.5f""","=""1F*""","=""3""","=""5s<1/2,F=5>.7g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1086.894""","=""0.005""","=""""","=""3.7e+07""",B,"=""124742.729""","=""133940.74""","=""5s.6d""","=""3D""","=""1""","=""5s.5f""","=""3F*""","=""2""",,"=""T8104""","=""""",
"=""""","=""""","=""1090.451""","=""0.006""","=""""","=""3.6e+07""",B,"=""124776.714""","=""133944.72""","=""5s.6d""","=""3D""","=""2""","=""5s.5f""","=""3F*""","=""3""",,"=""T8104""","=""""",
"=""""","=""""","=""1090.925""","=""0.005""","=""""","=""6.8e+06""",B,"=""124776.714""","=""133940.74""","=""5s.6d""","=""3D""","=""2""","=""5s.5f""","=""3F*""","=""2""",,"=""T8104""","=""""",
"=""""","=""""","=""1094.907""","=""0.004""","=""""","=""4.3e+07""",B,"=""124830.176""","=""133960.87""","=""5s.6d""","=""3D""","=""3""","=""5s.5f""","=""3F*""","=""4""",,"=""T8104""","=""""",
"=""""","=""""","=""1096.847""","=""0.006""","=""""","=""4.6e+06""",B,"=""124830.176""","=""133944.72""","=""5s.6d""","=""3D""","=""3""","=""5s.5f""","=""3F*""","=""3""",,"=""T8104""","=""""",
"=""""","=""""","=""1147.72""","=""0.13""","=""""","=""""",,"=""134512.23""","=""[143222.8]""","=""5s<1/2,F=4>.5g""","=""""","=""""","=""5s<1/2,F=4>.7h""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1147.77""","=""0.13""","=""""","=""""",,"=""134516.14""","=""[143226.3]""","=""5s<1/2,F=5>.5g""","=""""","=""""","=""5s<1/2,F=5>.7h""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1189.3809""","=""0.0017""","=""""","=""1.39e+06""",B,"=""126994.890""","=""135400.325""","=""5s.7p""","=""3P*""","=""1""","=""5s.7d""","=""1D""","=""2""",,"=""T8104""","=""""",
"=""""","=""""","=""1213.565""","=""0.013""","=""""","=""""",,"=""139549.42""","=""147787.35""","=""5s.6f""","=""3F*""","=""2""","=""5s<1/2,F=4>.10g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1214.056""","=""0.012""","=""""","=""""",,"=""139552.75""","=""147787.35""","=""5s.6f""","=""3F*""","=""3""","=""5s<1/2,F=4>.10g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1215.693""","=""0.022""","=""""","=""""",,"=""139567.37""","=""147790.88""","=""5s.6f""","=""3F*""","=""4""","=""5s<1/2,F=5>.10g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1218.474""","=""0.015""","=""""","=""""",,"=""139586.14""","=""147790.88""","=""5s.6f""","=""1F*""","=""3""","=""5s<1/2,F=5>.10g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1218.982""","=""0.004""","=""""","=""5.4e+06""",C,"=""134726.488""","=""142927.81""","=""5s.7d""","=""3D""","=""1""","=""5s.7f""","=""3F*""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""1221.234""","=""0.007""","=""""","=""5.7e+06""",C,"=""134744.019""","=""142930.22""","=""5s.7d""","=""3D""","=""2""","=""5s.7f""","=""3F*""","=""3""",,"=""T9131""","=""""",
"=""""","=""""","=""1221.593""","=""0.004""","=""""","=""9.9e+05""",C,"=""134744.019""","=""142927.81""","=""5s.7d""","=""3D""","=""2""","=""5s.7f""","=""3F*""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""1223.456""","=""0.022""","=""""","=""6.4e+06""",C,"=""134771.897""","=""142943.23""","=""5s.7d""","=""3D""","=""3""","=""5s.7f""","=""3F*""","=""4""",,"=""T9131""","=""""",
"=""""","=""""","=""1225.407""","=""0.008""","=""""","=""7.0e+05""",C,"=""134771.897""","=""142930.22""","=""5s.7d""","=""3D""","=""3""","=""5s.7f""","=""3F*""","=""3""",,"=""T9131""","=""""",
"=""""","=""""","=""1268.70""","=""0.03""","=""""","=""""",,"=""139921.76""","=""147801.67""","=""5s<1/2,F=4>.6g""","=""""","=""""","=""5s<1/2,F=4>.10h""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1268.77""","=""0.03""","=""""","=""""",,"=""139925.47""","=""147804.99""","=""5s<1/2,F=5>.6g""","=""""","=""""","=""5s<1/2,F=5>.10h""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1269.30""","=""0.03""","=""""","=""""",,"=""139925.47""","=""147801.67""","=""5s<1/2,F=5>.6g""","=""""","=""""","=""5s<1/2,F=4>.10h""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1277.2783""","=""0.0018""","=""""","=""2.38e+07""",B,"=""127573.319""","=""135400.325""","=""5s.7p""","=""1P*""","=""1""","=""5s.7d""","=""1D""","=""2""",,"=""T8104""","=""""",
"=""""","=""""","=""1282.751""","=""0.004""","=""""","=""1.6e+07""",C+,"=""126932.875""","=""134726.488""","=""5s.7p""","=""3P*""","=""0""","=""5s.7d""","=""3D""","=""1""",,"=""T8104""","=""""",
"=""""","=""""","=""1290.1147""","=""0.0022""","=""""","=""2.11e+07""",B,"=""126994.890""","=""134744.019""","=""5s.7p""","=""3P*""","=""1""","=""5s.7d""","=""3D""","=""2""",,"=""T8104""","=""""",
"=""""","=""""","=""1293.0400""","=""0.0022""","=""""","=""1.15e+07""",C+,"=""126994.890""","=""134726.488""","=""5s.7p""","=""3P*""","=""1""","=""5s.7d""","=""3D""","=""1""",,"=""T8104""","=""""",
"=""""","=""""","=""1311.586""","=""0.014""","=""""","=""7.8e+05""",C,"=""135861.62""","=""143483.89""","=""5s.8p""","=""3P*""","=""1""","=""5s.9d""","=""1D""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""1314.473""","=""0.005""","=""""","=""2.9e+05""",D,"=""102174.69""","=""109780.221""","=""5s.5d""","=""3D""","=""2""","=""5s.6p""","=""1P*""","=""1""",,"=""T8104""","=""""",
"=""""","=""""","=""1315.364""","=""0.024""","=""""","=""9.8e+05""",C,"=""140082.23""","=""147682.61""","=""5s.8d""","=""3D""","=""1""","=""5s.10f""","=""3F*""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""1317.540""","=""0.024""","=""""","=""1.0e+06""",C,"=""140092.64""","=""147680.47""","=""5s.8d""","=""3D""","=""2""","=""5s.10f""","=""3F*""","=""3""",,"=""T9131""","=""""",
"=""""","=""""","=""1318.40""","=""0.03""","=""""","=""1.2e+06""",C,"=""140109.05""","=""147691.91""","=""5s.8d""","=""3D""","=""3""","=""5s.10f""","=""3F*""","=""4""",,"=""T9131""","=""""",
"=""""","=""""","=""1322.487""","=""0.012""","=""""","=""4.9e+06""",C,"=""135400.325""","=""142959.77""","=""5s.7d""","=""1D""","=""2""","=""5s.7f""","=""1F*""","=""3""",,"=""T9131""","=""""",
"=""""","=""""","=""1329.8074""","=""0.0016""","=""""","=""2.9e+07""",B,"=""127254.067""","=""134771.897""","=""5s.7p""","=""3P*""","=""2""","=""5s.7d""","=""3D""","=""3""",,"=""T8104""","=""""",
"=""""","=""""","=""1334.7570""","=""0.0016""","=""""","=""7.3e+06""",C+,"=""127254.067""","=""134744.019""","=""5s.7p""","=""3P*""","=""2""","=""5s.7d""","=""3D""","=""2""",,"=""T8104""","=""""",
"=""""","=""""","=""1337.3""","=""2.0""","=""""","=""2.5e+06""",C,"=""[135823]""","=""143298.47""","=""5s.8p""","=""3P*""","=""0""","=""5s.9d""","=""3D""","=""1""",,"=""T9131""","=""""",
"=""""","=""""","=""1337.8885""","=""0.0018""","=""""","=""8.1e+05""",C,"=""127254.067""","=""134726.488""","=""5s.7p""","=""3P*""","=""2""","=""5s.7d""","=""3D""","=""1""",,"=""T8104""","=""""",
"=""""","=""""","=""1343.071""","=""0.011""","=""""","=""3.0e+06""",C,"=""135861.62""","=""143305.21""","=""5s.8p""","=""3P*""","=""1""","=""5s.9d""","=""3D""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""1344.288""","=""0.009""","=""""","=""1.6e+06""",C,"=""135861.62""","=""143298.47""","=""5s.8p""","=""3P*""","=""1""","=""5s.9d""","=""3D""","=""1""",,"=""T9131""","=""""",
"=""""","=""""","=""1353.367""","=""0.020""","=""""","=""4.8e+06""",C,"=""136096.93""","=""143483.89""","=""5s.8p""","=""1P*""","=""1""","=""5s.9d""","=""1D""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""1366.42""","=""0.06""","=""""","=""4.3e+06""",C,"=""135999.37""","=""143315.78""","=""5s.8p""","=""3P*""","=""2""","=""5s.9d""","=""3D""","=""3""",,"=""T9131""","=""""",
"=""""","=""""","=""1366.885""","=""0.009""","=""""","=""3.0e+07""",B,"=""126670.945""","=""133984.85""","=""5s.6d""","=""1D""","=""2""","=""5s.5f""","=""1F*""","=""3""",,"=""T8104""","=""""",
"=""""","=""""","=""1368.39""","=""0.04""","=""""","=""1.1e+06""",C,"=""135999.37""","=""143305.21""","=""5s.8p""","=""3P*""","=""2""","=""5s.9d""","=""3D""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""1374.426""","=""0.009""","=""""","=""1.81e+06""",B,"=""126670.945""","=""133944.72""","=""5s.6d""","=""1D""","=""2""","=""5s.5f""","=""3F*""","=""3""",,"=""T8104""","=""""",
"=""""","=""""","=""1388.295""","=""0.017""","=""""","=""""",,"=""139549.42""","=""146750.53""","=""5s.6f""","=""3F*""","=""2""","=""5s<1/2,F=4>.9g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1388.938""","=""0.015""","=""""","=""""",,"=""139552.75""","=""146750.53""","=""5s.6f""","=""3F*""","=""3""","=""5s<1/2,F=4>.9g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1391.06""","=""0.03""","=""""","=""""",,"=""139567.37""","=""146754.16""","=""5s.6f""","=""3F*""","=""4""","=""5s<1/2,F=5>.9g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1394.1828""","=""0.0021""","=""""","=""1.15e+06""",C+,"=""127573.319""","=""134744.019""","=""5s.7p""","=""1P*""","=""1""","=""5s.7d""","=""3D""","=""2""",,"=""T8104""","=""""",
"=""""","=""""","=""1394.704""","=""0.018""","=""""","=""""",,"=""139586.14""","=""146754.16""","=""5s.6f""","=""1F*""","=""3""","=""5s<1/2,F=5>.9g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1397.5997""","=""0.0023""","=""""","=""8.3e+05""",C+,"=""127573.319""","=""134726.488""","=""5s.7p""","=""1P*""","=""1""","=""5s.7d""","=""3D""","=""1""",,"=""T8104""","=""""",
"=""""","=""""","=""1459.90""","=""0.03""","=""""","=""""",,"=""139921.76""","=""146769.69""","=""5s<1/2,F=4>.6g""","=""""","=""""","=""5s<1/2,F=4>.9h""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1459.93""","=""0.04""","=""""","=""""",,"=""139925.47""","=""146773.23""","=""5s<1/2,F=5>.6g""","=""""","=""""","=""5s<1/2,F=5>.9h""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1460.158""","=""0.011""","=""""","=""1.5e+06""",C,"=""135861.62""","=""142708.324""","=""5s.8p""","=""3P*""","=""1""","=""5s.10s""","=""3S""","=""1""",,"=""T9131""","=""""",
"=""""","=""""","=""1478.901""","=""0.020""","=""""","=""4.5e+06""",C,"=""136096.93""","=""142856.86""","=""5s.8p""","=""1P*""","=""1""","=""5s.10s""","=""1S""","=""0""",,"=""T9131""","=""""",
"=""""","=""""","=""1490.14""","=""0.05""","=""""","=""2.7e+06""",C,"=""135999.37""","=""142708.324""","=""5s.8p""","=""3P*""","=""2""","=""5s.10s""","=""3S""","=""1""",,"=""T9131""","=""""",
"=""""","=""""","=""1524.092""","=""0.004""","=""""","=""2.24e+06""",B,"=""126994.890""","=""133554.382""","=""5s.7p""","=""3P*""","=""1""","=""5s.8s""","=""1S""","=""0""",,"=""T8104""","=""""",
"=""""","=""""","=""1530.509""","=""0.012""","=""""","=""1.6e+06""",C,"=""140082.23""","=""146614.22""","=""5s.8d""","=""3D""","=""1""","=""5s.9f""","=""3F*""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""1533.41""","=""0.03""","=""""","=""1.7e+06""",C,"=""140092.64""","=""146612.28""","=""5s.8d""","=""3D""","=""2""","=""5s.9f""","=""3F*""","=""3""",,"=""T9131""","=""""",
"=""""","=""""","=""1534.34""","=""0.03""","=""""","=""1.9e+06""",C,"=""140109.05""","=""146624.75""","=""5s.8d""","=""3D""","=""3""","=""5s.9f""","=""3F*""","=""4""",,"=""T9131""","=""""",
"=""""","=""""","=""1590.962""","=""0.008""","=""""","=""9.8e+06""",B,"=""121289.53""","=""127573.319""","=""5p2""","=""1S""","=""0""","=""5s.7p""","=""1P*""","=""1""",,"=""T8104""","=""""",
"=""""","=""""","=""1598.119""","=""0.008""","=""""","=""1.03e+06""",B,"=""102174.69""","=""108430.337""","=""5s.5d""","=""3D""","=""2""","=""5s.6p""","=""3P*""","=""2""",,"=""T8104""","=""""",
"=""""","=""""","=""1628.316""","=""0.006""","=""""","=""3.8e+06""",C,"=""126932.875""","=""133072.511""","=""5s.7p""","=""3P*""","=""0""","=""5s.8s""","=""3S""","=""1""",,"=""T8104""","=""""",
"=""""","=""""","=""1630.669""","=""0.004""","=""""","=""1.12e+06""",B,"=""121442.541""","=""127573.319""","=""5s.7s""","=""3S""","=""1""","=""5s.7p""","=""1P*""","=""1""",,"=""T8104""","=""""",
"=""""","=""""","=""1633.023""","=""0.004""","=""""","=""5.5e+06""",B,"=""102308.397""","=""108430.337""","=""5s.5d""","=""3D""","=""3""","=""5s.6p""","=""3P*""","=""2""",,"=""T8104""","=""""",
"=""""","=""""","=""1644.931""","=""0.003""","=""""","=""1.0e+07""",C,"=""126994.890""","=""133072.511""","=""5s.7p""","=""3P*""","=""1""","=""5s.8s""","=""3S""","=""1""",,"=""T8104""","=""""",
"=""""","=""""","=""1671.487""","=""0.004""","=""""","=""2.8e+07""",B,"=""127573.319""","=""133554.382""","=""5s.7p""","=""1P*""","=""1""","=""5s.8s""","=""1S""","=""0""",,"=""T8104""","=""""",
"=""""","=""""","=""1671.499""","=""0.022""","=""""","=""""",,"=""133940.74""","=""139921.76""","=""5s.5f""","=""3F*""","=""2""","=""5s<1/2,F=4>.6g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1672.612""","=""0.025""","=""""","=""""",,"=""133944.72""","=""139921.76""","=""5s.5f""","=""3F*""","=""3""","=""5s<1/2,F=4>.6g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1676.101""","=""0.022""","=""""","=""""",,"=""133960.87""","=""139925.47""","=""5s.5f""","=""3F*""","=""4""","=""5s<1/2,F=5>.6g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1677.144""","=""0.020""","=""""","=""""",,"=""133960.87""","=""139921.76""","=""5s.5f""","=""3F*""","=""4""","=""5s<1/2,F=4>.6g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1682.866""","=""0.023""","=""""","=""""",,"=""133984.85""","=""139925.47""","=""5s.5f""","=""1F*""","=""3""","=""5s<1/2,F=5>.6g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1718.2033""","=""0.0021""","=""""","=""1.8e+07""",C,"=""127254.067""","=""133072.511""","=""5s.7p""","=""3P*""","=""2""","=""5s.8s""","=""3S""","=""1""",,"=""T8104""","=""""",
"=""""","=""""","=""1720.249""","=""0.004""","=""""","=""1.44e+07""",B,"=""121442.541""","=""127254.067""","=""5s.7s""","=""3S""","=""1""","=""5s.7p""","=""3P*""","=""2""",,"=""T8104""","=""""",
"=""""","=""""","=""1737.667""","=""0.012""","=""""","=""1.31e+06""",B,"=""102088.72""","=""107841.992""","=""5s.5d""","=""3D""","=""1""","=""5s.6p""","=""3P*""","=""1""",,"=""T8104""","=""""",
"=""""","=""""","=""1738.38""","=""0.03""","=""""","=""""",,"=""139549.42""","=""145300.34""","=""5s.6f""","=""3F*""","=""2""","=""5s<1/2,F=4>.8g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1739.385""","=""0.021""","=""""","=""""",,"=""139552.75""","=""145300.34""","=""5s.6f""","=""3F*""","=""3""","=""5s<1/2,F=4>.8g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1742.74""","=""0.04""","=""""","=""""",,"=""139567.37""","=""145303.91""","=""5s.6f""","=""3F*""","=""4""","=""5s<1/2,F=5>.8g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1748.46""","=""0.03""","=""""","=""""",,"=""139586.14""","=""145303.91""","=""5s.6f""","=""1F*""","=""3""","=""5s<1/2,F=5>.8g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1764.026""","=""0.009""","=""""","=""3.8e+06""",B,"=""102174.69""","=""107841.992""","=""5s.5d""","=""3D""","=""2""","=""5s.6p""","=""3P*""","=""1""",,"=""T8104""","=""""",
"=""""","=""""","=""1793.558""","=""0.013""","=""""","=""5.0e+06""",B,"=""102088.72""","=""107662.707""","=""5s.5d""","=""3D""","=""1""","=""5s.6p""","=""3P*""","=""0""",,"=""T8104""","=""""",
"=""""","=""""","=""1800.548""","=""0.005""","=""""","=""1.19e+07""",B,"=""121442.541""","=""126994.890""","=""5s.7s""","=""3S""","=""1""","=""5s.7p""","=""3P*""","=""1""",,"=""T8104""","=""""",
"=""""","=""""","=""1820.886""","=""0.008""","=""""","=""1.25e+07""",B,"=""121442.541""","=""126932.875""","=""5s.7s""","=""3S""","=""1""","=""5s.7p""","=""3P*""","=""0""",,"=""T8104""","=""""",
"=""""","=""""","=""1827.1""","=""1.0""","=""""","=""""",,"=""134512.23""","=""[139984]""","=""5s<1/2,F=4>.5g""","=""""","=""""","=""5s<1/2,F=5>.6h""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1828.4""","=""1.0""","=""""","=""""",,"=""134512.23""","=""[139980]""","=""5s<1/2,F=4>.5g""","=""""","=""""","=""5s<1/2,F=4>.6h""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1829.7""","=""1.0""","=""""","=""""",,"=""134516.14""","=""[139980]""","=""5s<1/2,F=5>.5g""","=""""","=""""","=""5s<1/2,F=4>.6h""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1849.71""","=""0.08""","=""""","=""""",,"=""139921.76""","=""145326.55""","=""5s<1/2,F=4>.6g""","=""""","=""""","=""5s<1/2,F=4>.8h""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1849.73""","=""0.08""","=""""","=""""",,"=""139925.47""","=""145330.18""","=""5s<1/2,F=5>.6g""","=""""","=""""","=""5s<1/2,F=5>.8h""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""1986.12""","=""0.05""","=""""","=""2.3e+06""",C,"=""140082.23""","=""145115.79""","=""5s.8d""","=""3D""","=""1""","=""5s.8f""","=""3F*""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""1989.53""","=""0.04""","=""""","=""2.4e+06""",C,"=""140092.64""","=""145117.59""","=""5s.8d""","=""3D""","=""2""","=""5s.8f""","=""3F*""","=""3""",,"=""T9131""","=""""",
"=""""","=""""","=""1991.33""","=""0.07""","=""""","=""2.7e+06""",B,"=""140109.05""","=""145129.44""","=""5s.8d""","=""3D""","=""3""","=""5s.8f""","=""3F*""","=""4""",,"=""T9131""","=""""",
obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""""","=""""","=""2057.81""","=""0.03""","=""""","=""""",,"=""142927.81""","=""147787.35""","=""5s.7f""","=""3F*""","=""2""","=""5s<1/2,F=4>.10g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""2058.83""","=""0.03""","=""""","=""""",,"=""142930.22""","=""147787.35""","=""5s.7f""","=""3F*""","=""3""","=""5s<1/2,F=4>.10g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""2062.86""","=""0.07""","=""""","=""""",,"=""142943.23""","=""147790.88""","=""5s.7f""","=""3F*""","=""4""","=""5s<1/2,F=5>.10g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""2069.92""","=""0.04""","=""""","=""""",,"=""142959.77""","=""147790.88""","=""5s.7f""","=""1F*""","=""3""","=""5s<1/2,F=5>.10g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""2073.43""","=""0.03""","=""""","=""1.16e+07""",B,"=""134726.488""","=""139549.42""","=""5s.7d""","=""3D""","=""1""","=""5s.6f""","=""3F*""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""2079.55""","=""0.03""","=""""","=""1.21e+07""",B,"=""134744.019""","=""139552.75""","=""5s.7d""","=""3D""","=""2""","=""5s.6f""","=""3F*""","=""3""",,"=""T9131""","=""""",
"=""""","=""""","=""2080.99""","=""0.03""","=""""","=""2.1e+06""",C,"=""134744.019""","=""139549.42""","=""5s.7d""","=""3D""","=""2""","=""5s.6f""","=""3F*""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""2085.30""","=""0.06""","=""""","=""1.35e+07""",B,"=""134771.897""","=""139567.37""","=""5s.7d""","=""3D""","=""3""","=""5s.6f""","=""3F*""","=""4""",,"=""T9131""","=""""",
"=""""","=""""","=""2091.68""","=""0.03""","=""""","=""1.5e+06""",C,"=""134771.897""","=""139552.75""","=""5s.7d""","=""3D""","=""3""","=""5s.6f""","=""3F*""","=""3""",,"=""T9131""","=""""",
"=""""","=""""","=""2111.45""","=""0.05""","=""""","=""2.4e+06""",C,"=""140408.36""","=""145144.45""","=""5s.8d""","=""1D""","=""2""","=""5s.8f""","=""1F*""","=""3""",,"=""T9131""","=""""",
"=""""","=""""","=""2319.42""","=""0.05""","=""""","=""8.7e+06""",B,"=""136096.93""","=""140408.36""","=""5s.8p""","=""1P*""","=""1""","=""5s.8d""","=""1D""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""2363.50""","=""0.03""","=""""","=""6.2e+06""",B,"=""135861.62""","=""140092.64""","=""5s.8p""","=""3P*""","=""1""","=""5s.8d""","=""3D""","=""2""",,"=""T9131""","=""""",
"=""""","=""""","=""2389.02""","=""0.05""","=""""","=""1.27e+07""",B,"=""135400.325""","=""139586.14""","=""5s.7d""","=""1D""","=""2""","=""5s.6f""","=""1F*""","=""3""",,"=""T9131""","=""""",
"=""""","=""""","=""2433.28""","=""0.14""","=""""","=""8.7e+06""",B,"=""135999.37""","=""140109.05""","=""5s.8p""","=""3P*""","=""2""","=""5s.8d""","=""3D""","=""3""",,"=""T9131""","=""""",
"=""""","=""""","=""2751.45""","=""0.07""","=""""","=""""",,"=""139549.42""","=""143183.87""","=""5s.6f""","=""3F*""","=""2""","=""5s<1/2,F=4>.7g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""2753.97""","=""0.06""","=""""","=""""",,"=""139552.75""","=""143183.87""","=""5s.6f""","=""3F*""","=""3""","=""5s<1/2,F=4>.7g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""2762.39""","=""0.11""","=""""","=""""",,"=""139567.37""","=""143187.43""","=""5s.6f""","=""3F*""","=""4""","=""5s<1/2,F=5>.7g""","=""""","=""""",,"=""""","=""""",
"=""""","=""""","=""2776.78""","=""0.08""","=""""","=""""",,"=""139586.14""","=""143187.43""","=""5s.6f""","=""1F*""","=""3""","=""5s<1/2,F=5>.7g""","=""""","=""""",,"=""""","=""""",
