obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 20
279.8181,0.0002,279.81811,35737.51,3000c,1.3e+07,,103183.874,138921.375,5d9.6s.6p,"(2D<3/2>,3P<1>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,4,4,,T7226,L11760,
279.9549,0.0002,279.95456,35720.04,500,6.0e+06,,109191.648,144911.731,5d9.6s.6p,"(2D<3/2>,3P<2>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",3/2,4,4,,T7226,L11760,
280.71822,0.00007,280.71822,35622.910,75000,8.0e+05,,50555.567,86178.478,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<5/2>,3P<1>)*",3/2,4,4,,T7226,L11760,
281.0245,0.0002,281.02452,35584.09,1500,1.6e+07,,108975.732,144559.816,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",3/2,6,4,,T7226,L11760,
281.57415,0.00005,281.57415,35514.624,400c,,,0.000,35514.624,5d10.6s,2S,1/2,5d9.6s2,2D,5/2,2,6,UT,,L11760,
281.8633,0.0002,281.86346,35478.20,700,2.2e+06,,111174.092,146652.263,5d9.6s.6p,"(2D<3/2>,3P<2>)*",5/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,6,6,,T7226,L11760,
282.7404,0.0003,282.74012,35368.14,30,1.6e+06,,109191.648,144559.816,5d9.6s.6p,"(2D<3/2>,3P<2>)*",3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",3/2,4,4,,T7226,L11760,
282.7743,0.0002,282.77466,35363.89,120,2.2e+06,,110604.447,145968.295,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",7/2,8,8,,T7226,L11760,
282.9673,0.0003,,35339.77,40,,,,,,,,,,,1,1,,,L11760,
283.0327,0.0002,283.03286,35331.600,200,1.0e+06,,111174.092,146505.679,5d9.6s.6p,"(2D<3/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",7/2,6,8,,T7226,L11760,
283.6488,0.0002,283.64894,35254.864,35,3.5e+05,,110604.447,145859.294,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",5/2,8,6,,T7226,L11760,
283.9840,0.0007,,35213.25,10,,,,,,,,,,,1,1,,,L11760,
284.85119,0.00010,284.85124,35106.049,3500000,3.0e+08,,60608.362,95714.406,5d10.6p,2P*,3/2,5d10.7s,2S,1/2,4,2,,T7226,L11760,
285.3225,0.0002,285.32239,35048.058,2500,1.1e+07,,103873.302,138921.375,5d9.6s.6p,"(2D<3/2>,3P<1>)*",1/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,2,4,,T7226,L11760,
287.4043,0.0002,287.40420,34794.188,5000,1.8e+07,,111174.092,145968.295,5d9.6s.6p,"(2D<3/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",7/2,6,8,,T7226,L11760,
288.3073,0.0002,288.30739,34685.207,100,2.2e+05,,111174.092,145859.294,5d9.6s.6p,"(2D<3/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",5/2,6,6,,T7226,L11760,
288.3440,0.0002,288.34399,34680.804,700,1.3e+07,,111971.464,146652.263,5d10.7p,2P*,3/2,5d9.6p2,"(2D<5/2>,3P<0>)",5/2,4,6,,T7226,L11760,
289.3407,0.0003,289.34030,34561.33,15h,1.4e+06,,103873.302,138434.682,5d9.6s.6p,"(2D<3/2>,3P<1>)*",1/2,5d10.10s,2S,1/2,2,2,,T7226,L11760,
290.3496,0.0002,290.34967,34441.233,700,1.6e+05,,100861.369,135302.600,5d9.6s.6p,"(2D<3/2>,3P<1>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",7/2,6,8,,T7226,L11760,
290.4895,0.0002,,34424.654,200,,,,,,,,,,,1,1,,,L11760,
291.0186,0.0004,291.01835,34362.06,500,9.0e+06,,108298.183,142660.277,5d10.7p,2P*,1/2,5d10.10d,2D,3/2,2,4,,T7226,L11760,
291.71036,0.00003,291.71038,34280.578,300000E,7.8e+05,,50555.567,84836.143,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<5/2>,3P<1>)*",5/2,4,6,,T7226,L11760,
293.6762,0.0004,293.67609,34051.11,30000,3.8e+07,,106086.013,140137.134,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",5/2,4,6,,T7226,L11760,
293.9885,0.0004,293.98870,34014.93,2500,7.0e+06,,110604.447,144619.360,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",9/2,8,10,,T7226,L11760,
294.1397,0.0004,294.13955,33997.45,2000,2.2e+07,,111174.092,145171.560,5d9.6s.6p,"(2D<3/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",5/2,6,6,,T7226,L11760,
294.7935,0.0004,294.79329,33922.05,250000,1.7e+08,,106215.059,140137.134,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",5/2,8,6,,T7226,L11760,
295.5988,0.0004,295.59927,33829.63,1500,9.5e+06,,104984.138,138813.721,5d10.6d,2D,3/2,5d10.7f,2F*,5/2,4,6,,T7226,L11760,
296.4048,0.0004,296.40486,33737.64,700,8.8e+06,,111174.092,144911.731,5d9.6s.6p,"(2D<3/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",3/2,6,4,,T7226,L11760,
296.5966,0.0004,,33715.83,10c,,,,,,,,,,,1,1,,,L11760,
296.7226,0.0004,296.72283,33701.51,15,7.2e+04,,100861.369,134562.854,5d9.6s.6p,"(2D<3/2>,3P<1>)*",5/2,5d10.8d,2D,3/2,6,4,,T7226,L11760,
297.4941,0.0004,297.49437,33614.11,120,8.0e+06,,108298.183,141912.265,5d10.7p,2P*,1/2,5d10.11s,2S,1/2,2,2,,T7226,L11760,
297.5986,0.0004,297.59872,33602.30,1200h,1.1e+07,,106086.013,139688.308,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d10.9d,2D,5/2,4,6,,T7226,L11760,
298.1424,0.0004,298.14231,33541.02,100h,1.6e+06,,106086.013,139627.043,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d10.9d,2D,3/2,4,4,,T7226,L11760,
298.2383,0.0004,298.23821,33530.23,250,1.1e+06,,103183.874,136714.118,5d9.6s.6p,"(2D<3/2>,3P<1>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,4,6,,T7226,L11760,
298.7463,0.0004,298.74602,33473.21,80h,1.1e+05,,106215.059,139688.308,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d10.9d,2D,5/2,8,6,,T7226,L11760,
299.5293,0.0004,299.52922,33385.71,140,8.0e+05,,111174.092,144559.816,5d9.6s.6p,"(2D<3/2>,3P<2>)*",5/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",3/2,6,4,,T7226,L11760,
300.0428,0.0004,300.0435,33328.58,10,2.8e+04,,121960.399,155288.900,5d9.6s.6p,"(2D<3/2>,1P<1>)*",5/2,5d9.6p2,"(2D<5/2>,3P<1>)",5/2,6,6,,T7226,L11760,
300.5261,0.0004,300.52620,33274.98,300h,6.0e+07,,111971.464,145246.433,5d10.7p,2P*,3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",1/2,4,2,,T7226,L11760,
300.5739,0.0004,300.57399,33269.69,100,6.3e+05,,105544.042,138813.721,5d10.6d,2D,5/2,5d10.7f,2F*,5/2,6,6,,T7226,L11760,
300.7383,0.0004,300.73796,33251.50,2000,9.5e+06,,105544.042,138795.581,5d10.6d,2D,5/2,5d10.7f,2F*,7/2,6,8,,T7226,L11760,
301.2039,0.0004,301.20395,33200.10,300,1.0e+07,,111971.464,145171.560,5d10.7p,2P*,3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",5/2,4,6,,T7226,L11760,
303.5799,0.0004,303.57981,32940.25,2000,4.2e+07,,111971.464,144911.731,5d10.7p,2P*,3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,5/2]",3/2,4,4,,T7226,L11760,
304.5496,0.0004,304.54971,32835.38,25p,9.2e+03,,106086.013,138921.375,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,4,4,,T7226,L11760,
304.6047,0.0004,304.60442,32829.44,30w,1.9e+05,,106215.059,139044.524,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d10.6g,2G,9/2,8,10,,T7226,L11760,
304.6047,0.0004,304.60444,32829.44,30w,6.9e+03,,106215.059,139044.521,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d10.6g,2G,7/2,8,8,,T7226,L11760,
304.9390,0.0004,304.93807,32793.45,25,2.4e+05,,100861.369,133654.913,5d9.6s.6p,"(2D<3/2>,3P<1>)*",5/2,5d10.5g,2G,7/2,6,8,,T7226,L11760,
305.6654,0.0004,305.66532,32715.52,60,1.8e+06,,111971.464,144686.984,5d10.7p,2P*,3/2,5d10.11d,2D,5/2,4,6,,T7226,L11760,
306.5420,0.0004,306.54184,32621.96,800,6.0e+06,,106299.401,138921.375,5d9.6s.6p,"(2D<3/2>,3P<2>)*",1/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,2,4,,T7226,L11760,
306.8576,0.0004,306.85811,32588.41,480,8.0e+06,,111971.464,144559.816,5d10.7p,2P*,3/2,5d9.6s.6d,"[(2D<5/2>,1/2)<3>,3/2]",3/2,4,4,,T7226,L11760,
307.0069,0.0004,,32572.56,40,,,,,,,,,,,1,1,,,L11760,
307.1370,0.0004,,32558.76,35,,,,,,,,,,,1,1,,,L11760,
308.8446,0.0004,,32378.75,1100c,,,,,,,,,,,1,1,,,L11760,
310.3568,0.0004,,32220.98,150,,,,,,,,,,,1,1,,,L11760,
311.7099,0.0004,311.71025,32081.11,15000,8.8e+06,,95714.406,127795.481,5d10.7s,2S,1/2,5d10.8p,2P*,3/2,2,4,,T7226,L11760,
314.0589,0.0004,,31841.16,30,,,,,,,,,,,1,1,,,L11760,
317.3034,0.0003,317.30326,31515.58,40h,1.2e+05,,103183.874,134699.466,5d9.6s.6p,"(2D<3/2>,3P<1>)*",3/2,5d10.8d,2D,5/2,4,6,,T7226,L11760,
318.8666,0.0004,,31361.08,70h,,,,,,,,,,,1,1,,,L11760,
319.1942,0.0003,319.19451,31328.89,7500,1.5e+07,,108298.183,139627.043,5d10.7p,2P*,1/2,5d10.9d,2D,3/2,2,4,,T7226,L11760,
319.2514,0.0003,,31323.28,35,,,,,,,,,,,1,1,,,L11760,
320.2310,0.0003,320.23120,31227.46,2500,1.0e+07,,95714.406,126941.844,5d10.7s,2S,1/2,5d10.8p,2P*,1/2,2,2,,T7226,L11760,
320.8636,0.0003,,31165.89,500,,,,,,,,,,,1,1,,,L11760,
320.9096,0.0003,320.90982,31161.42,120000,8.2e+07,,108975.732,140137.134,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",5/2,6,6,,T7226,L11760,
322.8745,0.0003,,30971.79,150h,,,,,,,,,,,1,1,,,L11760,
325.3014,0.0003,325.30114,30740.72,450,2.5e+06,,111971.464,142712.211,5d10.7p,2P*,3/2,5d10.10d,2D,5/2,4,6,,T7226,L11760,
325.3854,0.0003,,30732.78,100,,,,,,,,,,,1,1,,,L11760,
325.6957,0.0003,,30703.51,80h,,,,,,,,,,,1,1,,,L11760,
325.8440,0.0004,325.84379,30689.53,900h,1.0e+07,,103873.302,134562.854,5d9.6s.6p,"(2D<3/2>,3P<1>)*",1/2,5d10.8d,2D,3/2,2,4,,T7226,L11760,
326.2492,0.0011,326.25032,30651.41,3G,6.5e+04,,108975.732,139627.043,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d10.9d,2D,3/2,6,4,,T7226,L11760,
326.4980,0.0004,326.49751,30628.06,60000,2.3e+07,,106086.013,136714.118,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,4,6,,T7226,L11760,
326.5493,0.0004,326.54989,30623.25,100l,1.4e+06,,108298.183,138921.375,5d10.7p,2P*,1/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,2,4,,T7226,L11760,
327.8791,0.0004,327.87897,30499.05,10000,1.8e+07,,106215.059,136714.118,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,8,6,,T7226,L11760,
327.9049,0.0004,327.90476,30496.65,100h,4.8e+06,,109191.648,139688.308,5d9.6s.6p,"(2D<3/2>,3P<2>)*",3/2,5d10.9d,2D,5/2,4,6,,T7226,L11760,
328.5658,0.0004,328.56482,30435.30,10,1.0e+06,,109191.648,139627.043,5d9.6s.6p,"(2D<3/2>,3P<2>)*",3/2,5d10.9d,2D,3/2,4,4,,T7226,L11760,
329.0314,0.0004,329.03098,30392.24,300h,1.3e+04,,95187.361,125579.636,5d9.6s.6p,"(2D<5/2>,3P<2>)*",7/2,5d10.7d,2D,5/2,8,6,,T7226,L11760,
331.8234,0.0004,331.82355,30136.52,700,5.5e+06,,108298.183,138434.682,5d10.7p,2P*,1/2,5d10.10s,2S,1/2,2,2,,T7226,L11760,
333.0959,0.0004,333.09580,30021.39,150c,3.5e+04,,95304.138,125325.531,5d9.6s.6p,"(2D<5/2>,3P<2>)*",5/2,5d10.7d,2D,3/2,6,4,,T7226,L11760,
333.6185,0.0004,,29974.36,300,,,,,,,,,,,1,1,,,L11760,
333.9384,0.0004,333.93840,29945.64,2000c,2.4e+06,,108975.732,138921.375,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,6,4,,T7226,L11760,
333.9669,0.0004,,29943.09,30,,,,,,,,,,,1,1,,,L11760,
333.9924,0.0004,333.99240,29940.80,50,2.6e+04,,111971.464,141912.265,5d10.7p,2P*,3/2,5d10.11s,2S,1/2,4,2,,T7226,L11760,
334.9450,0.0004,,29855.65,80,,,,,,,,,,,1,1,,,L11760,
336.3637,0.0004,336.36367,29729.72,10,5.5e+05,,109191.648,138921.375,5d9.6s.6p,"(2D<3/2>,3P<2>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,4,4,,T7226,L11760,
337.4302,0.0004,,29635.76,500,,,,,,,,,,,1,1,,,L11760,
338.6075,0.0004,338.60786,29532.72,2000c,1.5e+07,,110604.447,140137.134,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",5/2,8,6,,T7226,L11760,
340.2365,0.0004,,29391.32,200,,,,,,,,,,,1,1,,,L11760,
342.5771,0.0004,,29190.51,400,,,,,,,,,,,1,1,,,L11760,
342.8293,0.0004,,29169.04,100,,,,,,,,,,,1,1,,,L11760,
343.0567,0.0004,343.05676,29149.70,1000c,3.5e+03,,50555.567,79705.262,5d9.6s2,2D,3/2,5d9.6s.6p,"(2D<5/2>,3P<0>)*",5/2,4,6,,T7226,L11760,
343.7902,0.0004,343.78980,29087.51,400c,1.1e+06,,106215.059,135302.600,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",7/2,8,8,,T7226,L11760,
345.2678,0.0004,345.26760,28963.03,30000,1.8e+07,,111174.092,140137.134,5d9.6s.6p,"(2D<3/2>,3P<2>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",5/2,6,6,,T7226,L11760,
346.0155,0.0012,346.01612,28900.44,350G,1.5e+05,,95714.406,124614.794,5d10.7s,2S,1/2,5d9.6s.6p,"(2D<3/2>,1P<1>)*",3/2,2,4,,T7226,L11760,
348.5869,0.0004,348.58694,28687.25,400s,6.0e+06,,103873.302,132560.550,5d9.6s.6p,"(2D<3/2>,3P<1>)*",1/2,5d10.9s,2S,1/2,2,2,,T7226,L11760,
348.9397,0.0004,,28658.24,150,,,,,,,,,,,1,1,,,L11760,
349.4859,0.0004,349.48596,28613.46,8000h,2.7e+07,,106086.013,134699.466,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d10.8d,2D,5/2,4,6,,T7226,L11760,
351.0762,0.0004,351.07599,28483.85,100h,4.2e+04,,97095.774,125579.636,5d9.6s.6p,"(2D<3/2>,3P<0>)*",3/2,5d10.7d,2D,5/2,4,6,,T7226,L11760,
351.1629,0.0004,351.16255,28476.81,800h,4.8e+06,,106086.013,134562.854,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d10.8d,2D,3/2,4,4,,T7226,L11760,
351.6169,0.0004,351.61649,28440.04,200h,5.6e+05,,110604.447,139044.524,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d10.6g,2G,9/2,8,10,,T7226,L11760,
351.6169,0.0004,351.61653,28440.04,200h,2.0e+04,,110604.447,139044.521,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d10.6g,2G,7/2,8,8,,T7226,L11760,
353.3604,0.0004,353.3609,28299.72,100000,3.0e+07,,104984.138,133283.820,5d10.6d,2D,3/2,5d10.6f,2F*,5/2,4,6,,T7226,L11760,
354.2364,0.0004,354.23613,28229.74,100h,3.0e+04,,97095.774,125325.531,5d9.6s.6p,"(2D<3/2>,3P<0>)*",3/2,5d10.7d,2D,3/2,4,4,,T7226,L11760,
355.0425,0.0004,355.04215,28165.64,30000,1.5e+07,,111971.464,140137.134,5d10.7p,2P*,3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",5/2,4,6,,T7226,L11760,
356.3402,0.0004,,28063.07,100,,,,,,,,,,,1,1,,,L11760,
360.3959,0.0004,360.39565,27747.26,600c,9.8e+05,,111174.092,138921.375,5d9.6s.6p,"(2D<3/2>,3P<2>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<2>,1/2]",3/2,6,4,,T7226,L11760,
360.4936,0.0004,360.4932,27739.74,1500,2.0e+06,,105544.042,133283.820,5d10.6d,2D,5/2,5d10.6f,2F*,5/2,6,6,,T7226,L11760,
360.5113,0.0004,360.51124,27738.38,45000c,1.4e+07,,108975.732,136714.118,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,6,6,,T7226,L11760,
360.6791,0.0002,360.67902,27725.480,100000,3.0e+07,,105544.042,133269.525,5d10.6d,2D,5/2,5d10.6f,2F*,7/2,6,8,,T7226,L11760,
360.7914,0.0004,360.79144,27716.85,8000,5.7e+06,,111971.464,139688.308,5d10.7p,2P*,3/2,5d10.9d,2D,5/2,4,6,,T7226,L11760,
361.5906,0.0004,361.59069,27655.59,450,8.5e+05,,111971.464,139627.043,5d10.7p,2P*,3/2,5d10.9d,2D,3/2,4,4,,T7226,L11760,
363.3398,0.0004,363.33948,27522.44,8000,3.5e+06,,109191.648,136714.118,5d9.6s.6p,"(2D<3/2>,3P<2>)*",3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,4,6,,T7226,L11760,
364.4331,0.0004,364.43343,27439.88,100h,1.2e+04,,106215.059,133654.913,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d10.5g,2G,7/2,8,8,,T7226,L11760,
364.4331,0.0004,364.43388,27439.88,100h,3.4e+05,,106215.059,133654.879,5d9.6s.6p,"(2D<5/2>,1P<1>)*",7/2,5d10.5g,2G,9/2,8,10,,T7226,L11760,
375.2825,0.0004,,26646.59,100h,,,,,,,,,,,1,1,,,L11760,
377.7214,0.0003,377.72143,26474.541,6000h,2.6e+07,,106086.013,132560.550,5d9.6s.6p,"(2D<5/2>,1P<1>)*",3/2,5d10.9s,2S,1/2,4,2,,T7226,L11760,
377.8828,0.0003,377.8830,26463.231,900,2.7e+06,,111971.464,138434.682,5d10.7p,2P*,3/2,5d10.10s,2S,1/2,4,2,,T7226,L11760,
379.0803,0.0004,379.0808,26379.63,5,7.5e+05,,121753.739,148133.339,5d9.6s.6p,"(2D<3/2>,1P<1>)*",1/2,5d9.6s.6d,"[(2D<5/2>,1/2)<2>,3/2]",1/2,2,2,,T7226,L11760,
379.8404,0.0003,379.84009,26326.846,6000c,7.6e+05,,108975.732,135302.600,5d9.6s.6p,"(2D<5/2>,1P<1>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",7/2,6,8,,T7226,L11760,
380.7393,0.0003,380.73959,26264.694,50000,3.2e+07,,108298.183,134562.854,5d10.7p,2P*,1/2,5d10.8d,2D,3/2,2,4,,T7226,L11760,
382.9995,0.0004,382.99985,26109.69,1000,1.5e+06,,110604.447,136714.118,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,8,6,,T7226,L11760,
384.0348,0.0004,384.0344,26039.31,10000,4.7e+06,,95714.406,121753.739,5d10.7s,2S,1/2,5d9.6s.6p,"(2D<3/2>,1P<1>)*",1/2,2,2,,T7226,L11760,
388.4284,0.0004,,25744.77,200,,,,,,,,,,,1,1,,,L11760,
391.0427,0.0004,,25572.65,400,,,,,,,,,,,1,1,,,L11760,
391.4475,0.0004,,25546.21,75,,,,,,,,,,,1,1,,,L11760,
391.5422,0.0004,391.54228,25540.03,5000,3.7e+06,,111174.092,136714.118,5d9.6s.6p,"(2D<3/2>,3P<2>)*",5/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,6,6,,T7226,L11760,
392.0374,0.0004,392.0367,25507.77,500D,1.1e+07,,109191.648,134699.466,5d9.6s.6p,"(2D<3/2>,3P<2>)*",3/2,5d10.8d,2D,5/2,4,6,,T7226,L11760,
394.1484,0.0016,394.1476,25371.15,15G,1.9e+06,,109191.648,134562.854,5d9.6s.6p,"(2D<3/2>,3P<2>)*",3/2,5d10.8d,2D,3/2,4,4,,T7226,L11760,
394.6790,0.0004,,25337.05,30,,,,,,,,,,,1,1,,,L11760,
394.7398,0.0004,,25333.14,75,,,,,,,,,,,1,1,,,L11760,
395.7439,0.0004,,25268.87,60,,,,,,,,,,,1,1,,,L11760,
397.5526,0.0004,,25153.90,500,,,,,,,,,,,1,1,,,L11760,
398.50580,0.00003,398.50579,25093.7378,10000000c,3.2e+06,,35514.624,60608.362,5d9.6s2,2D,5/2,5d10.6p,2P*,3/2,6,4,,T7226,L11760,
402.7339,0.0016,,24830.29,15G,,,,,,,,,,,1,1,,,L11760,
404.1599,0.0010,404.16036,24742.69,4000c,9.0e+06,,111971.464,136714.118,5d10.7p,2P*,3/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",5/2,4,6,,T7226,L11760,
404.1718,0.0003,,24741.956,500,,,,,,,,,,,1,1,,,L11760,
404.8883,0.0004,404.8886,24698.167,50,3.0e+05,,110604.447,135302.600,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d9.6s.7s,"[(2D<5/2>,1/2)<3>,1/2]",7/2,8,8,,T7226,L11760,
412.1602,0.0004,412.16094,24262.408,4000,1.2e+07,,108298.183,132560.550,5d10.7p,2P*,1/2,5d10.9s,2S,1/2,2,2,,T7226,L11760,
427.7427,0.0003,,23378.538,100,,,,,,,,,,,1,1,,,L11760,
427.9199,0.0003,427.9191,23368.860,100w,8.0e+06,,109191.648,132560.550,5d9.6s.6p,"(2D<3/2>,3P<2>)*",3/2,5d10.9s,2S,1/2,4,2,,T7226,L11760,
433.8316,0.0004,433.83071,23050.417,100c,4.0e+04,,110604.447,133654.913,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d10.5g,2G,7/2,8,8,,T7226,L11760,
433.8316,0.0004,433.83135,23050.417,100c,1.1e+06,,110604.447,133654.879,5d9.6s.6p,"(2D<3/2>,3P<2>)*",7/2,5d10.5g,2G,9/2,8,10,,T7226,L11760,
438.3780,0.0004,438.37840,22811.362,300u,8.5e+04,,104984.138,127795.481,5d10.6d,2D,3/2,5d10.8p,2P*,3/2,4,4,,T7226,L11760,
439.9853,0.0003,439.9859,22728.034,40000,9.0e+06,,111971.464,134699.466,5d10.7p,2P*,3/2,5d10.8d,2D,5/2,4,6,,T7226,L11760,
440.6091,0.0006,440.6091,22695.85,2h,4.5e+06,,123153.775,145849.628,5d10.5f,2F*,7/2,5d10.9g,2G,9/2,8,10,,T7226,L11760,
442.6463,0.0004,442.64651,22591.403,3300h,1.3e+06,,111971.464,134562.854,5d10.7p,2P*,3/2,5d10.8d,2D,3/2,4,4,,T7226,L11760,
445.5645,0.0003,445.5640,22443.438,200h,6.5e+06,,121960.399,144403.864,5d9.6s.6p,"(2D<3/2>,1P<1>)*",5/2,5d10.8g,2G,7/2,6,8,,T7226,L11760,
445.6737,0.0003,445.6737,22437.943,70h,2.1e+06,,123411.351,145849.294,5d10.5f,2F*,5/2,5d10.9g,2G,7/2,6,8,,T7226,L11760,
446.0305,0.0003,,22419.994,150h,,,,,,,,,,,1,1,,,L11760,
446.5131,0.0004,446.5131,22395.761,700c,8.0e+04,,103183.874,125579.636,5d9.6s.6p,"(2D<3/2>,3P<1>)*",3/2,5d10.7d,2D,5/2,4,6,,T7226,L11760,
