obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
,222.7710,44889.14,,4.02e+02,A,35760.88,80650.02,2p6.3p,2P*,3/2,2p6.4p,2P*,3/2,4,4,E2,c28,,
,222.9226,44858.62,,1.64e-03,E,35760.88,80619.50,2p6.3p,2P*,3/2,2p6.4p,2P*,1/2,4,2,M1,c28,,
,222.9226,44858.62,,8.04e+02,A,35760.88,80619.50,2p6.3p,2P*,3/2,2p6.4p,2P*,1/2,4,2,E2,c28,,
,225.4567,44354.41,,7.15e+05,C+,71490.19,115844.60,2p6.3d,2D,5/2,2p6.9f,2F*,5/2,6,6,,c31,,
,225.4567,44354.41,,1.07e+07,B,71490.19,115844.60,2p6.3d,2D,5/2,2p6.9f,2F*,7/2,6,8,,c31,,
,225.4611,44353.54,,1.00e+07,B,71491.06,115844.60,2p6.3d,2D,3/2,2p6.9f,2F*,5/2,4,6,,c31,,
,230.3695,43408.53,,3.69e+05,C+,71490.19,114898.72,2p6.3d,2D,5/2,2p6.9p,2P*,3/2,6,4,,c31,,
,230.3741,43407.66,,4.11e+04,C,71491.06,114898.72,2p6.3d,2D,3/2,2p6.9p,2P*,3/2,4,4,,c31,,
,230.3843,43405.73,,4.05e+05,C,71491.06,114896.79,2p6.3d,2D,3/2,2p6.9p,2P*,1/2,4,2,,c31,,
,231.3308,43228.14,,9.81e+04,C,69804.95,113033.09,2p6.4s,2S,1/2,2p6.8p,2P*,3/2,2,4,,c31,,
,231.3460,43225.30,,1.07e+05,C,69804.95,113030.25,2p6.4s,2S,1/2,2p6.8p,2P*,1/2,2,2,,c31,,
,233.0277,42913.36,,9.07e+05,C+,71490.19,114403.55,2p6.3d,2D,5/2,2p6.8f,2F*,5/2,6,6,,c31,,
233.0293,233.0277,42913.06,3*,1.36e+07,B+,71490.19,114403.55,2p6.3d,2D,5/2,2p6.8f,2F*,7/2,6,8,,c31,L6095,
233.0293,233.0324,42913.06,3*,1.27e+07,B,71491.06,114403.55,2p6.3d,2D,3/2,2p6.8f,2F*,5/2,4,6,,c31,L6095,
,240.7150,41542.90,,5.26e+05,C+,71490.19,113033.09,2p6.3d,2D,5/2,2p6.8p,2P*,3/2,6,4,,c31,,
,240.7201,41542.03,,5.87e+04,C,71491.06,113033.09,2p6.3d,2D,3/2,2p6.8p,2P*,3/2,4,4,,c31,,
,240.7365,41539.19,,5.79e+05,C+,71491.06,113030.25,2p6.3d,2D,3/2,2p6.8p,2P*,1/2,4,2,,c31,,
,245.0303,40811.28,,1.44e+06,B,71490.19,112301.47,2p6.3d,2D,5/2,2p6.7f,2F*,5/2,6,6,,c31,,
245.0332,245.0303,40810.80,6*,2.16e+07,B+,71490.19,112301.47,2p6.3d,2D,5/2,2p6.7f,2F*,7/2,6,8,,c31,L6095,
245.0332,245.0355,40810.80,6*,2.02e+07,B+,71491.06,112301.47,2p6.3d,2D,3/2,2p6.7f,2F*,5/2,4,6,,c31,L6095,
,247.5061,40403.04,,9.15e+04,C,69804.95,110207.99,2p6.4s,2S,1/2,2p6.7p,2P*,3/2,2,4,,c31,,
,247.5331,40398.63,,1.02e+05,C,69804.95,110203.58,2p6.4s,2S,1/2,2p6.7p,2P*,1/2,2,2,,c31,,
,258.2791,38717.80,,8.28e+05,C+,71490.19,110207.99,2p6.3d,2D,5/2,2p6.7p,2P*,3/2,6,4,,c31,,
,258.2849,38716.93,,9.23e+04,C,71491.06,110207.99,2p6.3d,2D,3/2,2p6.7p,2P*,3/2,4,4,,c31,,
,258.3144,38712.52,,9.09e+05,C+,71491.06,110203.58,2p6.3d,2D,3/2,2p6.7p,2P*,1/2,4,2,,c31,,
266.1547,266.1545,37572.14,8,3.81e+07,A,71490.19,109062.35,2p6.3d,2D,5/2,2p6.6f,2F*,7/2,6,8,,c31,L6095,
,266.1547,37572.13,,2.54e+06,B+,71490.19,109062.32,2p6.3d,2D,5/2,2p6.6f,2F*,5/2,6,6,,c31,,
266.1609,266.1609,37571.26,8,3.56e+07,A,71491.06,109062.32,2p6.3d,2D,3/2,2p6.6f,2F*,5/2,4,6,,c31,L6095,
,279.1365,35824.77,,3.20e+04,C+,69804.95,105629.72,2p6.4s,2S,1/2,2p6.6p,2P*,3/2,2,4,,c31,,
279.1599,279.1600,35821.76,9,4.01e+08,A,35669.31,71491.06,2p6.3p,2P*,1/2,2p6.3d,2D,3/2,2,4,,"c31,T6870,c23",L7414,
,279.1600,35821.75,,2.29e-04,B,35669.31,71491.06,2p6.3p,2P*,1/2,2p6.3d,2D,3/2,2,4,M2,c28,,
,279.1668,35820.88,,1.63e-03,B+,35669.31,71490.19,2p6.3p,2P*,1/2,2p6.3d,2D,5/2,2,6,M2,c28,,
,279.1940,35817.39,,4.02e+04,C+,69804.95,105622.34,2p6.4s,2S,1/2,2p6.6p,2P*,1/2,2,2,,c31,,
,279.6352,35760.88,,3.80e-03,B+,0.00,35760.88,2p6.3s,2S,1/2,2p6.3p,2P*,3/2,2,4,M2,c28,,
279.6352,279.6352,35760.87,13g,2.60e+08,A+,0.00,35760.88,2p6.3s,2S,1/2,2p6.3p,2P*,3/2,2,4,,"c31,T6870,T5467,T6659,c23",L7414,
,279.8754,35730.18,,2.19e-10,E,35760.88,71491.06,2p6.3p,2P*,3/2,2p6.3d,2D,3/2,4,4,M2,c28,,
,279.8754,35730.18,,7.98e+07,A,35760.88,71491.06,2p6.3p,2P*,3/2,2p6.3d,2D,3/2,4,4,,"c31,T6870,c23",,
,279.8823,35729.31,,8.82e-03,B+,35760.88,71490.19,2p6.3p,2P*,3/2,2p6.3d,2D,5/2,4,6,M2,c28,,
279.8823,279.8823,35729.31,10,4.79e+08,A,35760.88,71490.19,2p6.3p,2P*,3/2,2p6.3d,2D,5/2,4,6,,"c31,T6870,c23",L7414,
280.3530,280.3531,35669.32,12g,2.57e+08,A+,0.00,35669.31,2p6.3s,2S,1/2,2p6.3p,2P*,1/2,2,2,,"c31,T6870,T5467,T6659,c23",L7414,
,284.2933,35174.94,,1.25e+06,B,80619.50,115794.44,2p6.4p,2P*,1/2,2p6.9d,2D,3/2,2,4,,c31,,
,284.5315,35145.49,,1.89e+06,B+,80619.50,115764.99,2p6.4p,2P*,1/2,2p6.10s,2S,1/2,2,2,,c31,,
,284.5402,35144.42,,2.46e+05,C+,80650.02,115794.44,2p6.4p,2P*,3/2,2p6.9d,2D,3/2,4,4,,c31,,
,284.5406,35144.37,,1.48e+06,B,80650.02,115794.39,2p6.4p,2P*,3/2,2p6.9d,2D,5/2,4,6,,c31,,
,284.7788,35114.97,,3.77e+06,B+,80650.02,115764.99,2p6.4p,2P*,3/2,2p6.10s,2S,1/2,4,2,,c31,,
,292.9156,34139.53,,1.43e+06,B+,71490.19,105629.72,2p6.3d,2D,5/2,2p6.6p,2P*,3/2,6,4,,c31,,
,292.9230,34138.66,,1.59e+05,B,71491.06,105629.72,2p6.3d,2D,3/2,2p6.6p,2P*,3/2,4,4,,c31,,
292.9491,292.9490,34135.62,9,1.15e+08,A,35669.31,69804.95,2p6.3p,2P*,1/2,2p6.4s,2S,1/2,2,2,,"c31,T6870,T6659,c23",L7414,
