obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
301.68698,0.00004,301.686991,0.000016,33146.939,10000,2.0e+07,C,16421.5292,49568.4673,3d3.(2G).4s,b 3G,4,3d3.(2G).4p,z 1F*,3,9,7,,T9770,L18516,
301.70196,0.00014,301.70205,0.00003,33145.294,13000,2.01e+07,B+,13594.726,46740.0100,3d3.(4P).4s,a 5P,2,3d3.(4P).4p,z 3P*,2,5,5,,T9616n,L18516,
301.7086,0.0007,301.708368,0.000016,33144.57,2400,,,40001.7556,73146.3451,3d3.(4F).4p,z 3F*,2,3d3.(4F).4d,5F,3,5,7,,,L10089c179,
301.76586,0.00007,301.76589,0.00003,33138.275,36000,1.29e+08,B,13741.6394,46879.9114,3d3.(4P).4s,a 5P,3,3d3.(4P).4p,z 5P*,2,7,5,,T9616n,L18516,
301.7994,0.0016,301.80010,0.00004,33134.60,860h,6.2e+06,D+,20617.0735,53751.589,3d3.(2D2).4s,b 3D,2,3d3.(2D2).4p,w 3D*,1,5,3,,T9770,L10089c179,
301.98248,0.00003,301.982497,0.000018,33114.504,19000,1.0e+08,D,40195.5675,73310.0695,3d3.(4F).4p,z 3F*,3,3d3.(4F).4d,3D,2,7,5,,T9770,L18516,
301.9970,0.0020,301.99673,0.00004,33112.91,2200,,,19132.792,52245.733,3d3.(2P).4s,b 3P,2,3d3.(2D2).4p,x 3F*,2,5,5,,,L8201c179,
302.0314,0.0003,302.031144,0.000016,33109.14,2400,,,37520.6639,70629.8323,3d3.(4F).4p,z 5D*,3,3d3.(4F).5s,3F,3,7,7,,,L18516,
302.109108,0.000021,302.109112,0.000014,33100.6240,32000,1.0e+08,D,40430.0878,73530.7114,3d3.(4F).4p,z 3F*,4,3d3.(4F).4d,3D,3,9,7,,T9770,L18516,
302.1529,0.0007,302.15342,0.00003,33095.83,3000,3.3e+07,D+,13594.726,46690.4958,3d3.(4P).4s,a 5P,2,3d3.(4P).4p,y 5D*,1,5,3,,T9770,L10089c179,
302.2649,0.0008,302.262966,0.000014,33083.57,470,,,40195.5675,73279.3426,3d3.(4F).4p,z 3F*,3,3d3.(4F).4d,5F,4,7,9,,,L10089c179,
302.3022,0.0007,302.30278,0.00004,33079.47,3300,,,19166.315,52245.733,3d3.(2P).4s,b 3P,1,3d3.(2D2).4p,x 3F*,2,3,5,,,L10089c179,
302.34603,0.00008,302.34607,0.00003,33074.686,10000,1.02e+08,C,13511.7993,46586.481,3d3.(4P).4s,a 5P,1,3d3.(4P).4p,y 5D*,0,3,1,,T9770,L18516,
302.47642,0.00009,302.476446,0.000022,33060.428,6500,6.8e+06,C,16532.9841,49593.4096,3d3.(2G).4s,b 3G,5,3d3.(2G).4p,z 1H*,5,11,11,,T9770,L18516,
302.58643,0.00020,302.58640,0.00004,33048.409,9300,7.9e+07,B,19132.792,52181.204,3d3.(2P).4s,b 3P,2,3d3.(2P).4p,z 3S*,1,5,3,,T9770,L18516,
302.6574,0.0008,302.658140,0.000020,33040.65,330,,,19112.9298,52153.5082,3d3.(2G).4s,b 1G,4,3d3.(2H).4p,y 3H*,5,9,11,,,L10089c179,
302.84872,0.00005,302.84876,0.00003,33019.786,4100,3.1e+07,C,19161.422,52181.204,3d3.(2P).4s,b 3P,0,3d3.(2P).4p,z 3S*,1,1,3,,T9770,L18516,
