obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
130.7976,0.0012,130.79793,0.00015,76454.0,330,,,45197.711,121651.52,3d7.(4F).4p,z 5F*,5,3d7.(4F).6d,5H,5,11,11,,,L4687c119,
130.8834,0.0009,130.8830,0.0004,76403.9,1300,8.e+06,D,10708.331,87112.43,3d7.(4F).4s,b 3F,3,3d6.(5D).4s.4p,v 3F*,4,7,9,,T6999,L4687c119,
131.1122,0.0009,131.1135,0.0003,76270.6,17000,3.7e+07,D,4028.988,80298.81,3d7.(4F).4s,a 5F,4,3d6.(5D).4s.4p,x 5D*,4,9,9,,T6999,L4687c119,
131.1857,0.0009,131.1857,0.0005,76227.8,17000,1.3e+08,D,4560.789,80788.63,3d7.(4F).4s,a 5F,3,3d6.(5D).4s.4p,x 5D*,2,7,5,,T6999,L4687c119,
131.2901,0.0012,131.2884,0.0003,76167.2,4300i,4.6e+07,D,11321.860,87490.05,3d7.(4F).4s,b 3F,2,3d6.(5D).4s.4p,u 3D*,2,5,5,,T6999,L4687c119,
131.5417,0.0009,131.5422,0.0004,76021.5,13000,1.3e+08,D,4950.062,80971.3,3d7.(4F).4s,a 5F,2,3d6.(5D).4s.4p,x 5D*,1,5,3,,T6999,L4687c119,
131.6094,0.0009,131.6097,0.0004,75982.4,12000,6.e+07,D,4560.789,80543.04,3d7.(4F).4s,a 5F,3,3d6.(5D).4s.4p,x 5D*,3,7,7,,T6999,L4687c119,
131.6521,0.0012,131.651090,0.000005,75957.8,420,,,22009.344,97967.697,3d7.(2G).4s,a 3G,4,3d7.(4F).5p,3F*,3,9,7,,,L4687c119,
131.8186,0.0009,131.8188,0.0005,75861.8,8200,2.0e+08,D,5204.698,81066.4,3d7.(4F).4s,a 5F,1,3d6.(5D).4s.4p,x 5D*,0,3,1,,T6999,L4687c119,
131.8596,0.0009,131.8590,0.0005,75838.2,12000,7.e+07,D,4950.062,80788.63,3d7.(4F).4s,a 5F,2,3d6.(5D).4s.4p,x 5D*,2,5,5,,T6999,L4687c119,
