obs_wl_vac(nm),ritz_wl_vac(nm),wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 19
626.403,626.402+,15964.2,260u,1.14e+06,B,3250.35,19214.54,5d.6s,a 3D,3,4f.5d,y 3F*,4,7,9,,T7455,L3475,
627.550,627.549+,15935.0,13,,,24522.70,40457.71,4f.5d,y 1F*,3,4f.(2F*<7/2>).6p<3/2>,"(7/2,3/2)",2,7,5,,,L3475,
629.783,629.782+,15878.5,180,,,10094.86,25973.37,5d.6s,,2,5d.6p,y 3D*,1,5,3,,,L3475,
630.720,630.719+,15854.9,21,,,1970.70,17825.62,5d2,a 3F,4,4f.5d,z 3H*,4,9,9,,,L3475,
631.267,631.266+,15841.2,35,,,21331.60,37172.79,4f.5d,z 3G*,4,4f.(2F*<7/2>).6p<1/2>,"(7/2,1/2)",4,9,9,,,L3475,
632.214,632.212+,15817.4,160,,,1394.46,17211.93,5d2,,2,4f.5d,y 3F*,2,5,5,,,L3475,
635.989,635.986+,15723.55,35,,,5718.12,21441.73,5d2,a 3P,1,4f.5d,z 3D*,1,3,3,,,L3475,
639.225,639.224+,15643.95,170,9.0e+05,B,2591.60,18235.56,5d.6s,a 3D,2,4f.5d,y 3F*,3,5,7,,T7455,L3475,
640.082,640.080+,15623.00,50,,,21331.60,36954.65,4f.5d,z 3G*,4,4f.(2F*<7/2>).6p<1/2>,"(7/2,1/2)",3,9,7,,,L3475,
644.839,644.842+,15507.74,35,,,22282.90,37790.57,4f.5d,z 3G*,5,4f.(2F*<5/2>).6p<3/2>,"(5/2,3/2)",4,11,9,,,L3475,
649.999,649.996+,15384.65,40,,,20402.82,35787.53,4f.5d,z 3G*,3,4f.(2F*<5/2>).6p<1/2>,"(5/2,1/2)",2,7,5,,,L3475,
652.879,652.879+,15316.77,110,,,1895.15,17211.93,5d.6s,a 3D,1,4f.5d,y 3F*,2,3,5,,,L3475,
653.153,653.143+,15310.34,10h,,,7394.57,22705.15,6s2,a 1S,0,4f.5d,z 3P*,1,1,3,,,L3475,
657.278,657.276+,15214.27,8,,,6227.42,21441.73,5d2,a 3P,2,4f.5d,z 3D*,1,5,3,,,L3475,
663.836,663.835+,15063.96,10,,,7473.32,22537.30,5d2,a 1G,4,4f.5d,z 3D*,3,9,7,,,L3475,
664.462,664.459+,15049.76,26,,,20402.82,35452.66,4f.5d,z 3G*,3,4f.(2F*<5/2>).6p<1/2>,"(5/2,1/2)",3,7,7,,,L3475,
667.324,667.325+,14985.22,35c,,,3250.35,18235.56,5d.6s,a 3D,3,4f.5d,y 3F*,3,7,7,,,L3475,
671.594,671.597+,14889.94,19,,,22282.90,37172.79,4f.5d,z 3G*,5,4f.(2F*<7/2>).6p<1/2>,"(7/2,1/2)",4,11,9,,,L3475,
672.053,672.050+,14879.77,7,,,24522.70,39402.55,4f.5d,y 1F*,3,4f.(2F*<7/2>).6p<3/2>,"(7/2,3/2)",3,7,7,,,L3475,
673.464,673.463+,14848.61,7,,,22106.02,36954.65,4f.5d,z 3D*,2,4f.(2F*<7/2>).6p<1/2>,"(7/2,1/2)",3,5,7,,,L3475,
677.613,677.614+,14757.69,120,,,1016.10,15773.77,5d2,a 3F,3,4f.(2F*<7/2>).6s<1/2>,"(7/2,1/2)*",3,7,7,,,L3475,
681.074,681.076+,14682.69,29h,,,1016.10,15698.74,5d2,a 3F,3,4f.(2F*<7/2>).6s<1/2>,"(7/2,1/2)*",4,7,9,,,L3475,
681.554,681.551+,14672.35,14,,,22537.30,37209.71,4f.5d,z 3D*,3,4f.(2F*<5/2>).6p<3/2>,"(5/2,3/2)",3,7,7,,,L3475,
683.594,683.598+,14628.57,35,,,1970.70,16599.17,5d2,a 3F,4,4f.5d,z 1G*,4,9,9,,,L3475,
683.979,683.979+,14620.34,23,,,2591.60,17211.93,5d.6s,a 3D,2,4f.5d,y 3F*,2,5,5,,,L3475,
686.092,686.094+,14575.30,8h,,,3250.35,17825.62,5d.6s,a 3D,3,4f.5d,z 3H*,4,7,9,,,L3475,
695.443,695.444+,14379.33,8h,,,1394.46,15773.77,5d2,,2,4f.(2F*<7/2>).6s<1/2>,"(7/2,1/2)*",3,5,7,,,L3475,
695.644,695.644+,14375.17,21h,,,0.00,14375.17,5d2,a 3F,2,4f.(2F*<5/2>).6s<1/2>,"(5/2,1/2)*",3,5,7,,,L3475,
696.002,696.001+,14367.78,35,,,10094.86,24462.66,5d.6s,,2,5d.6p,y 1D*,2,5,5,,,L3475,
706.818,706.815+,14147.92,160,,,0.00,14147.98,5d2,a 3F,2,4f.(2F*<5/2>).6s<1/2>,"(5/2,1/2)*",2,5,5,,,L3475,
711.88,711.888+,14047.4,10h,,,7394.57,21441.73,6s2,a 1S,0,4f.5d,z 3D*,1,1,3,,,L3475,
728.435,728.436+,13728.07,110cw,,,1970.70,15698.74,5d2,a 3F,4,4f.(2F*<7/2>).6s<1/2>,"(7/2,1/2)*",4,9,9,,,L3475,
748.556,748.555+,13359.05,75cw,,,1016.10,14375.17,5d2,a 3F,3,4f.(2F*<5/2>).6s<1/2>,"(5/2,1/2)*",3,7,7,,,L3475,
761.504,761.506+,13131.91,19h,,,1016.10,14147.98,5d2,a 3F,3,4f.(2F*<5/2>).6s<1/2>,"(5/2,1/2)*",2,7,5,,,L3475,
851.699,851.700+,11741.24,8h,,,7473.32,19214.54,5d2,a 1G,4,4f.5d,y 3F*,4,9,9,,,L3475,
